회사명,거래소코드,회계년도,매출총이익(손실)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원)
(주)산돌,419120,2020/12,7940,1876,3479,7583,1896,3461
(주)산돌,419120,2021/12,9696,432,4793,8791,173,4529
(주)산돌,419120,2022/12,15470,9435,8061,14644,8833,8235
(주)삼기,122350,2010/06,,,,,,
(주)삼기,122350,2011/12,,,,,,
(주)삼기,122350,2012/12,29713,10849,18052,17128,3309,7882
(주)삼기,122350,2013/12,28646,12599,16988,14886,4325,6233
(주)삼기,122350,2014/12,36125,14240,19628,34215,13443,18766
(주)삼기,122350,2015/12,44878,16106,23708,45819,17551,25988
(주)삼기,122350,2016/12,45479,12539,21352,49125,16713,26084
(주)삼기,122350,2017/12,40815,10897,13304,42545,12839,16278
(주)삼기,122350,2018/12,30201,589,5500,33474,6320,10267
(주)삼기,122350,2019/12,33473,2008,5786,35687,6390,9690
(주)삼기,122350,2020/12,32689,-7421,-2716,28364,-5779,-3091
(주)삼기,122350,2021/12,47870,-12068,-4167,24452,-1793,-12716
(주)삼기,122350,2022/12,50471,-27608,11468,33577,-37397,2051
(주)삼기이브이,419050,2021/12,,,,18737,-216,7424
(주)삼기이브이,419050,2022/12,,,,15087,7984,8594
(주)삼보판지,023600,2009/12,40573,8099,14938,14871,6124,5206
(주)삼보판지,023600,2010/12,39105,6264,12679,14612,2314,4562
(주)삼보판지,023600,2011/12,41216,5205,12860,14153,1144,3201
(주)삼보판지,023600,2012/12,55009,15731,23584,18806,6653,7266
(주)삼보판지,023600,2013/12,50900,13948,17349,16220,4416,4216
(주)삼보판지,023600,2014/12,57463,15415,20192,15040,1170,1098
(주)삼보판지,023600,2015/12,51537,-32475,12342,15105,-11794,1222
(주)삼보판지,023600,2016/12,58432,40288,17389,11826,6339,-3418
(주)삼보판지,023600,2017/12,43650,9155,7662,9592,7283,-3258
(주)삼보판지,023600,2018/12,94396,64650,53733,18180,21240,5015
(주)삼보판지,023600,2019/12,87728,32097,45665,23082,5014,6788
(주)삼보판지,023600,2020/12,91272,41516,46862,24520,4357,4649
(주)삼보판지,023600,2021/12,120705,60162,70235,36058,10974,13436
(주)삼보판지,023600,2022/12,124108,63515,67587,39483,12460,14498
(주)삼양옵틱스,225190,2013/12,,,,,,
(주)삼양옵틱스,225190,2014/12,23279,12488,14814,22939,12942,14731
(주)삼양옵틱스,225190,2015/12,28819,13099,17605,28828,13419,17921
(주)삼양옵틱스,225190,2016/12,32196,15966,19559,31877,16001,19610
(주)삼양옵틱스,225190,2017/12,33148,17840,20131,32712,18075,20363
(주)삼양옵틱스,225190,2018/12,27031,12470,14143,27044,12919,14589
(주)삼양옵틱스,225190,2019/12,28867,13557,15729,28798,13503,15894
(주)삼양옵틱스,225190,2020/12,13712,2139,2978,13633,2376,3219
(주)삼양옵틱스,225190,2021/12,24921,10616,12237,24474,10448,12081
(주)삼양옵틱스,225190,2022/12,23987,8258,11007,23828,8419,11158
(주)삼영에스앤씨,361670,2015/12,,,,,,
(주)삼영에스앤씨,361670,2016/12,,,,,,
(주)삼영에스앤씨,361670,2017/12,,,,,,
(주)삼영에스앤씨,361670,2018/12,,,,,,
(주)삼영에스앤씨,361670,2019/12,,,,,,
(주)삼영에스앤씨,361670,2020/12,,,,3650,1259,182
(주)삼영에스앤씨,361670,2021/12,,,,2729,-1445,-582
(주)삼영에스앤씨,361670,2022/12,,,,2839,-1026,-1275
(주)삼우이엠씨,026250,2009/12,17223,3719,2345,12248,3194,1267
(주)삼우이엠씨,026250,2010/12,15921,-1142,-7242,9404,-1647,-7539
(주)삼우이엠씨,026250,2011/12,10572,-34108,-3962,7258,-28505,-4435
(주)삼우이엠씨,026250,2012/12,-45026,-92507,-60810,-46106,-93899,-60921
(주)삼일,032280,2009/12,,,,7433,-558,1291
(주)삼일,032280,2010/12,,,,8267,271,1336
(주)삼일,032280,2011/12,,,,10877,1531,3748
(주)삼일,032280,2012/12,,,,10421,206,3258
(주)삼일,032280,2013/12,,,,12496,4832,4475
(주)삼일,032280,2014/12,,,,11476,2794,2879
(주)삼일,032280,2015/12,,,,9547,20540,514
(주)삼일,032280,2016/12,,,,10818,2542,2770
(주)삼일,032280,2017/12,,,,10147,1979,2866
(주)삼일,032280,2018/12,,,,10961,2574,3312
(주)삼일,032280,2019/12,,,,9558,3303,2499
(주)삼일,032280,2020/12,,,,5504,-3143,-1449
(주)삼일,032280,2021/12,,,,4011,-2604,-2759
(주)삼일,032280,2022/12,,,,7076,1232,1796
(주)삼일기업공사,002290,2009/12,,,,6451,3926,3809
(주)삼일기업공사,002290,2010/12,,,,4288,2083,1705
(주)삼일기업공사,002290,2011/12,,,,3802,1989,1400
(주)삼일기업공사,002290,2012/12,,,,5757,3042,2553
(주)삼일기업공사,002290,2013/12,,,,3505,1418,607
(주)삼일기업공사,002290,2014/12,,,,3503,1598,960
(주)삼일기업공사,002290,2015/12,,,,6257,3186,3242
(주)삼일기업공사,002290,2016/12,,,,3141,692,63
(주)삼일기업공사,002290,2017/12,,,,5560,2651,2597
(주)삼일기업공사,002290,2018/12,,,,5943,3094,3042
(주)삼일기업공사,002290,2019/12,,,,7102,3290,3634
(주)삼일기업공사,002290,2020/12,,,,5896,2414,2586
(주)삼일기업공사,002290,2021/12,,,,6522,2948,3310
(주)삼일기업공사,002290,2022/12,,,,6042,2495,2166
(주)삼진,032750,2009/12,9247,1019,2913,7607,1019,2767
(주)삼진,032750,2010/12,15841,7385,8979,14482,7032,9154
(주)삼진,032750,2011/12,7455,406,-132,7820,3407,2233
(주)삼진,032750,2012/12,16249,3463,7275,16747,4520,9041
(주)삼진,032750,2013/12,20801,3600,5811,14318,2352,1689
(주)삼진,032750,2014/12,21530,6697,5886,13758,1297,616
(주)삼진,032750,2015/12,16838,5137,4248,10726,4630,784
(주)삼진,032750,2016/12,15337,5798,4240,9991,3387,1126
(주)삼진,032750,2017/12,16995,2770,4832,12666,1887,3199
(주)삼진,032750,2018/12,10879,1601,994,8861,5890,1065
(주)삼진,032750,2019/12,22643,12092,11745,16717,8185,8506
(주)삼진,032750,2020/12,24016,6577,11545,17365,5511,8122
(주)삼진,032750,2021/12,13190,9619,1165,10339,10227,1111
(주)삼진,032750,2022/12,17298,1888,1655,12921,3567,442
(주)삼진엘앤디,054090,2009/12,20949,-8602,-1585,3955,-8256,-7803
(주)삼진엘앤디,054090,2010/12,36161,2694,9804,13549,2040,2103
(주)삼진엘앤디,054090,2011/12,39001,3621,11484,15587,1013,3633
(주)삼진엘앤디,054090,2012/12,34256,7583,5810,7162,5641,-7307
(주)삼진엘앤디,054090,2013/12,33144,1965,6661,15013,5625,-1329
(주)삼진엘앤디,054090,2014/12,30695,-8034,-1855,12844,-5750,-5064
(주)삼진엘앤디,054090,2015/12,44941,9566,12689,27881,9686,7071
(주)삼진엘앤디,054090,2016/12,33099,-2169,517,19800,737,-1827
(주)삼진엘앤디,054090,2017/12,21888,-12722,-3808,14537,-3177,-2360
(주)삼진엘앤디,054090,2018/12,29765,1739,7568,14653,1047,1470
(주)삼진엘앤디,054090,2019/12,29134,460,3850,14885,5727,1662
(주)삼진엘앤디,054090,2020/12,24114,-1467,2158,9072,-3621,-5950
(주)삼진엘앤디,054090,2021/12,23423,988,-791,9477,267,1286
(주)삼진엘앤디,054090,2022/12,27551,-1613,-1521,10366,-59,-1967
(주)삼표시멘트,038500,2009/12,83754,-4446,33295,834,-6959,-3553
(주)삼표시멘트,038500,2010/12,62954,-43907,4359,60890,-33537,11449
(주)삼표시멘트,038500,2011/12,45664,-86539,-30012,34657,-83929,-35365
(주)삼표시멘트,038500,2012/12,106296,-66862,30301,104295,-69547,34572
(주)삼표시멘트,038500,2013/12,94509,-255535,-4707,96723,-222629,12229
(주)삼표시멘트,038500,2014/12,104727,326977,64842,92532,301598,54945
(주)삼표시멘트,038500,2015/12,98574,-10838,46939,92282,-23226,41267
(주)삼표시멘트,038500,2016/12,133786,50295,68542,120249,44617,56670
(주)삼표시멘트,038500,2017/12,143458,36285,74355,119515,24437,51314
(주)삼표시멘트,038500,2018/12,59686,-4347,745,48434,-13269,-9576
(주)삼표시멘트,038500,2019/12,100555,18557,48059,86922,17284,35183
(주)삼표시멘트,038500,2020/12,111227,13704,61679,100562,21711,52560
(주)삼표시멘트,038500,2021/12,105835,20335,52671,78010,11707,27315
(주)삼표시멘트,038500,2022/12,126503,30183,71098,100073,17562,48302
(주)삼화네트웍스,046390,2009/12,,,,3277,1332,291
(주)삼화네트웍스,046390,2010/12,3866,196,1279,3243,172,1563
(주)삼화네트웍스,046390,2011/12,6360,-1601,3230,5535,-1454,3541
(주)삼화네트웍스,046390,2012/12,1922,-4260,-715,1605,-3115,55
(주)삼화네트웍스,046390,2013/12,4819,3364,2866,4981,3658,3417
(주)삼화네트웍스,046390,2014/12,2264,-1691,-2501,2295,-2008,-2338
(주)삼화네트웍스,046390,2015/12,244,-2133,-2554,502,-1668,-2131
(주)삼화네트웍스,046390,2016/12,11988,7669,7018,12200,8046,7352
(주)삼화네트웍스,046390,2017/12,1908,709,-178,2111,975,96
(주)삼화네트웍스,046390,2018/12,-1748,-3070,-3753,-1433,-4912,-3367
(주)삼화네트웍스,046390,2019/12,2228,721,174,2808,1474,938
(주)삼화네트웍스,046390,2020/12,1832,-960,-207,2247,-4820,376
(주)삼화네트웍스,046390,2021/12,10026,6409,6750,10632,8495,7555
(주)삼화네트웍스,046390,2022/12,16305,13848,10767,12276,13841,7071
(주)상보,027580,2009/12,,,,15350,1742,8508
(주)상보,027580,2010/12,,,,18264,3371,8100
(주)상보,027580,2011/12,,,,25855,7239,12270
(주)상보,027580,2012/12,,,,49264,8014,22174
(주)상보,027580,2013/12,,,,34143,8801,9339
(주)상보,027580,2014/12,26542,-10503,955,26507,-10114,1509
(주)상보,027580,2015/12,21058,-5220,-1585,20291,-304,160
(주)상보,027580,2016/12,8795,-20257,-10818,3924,-20209,-12154
(주)상보,027580,2017/12,8261,-7041,-4419,3335,-7864,-6228
(주)상보,027580,2018/12,17574,-29344,4032,11490,-27821,1600
(주)상보,027580,2019/12,5465,-10361,-4959,4796,-11049,-5643
(주)상보,027580,2020/12,19681,3226,6748,11615,3414,3131
(주)상보,027580,2021/12,20025,1984,3226,15892,4076,4363
(주)상보,027580,2022/12,15193,8787,2541,14796,3051,2300
(주)상상인,038540,2009/12,,,,6868,-5711,2468
(주)상상인,038540,2010/12,11684,3493,4267,6845,2029,2621
(주)상상인,038540,2011/12,13619,7580,5083,7361,5055,2746
(주)상상인,038540,2012/12,13151,2586,2247,10005,7401,4246
(주)상상인,038540,2013/12,19258,10309,6834,6895,5992,2364
(주)상상인,038540,2014/12,40428,20680,23767,11442,6782,5300
(주)상상인,038540,2015/12,47992,34022,29547,8645,13190,2364
(주)상상인,038540,2016/12,98768,68380,72434,4574,8553,-770
(주)상상인,038540,2017/12,148884,100182,121890,6496,25139,611
(주)상상인,038540,2018/12,209983,136605,175803,37165,26083,29275
(주)상상인,038540,2019/12,248082,120386,182373,86712,85572,73894
(주)상상인,038540,2020/12,162824,64319,94053,46966,41212,38647
(주)상상인,038540,2021/12,215503,102256,132130,14906,5982,5549
(주)상상인,038540,2022/12,157267,42251,64851,16377,-10187,5837
(주)상상인인더스트리,101000,2009/12,,,,11777,2890,5978
(주)상상인인더스트리,101000,2010/12,1209,-5117,-5120,1209,-5117,-5120
(주)상상인인더스트리,101000,2011/12,-2001,-13601,-16054,-2015,-13242,-15728
(주)상상인인더스트리,101000,2012/12,1810,-7103,-7135,436,-6413,-7289
(주)상상인인더스트리,101000,2013/12,10306,6030,3321,6746,4605,1216
(주)상상인인더스트리,101000,2014/12,12092,3807,4507,9424,3389,3157
(주)상상인인더스트리,101000,2015/12,18343,5717,7271,13889,4293,4572
(주)상상인인더스트리,101000,2016/12,25634,9486,15108,22259,9138,13496
(주)상상인인더스트리,101000,2017/12,8767,-21136,-4395,10762,-13620,688
(주)상상인인더스트리,101000,2018/12,,,,-4091,-123409,-18016
(주)상상인인더스트리,101000,2019/12,3311,-8089,-987,3311,-8049,-946
(주)상상인인더스트리,101000,2020/12,3352,1408,597,3352,1445,634
(주)상상인인더스트리,101000,2021/12,-1599,-5141,-3557,-1599,-5218,-3535
(주)상상인인더스트리,101000,2022/12,-11106,-13870,-14552,-11106,-13870,-14544
(주)상아프론테크,089980,2009/12,,,,11624,4465,5119
(주)상아프론테크,089980,2010/12,18221,5097,7325,17816,5031,7251
(주)상아프론테크,089980,2011/12,18183,5555,7060,17705,5506,6998
(주)상아프론테크,089980,2012/12,17559,4354,5294,17551,4871,5902
(주)상아프론테크,089980,2013/12,22815,6979,7753,22512,8211,8484
(주)상아프론테크,089980,2014/12,25111,4048,5768,22702,3898,5559
(주)상아프론테크,089980,2015/12,30931,7858,10062,29461,10012,12113
(주)상아프론테크,089980,2016/12,33376,5467,9094,33395,9803,13391
(주)상아프론테크,089980,2017/12,33382,7467,10796,32523,3918,13488
(주)상아프론테크,089980,2018/12,39317,12064,14141,31518,12064,10693
(주)상아프론테크,089980,2019/12,39256,12454,14886,26302,12437,6703
(주)상아프론테크,089980,2020/12,31509,2320,7384,23514,2305,4881
(주)상아프론테크,089980,2021/12,37998,9299,11967,32207,9281,12645
(주)상아프론테크,089980,2022/12,40280,7426,12906,36941,7339,16163
(주)상지카일룸,042940,2009/12,15830,-1723,5503,5470,-1723,752
(주)상지카일룸,042940,2010/12,11953,-11211,-4985,9716,-4447,3503
(주)상지카일룸,042940,2011/12,,,,1300,-20260,-5723
(주)상지카일룸,042940,2012/12,,,,-2575,-21511,-8931
(주)상지카일룸,042940,2013/12,,,,-2746,665,-6874
(주)상지카일룸,042940,2014/12,,,,441,-6641,-4513
(주)상지카일룸,042940,2015/12,,,,2593,-2922,119
(주)상지카일룸,042940,2016/12,-724,-7594,-5824,-724,-7619,-5796
(주)상지카일룸,042940,2017/12,1146,-7918,-4335,292,-7845,-3821
(주)상지카일룸,042940,2018/12,7467,9649,1838,7467,10048,2312
(주)상지카일룸,042940,2019/12,13047,-5133,591,6455,-4305,-2391
(주)상지카일룸,042940,2020/12,3589,-7018,-3099,2118,-938,-2414
(주)상지카일룸,042940,2021/12,5861,-39497,-14673,2335,-28782,-3259
(주)상지카일룸,042940,2022/12,13293,-12268,1063,3693,-8616,-1954
(주)새로닉스,042600,2009/12,14942,4272,5354,5106,3988,1237
(주)새로닉스,042600,2010/12,14910,3765,4775,7961,2049,2354
(주)새로닉스,042600,2011/12,10102,-1967,71,3785,-1447,-1080
(주)새로닉스,042600,2012/12,16293,-607,3399,4062,-3890,-2530
(주)새로닉스,042600,2013/12,15114,-855,4179,2469,-2449,-1809
(주)새로닉스,042600,2014/12,23356,9085,10612,7440,5983,2126
(주)새로닉스,042600,2015/12,23017,6283,9269,6938,1570,1300
(주)새로닉스,042600,2016/12,18127,11691,4481,5694,6759,-644
(주)새로닉스,042600,2017/12,13472,1279,156,9617,2743,2972
(주)새로닉스,042600,2018/12,17144,7591,4358,8824,2051,1242
(주)새로닉스,042600,2019/12,13151,-1882,79,7551,353,497
(주)새로닉스,042600,2020/12,16094,-1616,2044,6204,-2981,-1459
(주)새로닉스,042600,2021/12,13629,28952,-629,4746,2927,-2825
(주)새로닉스,042600,2022/12,15637,91689,472,7377,-745,-1006
(주)새빗켐,107600,2010/12,,,,,,
(주)새빗켐,107600,2011/12,,,,,,
(주)새빗켐,107600,2012/12,,,,,,
(주)새빗켐,107600,2013/12,,,,,,
(주)새빗켐,107600,2019/12,,,,,,
(주)새빗켐,107600,2020/12,,,,,,
(주)새빗켐,107600,2021/12,,,,10380,4423,5540
(주)새빗켐,107600,2022/12,,,,17728,7701,10199
(주)샌즈랩,411080,2021/12,,,,5414,734,489
(주)샌즈랩,411080,2022/12,,,,9300,2155,2089
(주)샘씨엔에스,252990,2017/12,,,,9070,-743,1289
(주)샘씨엔에스,252990,2018/12,,,,7964,-2418,1809
(주)샘씨엔에스,252990,2019/12,,,,6542,556,1052
(주)샘씨엔에스,252990,2020/12,,,,14057,6035,7806
(주)샘씨엔에스,252990,2021/12,,,,23069,11911,13627
(주)샘씨엔에스,252990,2022/12,,,,28966,15138,14899
(주)샤인시스템,066300,2009/12,,,,1801,-18877,-402
(주)샤페론,378800,2018/12,,,,,,
(주)샤페론,378800,2019/12,,,,,,
(주)샤페론,378800,2020/12,,,,0,-26543,-6770
(주)샤페론,378800,2021/12,,,,523,-23833,-10466
(주)샤페론,378800,2022/12,,,,2000,-10673,-11030
(주)서남,294630,2010/12,,,,,,
(주)서남,294630,2011/12,,,,,,
(주)서남,294630,2012/12,,,,,,
(주)서남,294630,2013/12,,,,,,
(주)서남,294630,2014/12,,,,,,
(주)서남,294630,2015/12,,,,,,
(주)서남,294630,2016/12,,,,,,
(주)서남,294630,2017/12,,,,1896,-6856,-1358
(주)서남,294630,2018/12,,,,1194,-1449,-1605
(주)서남,294630,2019/12,,,,-1543,-4220,-4416
(주)서남,294630,2020/12,,,,-1022,-4542,-4719
(주)서남,294630,2021/12,,,,-1367,-3996,-3633
(주)서남,294630,2022/12,,,,-154,-2115,-2400
(주)서린바이오사이언스,038070,2009/12,,,,8531,2619,2743
(주)서린바이오사이언스,038070,2010/12,,,,8962,2306,2395
(주)서린바이오사이언스,038070,2011/12,,,,12581,3293,3719
(주)서린바이오사이언스,038070,2012/12,,,,17948,4809,5550
(주)서린바이오사이언스,038070,2013/12,11891,4160,4275,11891,4157,4275
(주)서린바이오사이언스,038070,2014/12,12747,2682,2699,12257,2657,2690
(주)서린바이오사이언스,038070,2015/12,11699,1761,1757,11163,1905,2005
(주)서린바이오사이언스,038070,2016/12,12716,4158,2174,11580,3981,2129
(주)서린바이오사이언스,038070,2017/12,12807,2268,1157,10942,1846,968
(주)서린바이오사이언스,038070,2018/12,14443,2884,1753,12327,2376,1764
(주)서린바이오사이언스,038070,2019/12,13865,8887,1803,11866,8314,1880
(주)서린바이오사이언스,038070,2020/12,16566,4801,4471,14821,4693,4740
(주)서린바이오사이언스,038070,2021/12,20968,15768,7257,19138,15459,7598
(주)서린바이오사이언스,038070,2022/12,23697,9977,8580,21698,9182,8779
(주)서부티엔디,006730,2009/12,,,,17424,448,3107
(주)서부티엔디,006730,2010/12,16854,-1011,3116,16854,-1042,3123
(주)서부티엔디,006730,2011/12,16809,451,3494,16809,445,3494
(주)서부티엔디,006730,2012/12,23884,307,3922,23884,300,3922
(주)서부티엔디,006730,2013/12,36122,-20471,9574,36122,-20476,9575
(주)서부티엔디,006730,2014/12,39995,245,10528,39995,240,10529
(주)서부티엔디,006730,2015/12,,,,42248,-13214,12125
(주)서부티엔디,006730,2016/12,,,,44489,2813,13113
(주)서부티엔디,006730,2017/12,,,,8833,-26558,-14009
(주)서부티엔디,006730,2018/12,,,,21862,-10377,-15
(주)서부티엔디,006730,2019/12,,,,38526,47,14439
(주)서부티엔디,006730,2020/12,13723,-35216,-22674,13268,-16821,-6473
(주)서부티엔디,006730,2021/12,30388,39205,-5333,23046,9919,-277
(주)서부티엔디,006730,2022/12,53197,25411,19185,40613,14725,10458
(주)서산,079650,2009/12,10864,3472,4875,6103,1932,1474
(주)서산,079650,2010/12,7423,1252,1846,3445,-301,-499
(주)서산,079650,2011/12,13961,7251,8430,4493,484,232
(주)서산,079650,2012/12,22138,11789,14052,9280,4013,4604
(주)서산,079650,2013/12,22837,10244,13007,7000,1842,2807
(주)서산,079650,2014/12,27582,13500,15612,5402,1910,1204
(주)서산,079650,2015/12,36025,17855,21268,6574,1834,1431
(주)서산,079650,2016/12,37029,16875,21964,7016,2366,2872
(주)서산,079650,2017/12,20744,6099,7326,5916,2312,1846
(주)서산,079650,2018/12,8530,-1574,-2519,2288,112,-874
(주)서산,079650,2019/12,3702,-2841,-4879,2272,139,-527
(주)서산,079650,2020/12,-977,-12637,-8391,1852,-1395,-1175
(주)서산,079650,2021/12,11628,5093,4456,5072,3004,2934
(주)서산,079650,2022/12,6661,1260,-491,2829,1125,435
(주)서연탑메탈,019770,2009/12,,,,6313,4703,4542
(주)서연탑메탈,019770,2010/12,11245,7982,10312,11209,8086,10450
(주)서연탑메탈,019770,2011/12,15128,9863,12439,14303,9909,12367
(주)서연탑메탈,019770,2012/12,14575,8185,11623,12224,7182,10013
(주)서연탑메탈,019770,2013/12,12594,7637,9062,8665,5631,6367
(주)서연탑메탈,019770,2014/12,17517,10399,13580,11033,6894,8605
(주)서연탑메탈,019770,2015/12,10998,174,3666,7639,1793,3777
(주)서연탑메탈,019770,2016/12,13960,-971,5813,10199,5705,7128
