회사명,거래소코드,회계년도,기업가치(EV)(IFRS),EBITDA(IFRS),EBITDA/매출액(IFRS),EV/EBITDA(IFRS),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결),투자활동으로 인한 현금흐름(*)(요약)(IFRS연결),재무활동으로 인한 현금흐름(*)(요약)(IFRS연결),현금및현금성자산의 증가(요약)(IFRS연결)
(주)국보디자인,066620,2020/12,104616.48,21962.52,8.65,4.76,9.05,4.39,1,0.49,4.85,2.35,0.59,0.29,34430,-12738,-5320,15920
(주)국보디자인,066620,2021/12,137143.15,22914.4,7.76,5.99,13.76,7.28,1.15,0.61,15.19,8.03,0.8,0.42,12124,-16540,-2516,-6924
(주)국순당,043650,2011/12,97110.25,11422.66,9.19,8.5,46.06,22,1.55,0.74,35.94,17.17,2.09,1,7679,-9566,-4351,-5876
(주)국순당,043650,2012/12,83251.9,12247.14,10.64,6.8,38,22.31,1.08,0.63,22.96,13.48,1.69,0.99,7480,-10522,7496,3174
(주)국순당,043650,2013/12,59501.9,5662.58,5.89,10.51,68.1,43.68,0.88,0.57,23.25,14.91,1.66,1.07,4098,-3743,1730,1807
(주)국순당,043650,2014/12,77001.54,4828,5.41,15.95,68.3,49.62,0.75,0.54,23.73,17.24,1.53,1.11,2931,5410,-4801,3699
(주)국순당,043650,2015/12,86964.8,-5017.83,-6.69,0,0,0,1.1,0.56,0,0,2.68,1.37,-9009,4802,3767,289
(주)국순당,043650,2016/12,105669.18,-2564.3,-3.75,0,0,0,0.79,0.59,58.13,43.14,2.09,1.55,142,-12699,-1512,-13871
(주)국순당,043650,2017/12,70870.01,-768.71,-1.28,0,14.45,9.94,0.76,0.53,7.87,5.41,2.37,1.63,-2421,15509,-717,11373
(주)국순당,043650,2018/12,51857.09,-215.82,-0.41,0,7.55,4.16,0.58,0.32,7.24,3.99,2.17,1.2,-5634,-3833,-3071,-11903
(주)국순당,043650,2019/12,30742.76,-2754.34,-5.73,0,140.52,77.91,0.42,0.23,0,0,1.67,0.93,-4312,19566,-5399,11535
(주)국순당,043650,2020/12,70342.53,7618.54,15.13,9.23,6.88,3.46,0.52,0.26,8.56,4.31,2.11,1.06,15137,-490,-6375,5843
(주)국순당,043650,2021/12,134218.85,10681.99,17.3,12.56,12.43,5.76,0.97,0.45,22.66,10.51,3.4,1.58,5759,-5978,-3414,-2401
(주)국영지앤엠,006050,2011/12,40353.84,-2548.69,-5.99,0,0,0,2.48,0.44,34,6.01,1.88,0.33,,,,
(주)국영지앤엠,006050,2012/12,25652.46,-194.08,-0.44,0,13.55,4.62,1.45,0.5,0,0,1.5,0.51,,,,
(주)국영지앤엠,006050,2013/12,23588.54,2622.11,4.7,9,43.66,26.53,0.9,0.55,6.93,4.21,0.75,0.45,,,,
(주)국영지앤엠,006050,2014/12,21616.84,2961.2,5.75,7.3,101.5,65.83,0.86,0.56,12.41,8.05,0.78,0.51,,,,
(주)국영지앤엠,006050,2015/12,71634.46,379.16,0.95,188.93,0,0,1.85,0.64,139.32,48.36,2.25,0.78,,,,
(주)국영지앤엠,006050,2016/12,68202.07,1592.81,3.1,42.82,336.15,130.55,2.58,1,0,0,2.52,0.98,,,,
(주)국영지앤엠,006050,2017/12,34894.59,2825.27,4.49,12.35,57.77,24.37,1.58,0.67,345.68,145.86,1.32,0.56,,,,
(주)국영지앤엠,006050,2018/12,46389.23,541.69,0.96,85.64,0,0,1.63,0.68,16.54,6.94,1.48,0.62,,,,
(주)국영지앤엠,006050,2019/12,63606.09,2480.76,3.4,25.64,67.4,36.18,1.42,0.76,0,0,1.01,0.54,,,,
(주)국영지앤엠,006050,2020/12,88446.55,-438.37,-0.68,0,0,0,3.3,1.26,30.37,11.55,2.59,0.99,,,,
(주)국영지앤엠,006050,2021/12,59006.32,-5088.54,-9.25,0,0,0,2.79,1.3,0,0,2.31,1.08,,,,
(주)국전약품,307750,2018/12,,,,,,,,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,,,,,,,,
(주)국전약품,307750,2020/12,388857.8,6767.3,8.39,57.46,0,0,16.35,2.36,55,7.94,6.45,0.93,,,,
(주)국전약품,307750,2021/12,526061.46,7240.61,8.48,72.65,247.65,46.77,12.16,2.3,328.73,62.08,11.72,2.21,,,,
(주)그래디언트,035080,2011/12,548270.09,-7069.56,-74.41,0,0,0,1.4,0.7,205.98,102.72,48.8,24.33,30952,-260755,175872,-53775
(주)그래디언트,035080,2012/12,461909.92,-322.12,-2.89,0,33.63,16.87,1.3,0.65,0,0,47.63,23.9,-36922,52759,-27385,-11759
(주)그래디언트,035080,2013/12,688269.16,537.34,6.77,1280.88,0,0,1.86,0.95,0,0,93.1,47.66,79409,-10170,-22443,46523
(주)그래디언트,035080,2014/12,559188.41,403.88,5.21,1384.54,1453.47,776.8,2.19,1.17,0,0,117.31,62.7,231909,-138819,1922,95025
(주)그래디언트,035080,2015/12,673836.46,6029.71,46.85,111.75,62.23,36.93,1.91,1.13,194.13,115.19,63.4,37.62,-17284,-21577,-35304,-74848
(주)그래디언트,035080,2016/12,306529.92,10856.04,65.73,28.24,0,0,1.76,0.72,0,0,41.07,16.72,115111,-65823,-31762,17699
(주)그래디언트,035080,2017/12,240232.07,6143.77,49.21,39.1,0,0,1.24,0.68,51.25,28.14,32.23,17.7,185478,-158101,-31986,-5699
(주)그래디언트,035080,2018/12,145776.84,6065.66,49.56,24.03,59.96,26.03,0.82,0.36,47.47,20.61,21.58,9.37,89691,-34993,-20727,34171
(주)그래디언트,035080,2019/12,139176.17,4509.46,51.72,30.86,38.93,27.65,0.51,0.36,26.91,19.11,18.42,13.08,136436,-88106,-73545,-24941
(주)그래디언트,035080,2020/12,178832.53,3954.26,2.34,45.23,206.06,67.84,0.51,0.17,0,0,0.98,0.32,-69056,106000,-76292,-39364
(주)그래디언트,035080,2021/12,437821.76,19229.17,126.86,22.77,0,0,2.8,0.53,39.95,7.55,60.53,11.44,58786,-50532,-22870,-32652
(주)그리티,204020,2011/12,,,,,,,,,,,,,,,,
(주)그리티,204020,2012/12,,,,,,,,,,,,,,,,
(주)그리티,204020,2013/12,,,,,,,,,,,,,,,,
(주)그리티,204020,2014/12,-576,10267.55,10.35,-0.06,0,0,0,0,0,0,0,0,5059,-9766,4453,-252
(주)그리티,204020,2015/12,-416.86,6967.77,6.84,-0.06,0,0,0,0,0,0,0,0,6092,-3816,-1964,301
(주)그리티,204020,2016/12,-554.7,6406.26,6.1,-0.09,0,0,0,0,0,0,0,0,853,-3692,2318,-518
(주)그리티,204020,2017/12,-651.42,10176.52,8.19,-0.06,0,0,0,0,0,0,0,0,-5527,4565,837,-134
(주)그리티,204020,2018/12,75742.51,9719.36,8.3,7.79,21.77,9.61,1.85,0.82,19.51,8.61,1.12,0.49,5432,-23504,17622,-446
(주)그리티,204020,2019/12,61382.59,6577.64,5.44,9.33,72.09,19.33,2.63,0.7,0,0,1.57,0.42,-1687,11578,-9083,809
(주)그리티,204020,2020/12,62908.08,5032.43,4.2,12.5,49.32,17.01,1.08,0.37,28.99,10,0.63,0.22,3256,4705,-7859,94
(주)그리티,204020,2021/12,55259.08,-4139.12,-3.98,0,0,0,1.49,0.75,0,0,0.89,0.45,117,4110,-4240,-51
(주)그린플러스,186230,2011/12,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2012/12,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2013/12,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2014/12,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2015/12,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2016/12,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2017/12,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2018/12,19105.71,5544.23,13.15,3.45,0,0,0,0,0,0,0,0,-3235,-5987,7695,-1527
(주)그린플러스,186230,2019/12,64377.01,5056.8,12.8,12.73,21.13,14.62,1.42,0.98,0,0,1.3,0.9,-2090,-833,6767,3845
(주)그린플러스,186230,2020/12,136666.43,7081.39,12.75,19.3,0,0,3.56,0.7,20.12,3.98,2.11,0.42,2649,-7195,10357,5781
(주)그린플러스,186230,2021/12,167531.72,7466.14,9.79,22.44,0,0,4.05,2.06,322.09,163.92,3.18,1.62,-951,-2510,15201,11734
(주)극동자동화,272420,2014/12,,,,,,,,,,,,,,,,
(주)극동자동화,272420,2015/12,,,,,,,,,,,,,,,,
(주)극동자동화,272420,2016/12,,,,,,,,,,,,,,,,
(주)극동자동화,272420,2017/12,,,,,,,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,29683.22,3347.17,8.23,8.87,14.99,5.59,1.44,0.54,10.03,3.74,0.85,0.32,4492,-8602,6176,2046
(주)글로벌스탠다드테크놀로지,083450,2012/12,30945.4,6914.51,11.01,4.48,7.63,4.67,1.3,0.79,15.55,9.52,0.66,0.4,4001,2921,-2009,4914
(주)글로벌스탠다드테크놀로지,083450,2013/12,42757.22,7034.36,8.91,6.08,10.45,7.09,1.41,0.96,29.33,19.91,0.67,0.46,1562,-2967,2020,614
(주)글로벌스탠다드테크놀로지,083450,2014/12,39436.6,7312.52,8.5,5.39,10.41,6.66,1.48,0.95,6.61,4.24,0.74,0.48,12091,-3285,42,8849
(주)글로벌스탠다드테크놀로지,083450,2015/12,43473.65,4980.11,6.22,8.73,20.54,12.46,1.68,1.02,15.44,9.37,1,0.61,6749,-9000,-560,-2616
(주)글로벌스탠다드테크놀로지,083450,2016/12,43207.73,3825.79,4.67,11.29,16.59,11.53,1.21,0.84,0,0,0.76,0.53,159,-3735,563,-2771
(주)글로벌스탠다드테크놀로지,083450,2017/12,102629.32,20548.83,13.28,4.99,9.58,3.82,1.94,0.77,7.92,3.15,0.81,0.32,17990,-11452,442,6336
(주)글로벌스탠다드테크놀로지,083450,2018/12,35263.85,10108.69,8.74,3.49,15.63,5.13,1.73,0.57,23.21,7.61,1.05,0.34,2346,-6875,-2754,-7312
(주)글로벌스탠다드테크놀로지,083450,2019/12,79761.37,24796.94,16.45,3.22,5.75,2.26,1.13,0.44,6.51,2.56,0.65,0.26,19308,-4545,-990,13782
(주)글로벌스탠다드테크놀로지,083450,2020/12,133910.59,19905.68,12.91,6.73,18.67,7.01,2.23,0.84,11.12,4.17,1.38,0.52,19591,-3744,-5281,10425
(주)글로벌스탠다드테크놀로지,083450,2021/12,320263.82,41616.23,14.36,7.7,11.22,4.75,2.9,1.23,17.05,7.22,1.24,0.53,25551,-19441,-95,6444
(주)금빛,045890,2011/12,110107.91,-21058.18,-43.06,0,0,0,5.93,0.9,55.21,8.41,4.86,0.74,7450,-2481,-1643,2915
(주)금빛,045890,2012/12,83971.19,6646.5,8.94,12.63,28.16,13.02,2,0.93,9.08,4.2,1.16,0.53,10058,-954,-8060,-418
(주)금빛,045890,2013/12,98384.48,5704.19,7.52,17.25,1424.76,794.66,1.98,1.11,54.71,30.51,1.11,0.62,-3135,-3798,8459,1750
(주)금빛,045890,2014/12,75809.73,8520.05,11.1,8.9,0,0,1.54,0.77,12.95,6.48,0.8,0.4,2362,-4312,-3723,-5714
(주)금빛,045890,2015/12,93498.2,7292,9.13,12.82,21.3,8.18,1.62,0.62,22.11,8.49,0.91,0.35,203,-3196,2787,-189
(주)금빛,045890,2016/12,93784.49,6165.56,9.17,15.21,23.2,14.43,1.29,0.8,7.33,4.56,0.91,0.57,6598,-3949,-866,1783
(주)금빛,045890,2017/12,92000.61,382.31,0.58,240.65,0,0,1.53,1.06,0,0,0.96,0.67,-2853,2950,1202,1252
(주)금빛,045890,2018/12,80458.32,-15325.54,-30.41,0,0,0,2.19,0.67,0,0,2.21,0.68,-1697,7776,-5865,220
(주)금빛,045890,2019/12,143916.08,-14021.12,-25.38,0,0,0,6.31,1.51,0,0,3.54,0.85,-14091,-5581,19626,-44
(주)금빛,045890,2020/12,72216.94,-14109.57,-37.8,0,0,0,3.43,0.38,0,0,5.04,0.56,-7040,-22721,28687,-1073
(주)금오하이텍,165270,2011/12,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,,,,,,,,
(주)금화피에스시,036190,2011/12,64590.2,17475.79,21.12,3.7,4.82,3.36,1.02,0.71,4.62,3.22,0.88,0.62,,,,
(주)금화피에스시,036190,2012/12,118045.62,21701.98,20.05,5.44,6.7,3.52,1.43,0.75,11,5.78,1.14,0.6,,,,
(주)금화피에스시,036190,2013/12,196400.64,27038.62,17.26,7.26,10.2,5.54,2.04,1.11,23.43,12.73,1.38,0.75,9648,-7779,-2586,-760
(주)금화피에스시,036190,2014/12,282228.62,24603.01,14.74,11.47,15.93,9.2,2.76,1.59,40.57,23.43,1.97,1.14,9017,1994,-5406,5691
(주)금화피에스시,036190,2015/12,197655.15,27864.19,14.15,7.09,15.67,9.12,2.51,1.46,14.29,8.32,1.73,1.01,24674,-13183,-3100,8607
(주)금화피에스시,036190,2016/12,193485.57,29867.21,14.82,6.48,10.8,8.01,1.56,1.15,7.83,5.81,1.18,0.88,32247,-23646,-4795,4012
(주)금화피에스시,036190,2017/12,236864.01,34799.35,19.89,6.81,13.01,9.6,1.59,1.18,5.94,4.38,1.54,1.14,46527,-38640,-5380,2277
(주)금화피에스시,036190,2018/12,157156.16,40803.08,20.19,3.85,7.23,4.32,1.37,0.82,13.07,7.82,1.37,0.82,22301,-18288,-3036,951
(주)금화피에스시,036190,2019/12,153522.86,31637.84,17.66,4.85,8.51,6.62,0.99,0.77,14.02,10.91,1.2,0.93,22976,-5958,-8949,7881
(주)금화피에스시,036190,2020/12,145026.94,25525.77,12.4,5.68,8.37,5.18,0.8,0.49,10.04,6.22,0.88,0.55,15215,6409,-10398,10129
(주)금화피에스시,036190,2021/12,165534.37,22555.35,10.95,7.34,11.49,7.48,1.05,0.69,21.05,13.7,1.24,0.81,17060,-21259,-7776,-11659
(주)기가레인,049080,2013/12,95851.62,18161,19.31,5.28,5.36,4.57,1.11,0.94,5.45,4.64,0.63,0.54,9920,-22493,32809,20235
(주)기가레인,049080,2014/12,229437.19,16956.75,17.76,13.53,26.76,8.72,3.74,1.22,16.81,5.48,2.54,0.83,13827,-26062,1139,-11102
(주)기가레인,049080,2015/12,144501.54,-9833.79,-16.05,0,0,0,4.33,1.56,0,0,3.54,1.27,-1508,-19440,27189,6245
(주)기가레인,049080,2016/12,164474.33,-204.8,-0.29,0,0,0,3.51,2.2,0,0,1.9,1.19,-1748,-14973,9004,-7669
(주)기가레인,049080,2017/12,203491.45,12344.51,13.74,16.48,0,0,5.44,1.75,0,0,4.42,1.42,-3057,-11214,13636,-1790
(주)기가레인,049080,2018/12,155548.73,5534.07,4.83,28.11,0,0,3.44,1.62,0,0,1.67,0.79,-9812,4405,4578,-868
(주)기가레인,049080,2019/12,134068.52,-19411.23,-30.64,0,0,0,6.39,2.6,19.01,7.74,2.49,1.01,8013,-1368,-7400,-674
(주)기가레인,049080,2020/12,188651.73,-7116.99,-18.79,0,0,0,3.36,0.62,0,0,4.4,0.81,-3184,20992,10053,26579
(주)기가레인,049080,2021/12,177187.51,7377.9,10.7,24.02,59.09,26.52,4.12,1.85,33.94,15.23,3.65,1.64,10379,-6489,-12658,-8689
(주)기산텔레콤,035460,2011/12,39721.25,-5415.75,-14.91,0,0,0,2.01,0.8,113.28,45.4,1.57,0.63,-3854,-10996,428,-14422
(주)기산텔레콤,035460,2012/12,25042.4,4826.01,9.8,5.19,25.76,16.81,1.23,0.8,5.04,3.29,0.75,0.49,12443,6419,-9475,9284
(주)기산텔레콤,035460,2013/12,23243.02,3004.31,6.21,7.74,19.9,12.45,1.25,0.78,21.43,13.4,0.84,0.53,-1989,9873,-8439,-555
(주)기산텔레콤,035460,2014/12,19663.88,1264.79,3.04,15.55,64.63,37.4,1.27,0.74,14.93,8.64,1.02,0.59,-933,294,661,49
(주)기산텔레콤,035460,2015/12,36180.9,1443.6,3.16,25.06,143.92,44.29,2.22,0.68,12.94,3.98,1.78,0.55,9032,-306,-142,8608
(주)기산텔레콤,035460,2016/12,42503.62,-1530.16,-6.2,0,0,0,1.93,0.98,0,0,2.82,1.43,-2082,-9169,4463,-6671
(주)기산텔레콤,035460,2017/12,30935.41,-162.11,-0.55,0,0,0,2,1.15,26.13,14.92,2.34,1.34,610,-381,-211,-268
(주)기산텔레콤,035460,2018/12,35373.53,-2149.16,-8.64,0,0,0,2.03,0.88,0,0,2.39,1.03,-4595,-1096,-2600,-8043
(주)기산텔레콤,035460,2019/12,21715.34,2875.35,9.41,7.55,24.72,12.39,1.74,0.87,9.91,4.97,1.78,0.89,8214,1208,-2713,6711
(주)기산텔레콤,035460,2020/12,32869.92,-774.12,-2.89,0,0,0,1.68,0.71,0,0,1.87,0.79,2413,-530,5,1793
(주)기산텔레콤,035460,2021/12,34787.3,-2966.96,-16.37,0,0,0,2.33,1.21,0,0,3.53,1.83,1309,-2464,1615,525
(주)까스텔바작,308100,2016/12,,,,,,,,,,,,,-7139,-21485,32501,3892
(주)까스텔바작,308100,2017/12,-3562.75,12602.31,15.13,-0.28,0,0,0,0,0,0,0,0,6436,-198,-5935,310
(주)까스텔바작,308100,2018/12,-13905.15,15618.8,16.96,-0.89,0,0,0,0,0,0,0,0,10687,-939,0,9757
(주)까스텔바작,308100,2019/12,47731.9,11234.33,13.86,4.25,19.01,7.87,2.01,0.83,69.06,28.6,1.66,0.69,2054,-6892,6009,1163
(주)까스텔바작,308100,2020/12,62670.7,10065.98,14.99,6.23,36.94,13.46,1.41,0.51,147.37,53.69,1.46,0.53,163,-4247,9126,5043
(주)까스텔바작,308100,2021/12,77465.33,-1424.63,-2.13,0,0,0,1.84,1.07,21.39,12.49,1.73,1.01,506,-18455,16334,-1606
(주)꿈비,407400,2021/12,,,,,,,,,,,,,1847,-846,377,1379
(주)나노,187790,2014/12,,,,,,,,,,,,,,,,
(주)나노,187790,2015/12,74766.18,-4151.03,-27.89,0,0,0,3.19,1.3,0,0,6.43,2.62,-16345,9239,3186,-3861
(주)나노,187790,2016/12,80251.59,-6437.39,-34.83,0,0,0,3.41,1.26,0,0,4.7,1.73,3,-5641,5900,197
(주)나노,187790,2017/12,54015.82,4447,14.85,12.15,0,0,2.6,1.03,0,0,3.05,1.2,-1535,-5253,8367,1386
(주)나노,187790,2018/12,57129.81,2637.45,7.7,21.66,0,0,1.52,0.37,10.81,2.67,1.85,0.46,3780,-12770,11997,2808
(주)나노,187790,2019/12,60720.41,3233.31,8.42,18.78,183.31,82.71,1.91,0.86,45.67,20.61,2.27,1.02,3674,-5432,3776,1323
(주)나노,187790,2020/12,42221.46,2014.12,5.54,20.96,0,0,1.56,0.56,7.63,2.75,1.75,0.63,11122,-2523,-4464,3215
(주)나노,187790,2021/12,57692.1,4101.56,11.42,14.07,0,0,2.49,1.31,1662.33,874.91,2.01,1.06,1153,-13257,3496,-7434
(주)나노브릭,286750,2015/12,,,,,,,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,,,,,,,
(주)나노브릭,286750,2017/12,12096.52,-542.83,-9.08,0,0,0,0,0,0,0,0,0,-334,1420,-2365,-1279
(주)나노브릭,286750,2018/12,11846.77,-21.28,-0.3,0,0,0,0,0,0,0,0,0,-417,-131,2204,1656
(주)나노브릭,286750,2019/12,55007.25,-409.9,-5.27,0,0,0,5.17,2.66,0,0,9.14,4.7,-1397,-4977,5448,-926
(주)나노브릭,286750,2020/12,86814.39,1059.75,12.25,81.92,0,0,8.5,1.88,59.73,13.2,13.57,3,,,,
(주)나노브릭,286750,2021/12,43408.42,-905.22,-12.92,0,0,0,15.48,2.97,0,0,26.94,5.16,,,,
(주)나노신소재,121600,2011/12,146543.62,7129.91,21.3,20.55,36.1,14.06,3.02,1.18,0,0,5.08,1.98,-2097,-13391,20191,4755
(주)나노신소재,121600,2012/12,112914.37,2400.33,10.15,47.04,0,0,3.85,1.36,181.29,64.21,8.81,3.12,1069,-708,-3029,-2717
(주)나노신소재,121600,2013/12,122012.62,4517.54,16.84,27.01,145.93,80,2.99,1.64,78.27,42.91,6.15,3.37,2156,747,-2150,715
(주)나노신소재,121600,2014/12,115822.49,7096.75,25.41,16.32,49.59,24.5,3.17,1.57,171.4,84.69,6.63,3.28,1148,-1364,410,205
(주)나노신소재,121600,2015/12,250671.73,12661.67,29.35,19.8,68.82,20.51,7.52,2.24,48.53,14.46,12.32,3.67,11682,-5220,1032,7551
(주)나노신소재,121600,2016/12,154317.89,9705.76,23.61,15.9,44.23,24.4,3.51,1.94,35.63,19.65,6.41,3.53,6589,-4771,-2999,-834
(주)나노신소재,121600,2017/12,180524.12,11989.45,26.31,15.06,31.51,18.09,2.68,1.54,22.48,12.9,4.7,2.7,9556,-11463,-3320,-6381
(주)나노신소재,121600,2018/12,160377.56,12287.53,23.52,13.05,36.41,15.14,3.21,1.33,79.31,32.98,5.28,2.2,3947,-1617,-1572,865
(주)나노신소재,121600,2019/12,171951.89,7989.04,16.34,21.52,39.87,26.33,2.56,1.69,18.93,12.5,4.77,3.15,11904,-5935,-922,5211
(주)나노신소재,121600,2020/12,405903.21,4296.82,8.85,94.47,322.93,44.97,6.36,0.89,60.1,8.37,11.74,1.64,8742,-9218,2774,1520
(주)나노신소재,121600,2021/12,743691.74,9785.9,15.99,76,103.17,31.35,8.69,2.64,78.97,24,13.91,4.23,10601,-14427,6450,3727
(주)나노엔텍,039860,2011/12,95188.41,-6777.33,-51.78,0,0,0,5.64,2.5,0,0,11.71,5.2,-5296,-15523,22982,2265
(주)나노엔텍,039860,2012/12,91252.48,-3303.62,-24.36,0,0,0,5.07,3.59,0,0,6.79,4.81,-3637,2933,44,-739
(주)나노엔텍,039860,2013/12,114239.85,2849.01,14.94,40.1,375.59,219.93,6.87,4.02,33.89,19.85,6.56,3.84,2068,716,-260,2524
(주)나노엔텍,039860,2014/12,129066.13,2445.35,12.07,52.78,0,0,6.08,3.68,0,0,9.12,5.52,-1629,-1348,-118,-3069
(주)나노엔텍,039860,2015/12,173874.66,-1014.19,-5.44,0,0,0,7.16,3.19,0,0,15.28,6.81,-3538,-1139,10510,5815
(주)나노엔텍,039860,2016/12,127295.84,-5806.99,-29.14,0,0,0,9.32,4.37,0,0,9.67,4.54,-3022,-4178,8616,1328
(주)나노엔텍,039860,2017/12,148641.94,5788.42,26.15,25.68,0,0,7.83,4.7,63.26,37.98,7.54,4.53,1707,-745,0,819
(주)나노엔텍,039860,2018/12,106200.18,5793.62,23.29,18.33,52.93,27.16,5.82,2.99,92.01,47.22,7.84,4.02,1508,-1602,-3000,-2936
(주)나노엔텍,039860,2019/12,139814.88,5992.67,23.88,23.33,28.89,15.3,4.39,2.33,43.7,23.15,7.13,3.77,4083,-1014,-95,2954
(주)나노엔텍,039860,2020/12,225931.02,5765.46,21.01,39.19,168.61,30.88,9.72,1.78,104.96,19.22,16.15,2.96,5697,-9678,1098,-2927
(주)나노엔텍,039860,2021/12,187002.58,8099.32,23.66,23.09,44.35,21.56,6.17,3,31.98,15.55,9.9,4.81,9290,-2936,-177,6185
(주)나노트로닉스,010670,2011/12,71918.92,1014.17,5.98,70.91,0,0,2.84,1.49,0,0,3.82,2,-3039,348,521,-2170
(주)나노트로닉스,010670,2012/12,86737.08,4507.57,23.54,19.24,0,0,3.36,1.78,0,0,4.24,2.24,-2516,-1313,6455,2627
(주)나래나노텍,137080,2011/12,,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2017/12,44485.95,9806.23,10.23,4.54,0,0,0,0,0,0,0,0,,,,
(주)나래나노텍,137080,2018/12,41723.6,10058.33,10.57,4.15,0,0,0,0,0,0,0,0,,,,
(주)나래나노텍,137080,2019/12,58704.99,-7805.66,-18.15,0,0,0,0,0,0,0,0,0,,,,
(주)나래나노텍,137080,2020/12,45691.05,8094.38,9.78,5.64,0,0,0,0,0,0,0,0,10202,3024,-12878,340
(주)나래나노텍,137080,2021/12,33927.4,25370.93,18.78,1.34,0,0,0,0,0,0,0,0,23745,-10847,957,13842
(주)나무가,190510,2011/12,,,,,,,,,,,,,,,,
(주)나무가,190510,2012/12,20132.2,622.78,1.15,32.33,0,0,0,0,0,0,0,0,2233,-3311,7759,6323
(주)나무가,190510,2013/12,17199.86,2798.61,1.54,6.15,0,0,0,0,0,0,0,0,7611,-8611,12814,11491
(주)나무가,190510,2014/12,22567.84,5293.85,2.73,4.26,0,0,0,0,0,0,0,0,-4120,-22926,23765,-2987
(주)나무가,190510,2015/12,199588.39,23053.79,6.98,8.66,23.44,11.01,3.07,1.44,8.03,3.77,0.55,0.26,43344,-47859,23198,19723
(주)나무가,190510,2016/12,190834.84,-1202.41,-0.63,0,0,0,4.08,2,20.97,10.31,1.52,0.75,9721,-23762,19076,5461
(주)나무가,190510,2017/12,66071.63,-22024.01,-13,0,0,0,7.34,2.17,0,0,1.2,0.36,-43347,12061,7863,-23956
(주)나무가,190510,2018/12,58238.53,8706.86,4.36,6.69,11.21,4.82,3.03,1.31,26.54,11.43,0.58,0.25,25955,-1489,-21844,-427
(주)나무가,190510,2019/12,174675.23,3694,1.34,47.29,57.65,20.28,3.82,1.34,0,0,0.67,0.24,10379,-46094,25181,-9866
(주)나무가,190510,2020/12,181814.05,2893.28,0.74,62.84,0,0,6.63,1.11,0,0,0.85,0.14,-1895,-4975,4382,-2674
(주)나무가,190510,2021/12,209211.82,4632.53,1.33,45.16,39.45,12.56,5.6,1.78,27.18,8.65,0.94,0.3,23870,-6380,-11782,6176
(주)나스미디어,089600,2011/12,-13593.71,8162.65,37.58,-1.67,0,0,0,0,0,0,0,0,,,,
(주)나스미디어,089600,2012/12,-6692.28,7933.58,33.81,-0.84,0,0,0,0,0,0,0,0,,,,
(주)나스미디어,089600,2013/12,91890.4,6371.55,25.74,14.42,23.83,13.77,2.49,1.44,0,0,5.41,3.12,,,,
(주)나스미디어,089600,2014/12,192877.73,8983.16,30.09,21.47,30.73,11.4,4.14,1.54,333.42,123.7,8.19,3.04,,,,
(주)나스미디어,089600,2015/12,398945.67,12093.92,26.59,32.99,63.95,17.71,9.68,2.68,35.54,9.84,13.94,3.86,,,,
(주)나스미디어,089600,2016/12,332444.25,15432.24,24.99,21.54,48.4,22.27,5.94,2.73,46.69,21.48,9.01,4.15,17117,2997,-5969,14174
(주)나스미디어,089600,2017/12,645754.34,26430.09,31.36,24.43,34.04,14.12,6.34,2.63,52.64,21.84,8.17,3.39,14671,-18508,-6414,-10251
(주)나스미디어,089600,2018/12,244321.71,20241.23,28.16,12.07,53.07,14.84,6.9,1.93,41.81,11.69,11.41,3.19,21387,-14371,-9041,-2024
(주)나스미디어,089600,2019/12,286731.11,30298.55,38.66,9.46,23.7,12.53,3.53,1.87,15.97,8.44,5.64,2.98,32417,589,-19438,13605
(주)나스미디어,089600,2020/12,243624.26,33781.74,41.17,7.21,16.49,7.02,2.64,1.12,7.71,3.28,4.51,1.92,47081,-40644,18487,24840
