회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결)
평화홀딩스(주),010770,2019/12,1.52,2.85,0,-0.06,3.91,-8.5,-11.49,4.51,0,0
평화홀딩스(주),010770,2020/12,3.86,-2.83,0,-16.77,33.92,17.98,-1.49,-10.32,0,0
평화홀딩스(주),010770,2021/12,-0.81,-0.81,0,2.12,-3.45,11.19,-23.34,20.46,0,0
평화홀딩스(주),010770,2022/12,7.77,9.95,0,6.4,9.08,-5.1,13.99,17.92,0,-52.57
포스코스틸리온(주),058430,2011/12,,,,,,,,,,
포스코스틸리온(주),058430,2012/12,,,,,,,,,,
포스코스틸리온(주),058430,2013/12,0,0,0,0,0,0,0,0,0,0
포스코스틸리온(주),058430,2014/12,-2.87,2.25,-15.84,-3.79,-1.79,3.28,-1.9,-2.26,0,208.38
포스코스틸리온(주),058430,2015/12,-1.53,-6.13,-17.38,-7.73,5.61,3.47,5.41,-0.12,0,183.28
포스코스틸리온(주),058430,2016/12,-6.05,-15.63,0,-19.5,7.51,27.74,16.52,-0.45,229.61,77.54
포스코스틸리온(주),058430,2017/12,5.17,6.12,0,4.15,5.94,8.64,5.93,14.29,-42.17,-40.6
포스코스틸리온(주),058430,2018/12,6.43,14.88,0,11.3,2.82,-2.42,1.23,3.1,-36.93,-27.22
포스코스틸리온(주),058430,2019/12,10.84,-2.52,0,-3.27,22.17,36.61,-0.71,-2.51,-76.39,-43.79
포스코스틸리온(주),058430,2020/12,-3.58,-6.93,0,-7.99,-0.77,-28.3,2.63,-1.03,136.58,69.61
포스코스틸리온(주),058430,2021/12,0,0,0,0,0,0,0,0,0,0
포스코스틸리온(주),058430,2022/12,-5.44,-3.86,0,0.16,-7.43,-18.39,6.35,-10.77,-77.82,-73.32
포스코홀딩스(주),005490,2011/12,12.95,11.85,6.93,7.44,21.27,28.5,4.87,43.96,-11.14,-0.47
포스코홀딩스(주),005490,2012/12,1.09,13.44,-1.2,6.35,-5.93,-13.83,2.86,-7.74,-32.51,-32.45
포스코홀딩스(주),005490,2013/12,6.55,10.79,-18.41,10.67,0.32,-7.43,6.57,-2.73,-44.1,-17.98
포스코홀딩스(주),005490,2014/12,0.94,-1.45,148.24,-0.31,3.04,6.87,-1.09,5.23,-54.51,7.26
포스코홀딩스(주),005490,2015/12,-5.68,-2.04,2.72,-2.65,-10.56,-21.45,-0.85,-10.61,0,-25
포스코홀딩스(주),005490,2016/12,-0.8,-2.18,3.08,-1.5,0.42,10.05,2.76,-8.78,654.68,18.02
포스코홀딩스(주),005490,2017/12,-0.93,-5.59,-4.72,-5.08,6.22,9.93,3.21,14.26,104.66,62.49
포스코홀딩스(주),005490,2018/12,-0.98,-5.85,-12.8,-6.89,8.11,15.57,-0.83,7.13,-39.41,19.92
포스코홀딩스(주),005490,2019/12,1.04,-0.31,-5.43,-0.85,3.54,-5.04,2.54,-0.94,8.55,-30.2
포스코홀딩스(주),005490,2020/12,0.04,-1.76,13.27,-2.17,2.84,-17.11,-0.32,-10.21,-12.69,-37.89
포스코홀딩스(주),005490,2021/12,0,0,0,0,0,0,0,0,0,0
포스코홀딩스(주),005490,2022/12,7.58,7.38,-1.11,13.17,2.2,1.69,4.13,11.03,-52.49,-47.5
풍림산업(주),001310,2011/12,15.6,-3.36,34.21,8.91,19.22,-13.83,-17.45,-6.73,0,0
피아이첨단소재(주),178920,2011/12,,,,,,,,,,
피아이첨단소재(주),178920,2012/12,,,,,,,,,,
피아이첨단소재(주),178920,2013/12,,,,,,,,,,
피아이첨단소재(주),178920,2014/12,,,,,,,,,,
피아이첨단소재(주),178920,2015/12,,,,,,,,,,
피아이첨단소재(주),178920,2016/12,,,,,,,,,,
피아이첨단소재(주),178920,2017/12,,,,,,,,,,
피아이첨단소재(주),178920,2018/12,,,,,,,,,,
피아이첨단소재(주),178920,2019/12,,,,,,,,,,
피아이첨단소재(주),178920,2020/12,,,,,,,,,,
피아이첨단소재(주),178920,2021/12,,,,,,,,,,
피아이첨단소재(주),178920,2022/12,,,,,,,,,,
하나제약(주),293480,2011/12,,,,,,,,,,
하나제약(주),293480,2012/12,,,,,,,,,,
하나제약(주),293480,2013/12,,,,,,,,,,
하나제약(주),293480,2014/12,,,,,,,,,,
하나제약(주),293480,2015/12,,,,,,,,,,
하나제약(주),293480,2016/12,0,0,0,0,0,0,0,0,0,0
하나제약(주),293480,2017/12,23.53,-6.06,0,14.85,31.29,6.9,45.88,11.88,39.43,34.89
하나제약(주),293480,2018/12,,,,,,,,,,
하나제약(주),293480,2019/12,,,,,,,,,,
하나제약(주),293480,2020/12,,,,,,,,,,
하나제약(주),293480,2021/12,,,,,,,,,,
하나제약(주),293480,2022/12,,,,,,,,,,
하이트진로(주),000080,2011/12,152.1,217.77,58.62,151.88,152.64,213.74,133.48,28.81,47.5,12.41
하이트진로(주),000080,2012/12,-1.53,0.36,-23.18,6.46,-21.24,-23.69,-1,48.12,47.48,22.22
하이트진로(주),000080,2013/12,0.98,6.86,110.57,1.81,-1.79,10.58,-1.84,-6.74,-23.61,-3.65
하이트진로(주),000080,2014/12,-3.68,-2.35,-3.43,-2.39,-8.13,-4.03,-3.98,-1.32,-73.24,-41.82
하이트진로(주),000080,2015/12,1.11,-1.83,-1.74,-3.02,16.29,1.86,-0.26,1.88,151.92,42.99
하이트진로(주),000080,2016/12,-1.72,-6.15,-9.78,-6.33,12.41,-5.62,-2.48,-0.9,-27.96,-7.45
하이트진로(주),000080,2017/12,3.13,-1.68,-12.21,-1.92,16.01,5.79,-5.76,-0.02,-66.95,-29.64
하이트진로(주),000080,2018/12,-2.27,-0.74,-0.5,-1.39,-4.14,20.41,-4.53,-0.23,75.43,3.66
하이트진로(주),000080,2019/12,-4.59,-0.05,-0.5,5.31,-26.55,6.81,-11.12,7.93,-290.34,-2.43
하이트진로(주),000080,2020/12,0.82,-2.67,206.47,-3.62,14.97,5.93,4,10.87,0,124.91
하이트진로(주),000080,2021/12,10.11,-2.19,-0.92,-2.99,45.02,-0.13,1.75,-2.37,-17.25,-12.28
하이트진로(주),000080,2022/12,-8.2,-1.46,-20.72,-2.07,-19.12,20.51,6.22,13.38,21.27,9.45
하이트진로홀딩스(주),000140,2011/12,-2.51,-5.66,-11.81,-3.88,2.55,7.89,3.05,-1.54,-9.87,-24.76
하이트진로홀딩스(주),000140,2012/12,-5.75,-1.25,-14.17,-1.6,-20.19,-22.77,-0.61,-1.45,146.61,-17.8
하이트진로홀딩스(주),000140,2013/12,-4.08,-1.5,-6.96,-4.91,-0.52,6.09,-16.43,-6.67,0,-8.73
하이트진로홀딩스(주),000140,2014/12,-5.73,-2.28,-3.43,-4.82,-9.45,-3.34,-17.79,-2.73,0,-35.63
하이트진로홀딩스(주),000140,2015/12,1.26,-1.7,-1.74,-2.24,16.37,1.22,3.33,1.98,0,34.97
하이트진로홀딩스(주),000140,2016/12,-2.5,-6.51,-9.78,-6.49,11.95,-7.21,7.27,-1.64,52.08,-8.87
하이트진로홀딩스(주),000140,2017/12,2.33,-1.5,-12.21,-1.68,14.42,6.07,-6.41,-0.75,-151.54,-24.71
하이트진로홀딩스(주),000140,2018/12,-1.73,-0.71,-0.5,-0.85,-4,19.56,-2.63,-0.24,0,3.41
하이트진로홀딩스(주),000140,2019/12,-3.82,0.09,-0.5,4.34,-25.71,7.25,-10.04,7.98,0,-2.48
하이트진로홀딩스(주),000140,2020/12,1.78,-2.46,204.14,-1.47,14,7.1,13.15,10.89,0,108.52
하이트진로홀딩스(주),000140,2021/12,8.48,-2.19,-0.86,-2.33,43.69,0.65,4.28,-2.45,-49.39,-10.49
하이트진로홀딩스(주),000140,2022/12,-6.88,-1.51,-20.8,-1.49,-18.79,19.13,8.57,13.33,-7.65,7.48
한국가스공사(주),036460,2011/12,19.94,7.73,0,13.23,36.1,55.82,4.15,25.3,-34.44,4.96
한국가스공사(주),036460,2012/12,12.81,11.95,0,20.01,-1.64,-43.64,4.09,22.94,102.04,24.4
한국가스공사(주),036460,2013/12,7.5,14.68,0,8.98,3.85,31.64,6.62,8.65,0,17.49
한국가스공사(주),036460,2014/12,7.11,11.46,0,4.94,12.68,43.57,8.86,-2.04,0,-27.97
한국가스공사(주),036460,2015/12,-9.38,5.69,0,-1.85,-27.39,-49.85,3.42,-30.13,-28.63,-5.98
한국가스공사(주),036460,2016/12,-5.8,-1.56,0,-3.05,-14.69,-40.39,-7.79,-18.98,-311.19,-8.95
한국가스공사(주),036460,2017/12,-6.98,-5.07,0,-5.82,-11.26,44.14,-15.75,5.04,0,12.67
한국가스공사(주),036460,2018/12,6.87,0.17,0,0.7,30.9,105.46,4.86,18.1,0,23.49
한국가스공사(주),036460,2019/12,-0.95,-1.56,0,1.06,-6.97,-16.52,-4.14,-4.59,-92.39,4.52
한국가스공사(주),036460,2020/12,-8.65,-5.1,0,-5.64,-18.47,-47.44,-4.74,-16.61,0,-32.65
한국가스공사(주),036460,2021/12,21.61,1.93,0,7.54,74.65,157.71,18.55,32.1,0,37.92
한국가스공사(주),036460,2022/12,42.95,-1.22,0,22.32,90.84,112.75,14.86,87.95,57.04,98.71
한국공항(주),005430,2011/12,-9.93,12.43,0,-15.51,1.22,35.38,-12.23,9.27,0,-16.96
한국공항(주),005430,2012/12,,,,,,,,,,
한국공항(주),005430,2013/12,,,,,,,,,,
한국공항(주),005430,2014/12,0,0,0,0,0,0,0,0,0,0
한국공항(주),005430,2015/12,0,0,0,0,0,0,0,0,0,0
한국공항(주),005430,2016/12,-2.08,13.42,-2.75,5.15,-9.9,-10.82,4.93,3.71,97.45,74.1
한국공항(주),005430,2017/12,11.51,5.26,208.59,10.05,13.35,-16.49,12.07,2.72,28.31,0.82
한국공항(주),005430,2018/12,1.93,-2.59,-3.44,-2.71,7.61,19.66,1.05,8.38,-15.82,-8.58
한국공항(주),005430,2019/12,9.5,-4.78,-1.15,17.08,1.11,22.67,1.23,0.55,-13.66,-10.75
한국공항(주),005430,2020/12,-8.47,-13.2,-1.16,-13.82,-1.63,-37.38,-15.63,-43.5,0,0
한국공항(주),005430,2021/12,-9.75,-4.97,-1.17,-8.04,-11.66,3.83,6.44,15.6,0,0
한국공항(주),005430,2022/12,9.69,23.09,-1.19,14.13,4.51,24.76,16.96,15.91,77.62,0
한국내화(주),010040,2011/12,,,,,,,,,,
한국내화(주),010040,2012/12,,,,,,,,,,
한국내화(주),010040,2013/12,,,,,,,,,,
한국내화(주),010040,2014/12,,,,,,,,,,
한국내화(주),010040,2015/12,,,,,,,,,,
한국내화(주),010040,2016/12,,,,,,,,,,
한국내화(주),010040,2017/12,,,,,,,,,,
한국내화(주),010040,2018/12,,,,,,,,,,
한국내화(주),010040,2019/12,,,,,,,,,,
한국내화(주),010040,2020/12,0,0,0,0,0,0,0,0,0,0
한국내화(주),010040,2021/12,76.48,28.05,-87.95,71.43,86.77,69.91,76.07,33.4,285.18,65.77
한국내화(주),010040,2022/12,-8.93,3.22,421.7,-15.28,2.98,0.87,-13.2,32.03,-85.76,22.48
한국단자공업(주),025540,2011/12,23.03,7.58,0,5.63,46,18.6,17.28,26.22,27.8,44.64
한국단자공업(주),025540,2012/12,4.43,11.6,0,11.69,-2.5,1.27,9.92,5.26,-18.42,15.03
한국단자공업(주),025540,2013/12,14.75,14.86,0,15.75,13.65,6.36,10.75,17.22,43.84,11.44
한국단자공업(주),025540,2014/12,13.04,18.22,0,21.04,4.13,14.51,13.85,6.8,33.77,30.16
한국단자공업(주),025540,2015/12,8.84,4.67,0,5.01,13.8,-1.88,12.16,9.39,19.71,20.92
한국단자공업(주),025540,2016/12,16.75,0.97,0,2.78,33.46,2.87,9.79,8.01,-2.46,9.36
한국단자공업(주),025540,2017/12,6.5,13.25,0,16.82,-3,31.22,9.95,4.23,-25.86,-26.83
한국단자공업(주),025540,2018/12,-1.67,-0.81,0,-4.01,0.92,2.77,2.27,0.26,-20.5,-30.16
한국단자공업(주),025540,2019/12,2.91,9.74,0,10.08,-4.64,10.97,2.78,3.45,-19.49,-27.45
한국단자공업(주),025540,2020/12,11.24,2.12,0,2.76,21.57,-3.5,7.62,3.93,81.27,135.62
한국단자공업(주),025540,2021/12,0,0,0,0,0,0,0,0,0,0
한국단자공업(주),025540,2022/12,14.63,14.85,0,8.68,20.83,44.95,3.35,21.4,-22.57,-15.7
한국석유공업(주),004090,2011/12,18.74,11,0,9.93,31.1,14.02,2.71,18.62,-21.07,-4.61
한국석유공업(주),004090,2012/12,-8.65,-1.01,0,-1.75,-16.77,-8.28,3.29,-5.25,17.89,-17.05
한국석유공업(주),004090,2013/12,6.56,-2.82,0,-2.94,19.78,33.92,7,8,101.24,41.77
한국석유공업(주),004090,2014/12,0.44,0.21,0,0.53,0.34,13.93,5.51,-4.89,-13.13,-4.67
한국석유공업(주),004090,2015/12,3.95,1.38,0,2.03,6.12,-0.02,10.38,2.5,120.82,75.29
한국석유공업(주),004090,2016/12,9.19,12.87,0,10.82,7.42,9.05,7.7,3.58,-18.78,-6.98
한국석유공업(주),004090,2017/12,8.62,1.85,0,6.51,10.98,36.91,5.46,5.41,-18.77,-15.92
한국석유공업(주),004090,2018/12,7.88,2.03,0,4.93,11.06,-25.82,0.72,13.38,-54.76,-41.69
한국석유공업(주),004090,2019/12,-4.7,-21.17,0,-2.3,-7.14,2.44,-6.01,0.85,-272.49,-25.82
한국석유공업(주),004090,2020/12,8.08,-1.29,0.75,-0.72,17.47,30.17,3.91,-0.28,0,184.06
한국석유공업(주),004090,2021/12,8.1,9.86,-0.45,8.8,7.47,30.23,6.96,29.94,74.19,-10.83
한국석유공업(주),004090,2022/12,1.44,7.44,-0.46,4.34,-1.2,-12.36,6.44,18.93,-1.92,15.7
한국수출포장공업(주),002200,2011/12,3.57,1.99,0,0.85,11.93,3.64,3.63,10.51,12.61,19.11
한국수출포장공업(주),002200,2012/12,-6.28,-4.32,0,-4.67,-10.76,-26.73,12.8,4.85,203.28,204.19
한국수출포장공업(주),002200,2013/12,3.95,6.59,0,6.46,-3.49,1.56,3.87,-9.11,-56.96,-58.34
한국수출포장공업(주),002200,2014/12,4.48,8.03,0,7.9,-6.7,-1.53,4.06,-2.14,0.71,-8.99
한국수출포장공업(주),002200,2015/12,2.92,-5.06,0,0.21,13.15,28.72,-1.07,-0.36,0,-80.94
한국수출포장공업(주),002200,2016/12,-0.45,-3.89,0,-0.88,0.99,-8.9,-0.79,-1.05,0,13.86
한국수출포장공업(주),002200,2017/12,-0.19,6.29,0,-2.08,6.04,12.76,-3.21,7.06,0,-324.15
한국수출포장공업(주),002200,2018/12,-0.1,-4.7,0,-5.42,16.04,2.1,6.94,14.66,0,0
한국수출포장공업(주),002200,2019/12,3.1,-0.56,0,-0.59,12.21,-15.19,6.81,-3.08,4.21,-16.47
한국수출포장공업(주),002200,2020/12,0.32,-1.12,0,-1,3.22,-16.48,1.94,-2.49,-53.64,-43.52
한국수출포장공업(주),002200,2021/12,0,0,0,0,0,0,0,0,0,0
한국수출포장공업(주),002200,2022/12,4.12,-1.99,0,-1.98,14.18,0.39,6.67,6.95,28.11,28.48
한국쉘석유(주),002960,2011/12,,,,,,,,,,
한국쉘석유(주),002960,2012/12,,,,,,,,,,
한국쉘석유(주),002960,2013/12,,,,,,,,,,
한국쉘석유(주),002960,2014/12,,,,,,,,,,
한국쉘석유(주),002960,2015/12,,,,,,,,,,
한국쉘석유(주),002960,2016/12,,,,,,,,,,
한국쉘석유(주),002960,2017/12,,,,,,,,,,
한국쉘석유(주),002960,2018/12,,,,,,,,,,
한국쉘석유(주),002960,2019/12,,,,,,,,,,
한국쉘석유(주),002960,2020/12,,,,,,,,,,
한국쉘석유(주),002960,2021/12,,,,,,,,,,
한국쉘석유(주),002960,2022/12,,,,,,,,,,
한국앤컴퍼니(주),000240,2011/12,21.25,8.71,6.54,11.2,32.88,41.59,10.4,19.72,-23.15,-9.03
한국앤컴퍼니(주),000240,2012/12,,,,,,,,,,
한국앤컴퍼니(주),000240,2013/12,,,,,,,,,,
한국앤컴퍼니(주),000240,2014/12,,,,,,,,,,
한국앤컴퍼니(주),000240,2015/12,,,,,,,,,,
한국앤컴퍼니(주),000240,2016/12,0,0,0,0,0,0,0,0,0,0
한국앤컴퍼니(주),000240,2017/12,5,5.41,-2.61,16.71,-32.61,3.48,4.2,19.54,-35.17,-23.8
한국앤컴퍼니(주),000240,2018/12,7.57,-0.36,14.77,5.48,19.18,84.29,7.82,2.8,22.13,6.09
한국앤컴퍼니(주),000240,2019/12,3.1,59.43,-3.23,6,-11.18,15.82,4.67,-0.04,-23.38,-19.19
한국앤컴퍼니(주),000240,2020/12,5.14,2.35,35.01,3.6,14.2,5.77,2.82,-3.15,-14.52,-8.4
한국앤컴퍼니(주),000240,2021/12,7.61,1,50.87,8.06,5.26,40.23,10.22,17.34,45.39,45.86
한국앤컴퍼니(주),000240,2022/12,5.4,8.67,-2.74,9.26,-15.7,12.94,3.24,13.76,-15.79,7.42
한국유나이티드제약(주),033270,2011/12,17.67,15.31,11,13.47,21.9,31.37,20.1,7.76,18.48,15.13
한국유나이티드제약(주),033270,2012/12,10.28,11.26,6.85,14.92,5.95,32.15,18.08,-7.3,-18.95,-15.98
한국유나이티드제약(주),033270,2013/12,3.18,9.73,0.13,6.7,-0.39,-9.87,5.96,1.53,-25.44,-25.1
한국유나이티드제약(주),033270,2014/12,12.17,2.3,-1.37,4.92,20.04,0.51,14.42,13.37,50.46,48.19
한국유나이티드제약(주),033270,2015/12,,,,,,,,,,
한국유나이티드제약(주),033270,2016/12,,,,,,,,,,
한국유나이티드제약(주),033270,2017/12,,,,,,,,,,
한국유나이티드제약(주),033270,2018/12,,,,,,,,,,
한국유나이티드제약(주),033270,2019/12,,,,,,,,,,
한국유나이티드제약(주),033270,2020/12,,,,,,,,,,
한국유나이티드제약(주),033270,2021/12,,,,,,,,,,
한국유나이티드제약(주),033270,2022/12,,,,,,,,,,
한국유리공업(주),002000,2011/12,2.66,-0.43,0,2.23,3.35,46.84,4.57,1.95,7.49,-6.34
한국유리공업(주),002000,2012/12,-14.58,-3.12,0,-6.21,-27.93,-27.08,-13.02,-24.36,0,0
한국유리공업(주),002000,2013/12,-4.04,-3.86,0,-3.18,-5.82,-3.68,-5.3,-5.96,0,0
한국유리공업(주),002000,2014/12,2.43,-13.71,0,-0.81,9.34,-2.96,6.23,-0.94,0,0
한국유리공업(주),002000,2015/12,4.98,9.52,0,12.26,-9.12,-5.4,7.43,-8.83,36.88,-32.44
한국유리공업(주),002000,2016/12,4.75,-21.39,0,-11.01,42.45,-17.96,2.13,10.96,-35.52,-3.3
한국유리공업(주),002000,2017/12,20,-8.61,0,0.82,48.65,9.7,23.35,4.47,440.15,96.06
한국전력공사(주),015760,2011/12,5.37,4.64,-3,5.14,7.37,10.57,-6.24,10.19,0,0
한국전력공사(주),015760,2012/12,7.1,8.89,14.13,8.07,-1.36,-10.68,-6.35,13.53,0,0
한국전력공사(주),015760,2013/12,6.41,5.93,-8.79,6.08,9.59,24.39,0.74,9.34,0,0
한국전력공사(주),015760,2014/12,5.26,4.76,-41.06,4.73,10.16,6.03,6.65,6.36,4377.3,281.02
한국전력공사(주),015760,2015/12,7.05,4.09,-14.93,4.32,30.95,9.01,24.31,2.58,394.59,96.05
한국전력공사(주),015760,2016/12,1.47,3.1,31.04,3.2,-10.52,10.78,7.64,2.09,-46.96,5.77
한국전력공사(주),015760,2017/12,2.22,3.53,-19.5,2.86,-2.88,9.54,-0.06,-0.62,-81.57,-58.73
한국전력공사(주),015760,2018/12,1.9,1.23,-43.96,1.76,3.15,19.76,-2.7,1.36,-201.22,-104.2
한국전력공사(주),015760,2019/12,6.67,7.83,-0.61,7.62,-1.33,-1.91,-3.22,-2.4,0,0
한국전력공사(주),015760,2020/12,2.81,2.43,42.01,2.51,5.54,-4.37,2.67,-1.02,0,0
한국전력공사(주),015760,2021/12,0,0,0,0,0,0,0,0,0,0
한국전력공사(주),015760,2022/12,11.22,2.74,-2.11,8.46,34.92,30.53,-36.42,17.64,0,0
한국전력기술(주),052690,2011/12,,,,,,,,,,
한국전력기술(주),052690,2012/12,,,,,,,,,,
한국전력기술(주),052690,2013/12,,,,,,,,,,
한국전력기술(주),052690,2014/12,,,,,,,,,,
한국전력기술(주),052690,2015/12,,,,,,,,,,
한국전력기술(주),052690,2016/12,,,,,,,,,,
한국전력기술(주),052690,2017/12,,,,,,,,,,
한국전력기술(주),052690,2018/12,,,,,,,,,,
한국전력기술(주),052690,2019/12,,,,,,,,,,
한국전력기술(주),052690,2020/12,0,0,0,0,0,0,0,0,0,0
한국전력기술(주),052690,2021/12,0.75,-4.08,0,-2.89,7.8,0,2.88,0.33,-18.39,-65.75
한국전력기술(주),052690,2022/12,15.73,-4.85,0,-1.99,46.77,0,5.84,16.66,9.13,37.64
한국제지(주),002300,2011/12,,,,,,,,,,
한국제지(주),002300,2012/12,,,,,,,,,,
한국제지(주),002300,2013/12,0,0,0,0,0,0,0,0,0,0
한국제지(주),002300,2014/12,0,0,0,0,0,0,0,0,0,0
한국제지(주),002300,2015/12,6.28,-2.58,-1.08,-0.34,17.12,32.94,0.63,-0.73,60.36,120.81
한국제지(주),002300,2016/12,1.47,-2.11,-1.1,-2.97,7.65,5.34,2.42,-0.38,90.53,46.71
한국제지(주),002300,2017/12,5.59,0.74,-1.12,-0.03,12.65,22.03,0,3.85,-44.24,-60.89
한국제지(주),002300,2018/12,-1.71,-9.08,-1.13,-8.35,5.69,19.8,-7.01,6.71,-448.87,-248.75
한국제지(주),002300,2019/12,12.2,21.32,391.97,26.51,-1.63,-17,-6.21,-0.94,0,0
한국조선해양(주),009540,2011/12,4.58,5.32,5.56,8.36,0.64,28.55,14.6,43.84,-38.39,-18.01
한국조선해양(주),009540,2012/12,0.56,-0.05,-1.4,-7.44,9.54,-4.43,3.06,2.35,-61.54,-56.06
한국조선해양(주),009540,2013/12,7.98,1.01,34.38,-0.18,15.73,-1,2.18,-1.43,-71.68,-59.76
한국조선해양(주),009540,2014/12,0.34,2.21,-9.26,-1.83,2.11,-5.01,-12.03,-2.96,0,0
한국조선해양(주),009540,2015/12,-7.33,-0.21,-11.59,-4.85,-9.29,-23.29,-9.47,-11.91,0,0
한국조선해양(주),009540,2016/12,-1.05,16.86,-30.83,3.18,-4.55,-13.14,16.02,-15.11,0,0
한국조선해양(주),009540,2017/12,-37.88,-41.02,-2.8,-44.79,-31.71,-78.21,-30.22,-60.66,350.82,-99.05
한국조선해양(주),009540,2018/12,-18.68,-7.04,-38.07,-2.6,-30.27,19.36,6.84,-15.19,-119.9,-3667.75
한국조선해양(주),009540,2019/12,1.32,-3.14,71.31,0.77,1.86,30.65,-2.65,15.72,0,0
한국조선해양(주),009540,2020/12,0.75,0.24,-1.98,-2.13,3.63,-4.96,-5.71,-1.84,0,-74.37
한국조선해양(주),009540,2021/12,8.12,-0.99,-4.81,3.99,12,24.03,-9.63,3.96,0,0
한국조선해양(주),009540,2022/12,9.49,2.75,-3.94,10.81,8.33,41.77,-1.44,11.67,0,0
한국주강(주),025890,2011/12,,,,,,,,,,
한국주강(주),025890,2012/12,,,,,,,,,,
한국주강(주),025890,2013/12,,,,,,,,,,
한국주강(주),025890,2014/12,,,,,,,,,,
한국주강(주),025890,2015/12,,,,,,,,,,
한국주강(주),025890,2016/12,,,,,,,,,,
한국주강(주),025890,2017/12,,,,,,,,,,
한국주강(주),025890,2018/12,,,,,,,,,,
한국주강(주),025890,2019/12,,,,,,,,,,
한국주강(주),025890,2020/12,,,,,,,,,,
한국주강(주),025890,2021/12,,,,,,,,,,
한국주강(주),025890,2022/12,,,,,,,,,,
한국주철관공업(주),000970,2011/03,17.63,24.8,0,21.67,14.39,8.7,-0.36,18.71,-55.75,-93.48
한국주철관공업(주),000970,2012/03,-3.17,-2.82,0,-2.48,-3.75,0.42,1.55,18.41,72.76,1054.84
한국주철관공업(주),000970,2013/03,-0.09,-1.34,0,-1,0.7,3.61,2.48,2.96,54.18,0.72
한국주철관공업(주),000970,2014/03,-4.14,-1.68,0,-1.8,-6.13,-12.04,0.48,-0.17,-19.99,-9.41
한국주철관공업(주),000970,2015/03,-5.84,-1.79,0,-0.99,-10.15,-24.33,1.19,-3.37,35.97,59.04
한국주철관공업(주),000970,2016/03,7.53,9.69,0,10.73,4.38,-18.51,3.9,5.64,64.28,27
한국주철관공업(주),000970,2017/03,3.51,0.92,0,1.2,5.91,30.84,8.39,16.21,96.87,92.59
한국주철관공업(주),000970,2018/03,1.7,-5.15,0,0.33,3.06,16.16,3,8.61,-51.44,-24.18
한국주철관공업(주),000970,2019/03,3.4,1.66,0,5.58,1.28,2.13,2.57,-0.78,-44.65,-65.59
한국주철관공업(주),000970,2020/03,1.34,-2.77,0,2.98,-0.32,17.51,2.94,4.76,91.71,135.85
한국주철관공업(주),000970,2021/12,0,0,0,0,0,0,0,0,0,0
한국주철관공업(주),000970,2022/12,0.36,-1.23,0,-1.93,2.33,-15.34,1.01,-5.08,-81.71,-71.2
한국지역난방공사,071320,2011/12,8.94,11.32,0,10.85,-3.32,30.51,-0.84,39.19,0,-48.53
한국지역난방공사,071320,2012/12,6.78,3.79,0,4.72,21.89,10.43,10.52,31.66,0,227.87
한국지역난방공사,071320,2013/12,2.36,4.33,0,4.02,-8.12,-17.16,5,2.46,-21.87,-5.75
한국지역난방공사,071320,2014/12,,,,,,,,,,
한국지역난방공사,071320,2015/12,,,,,,,,,,
한국지역난방공사,071320,2016/12,,,,,,,,,,
한국지역난방공사,071320,2017/12,,,,,,,,,,
한국지역난방공사,071320,2018/12,0,0,0,0,0,0,0,0,0,0
한국지역난방공사,071320,2019/12,4.15,3.68,0,5.7,-8.02,5.08,-1.97,-4.8,0,190.69
한국지역난방공사,071320,2020/12,3.06,2.51,0,3.53,-1.12,11.79,17.94,-11.36,0,214.72
한국지역난방공사,071320,2021/12,7.31,5.27,0,5.77,21.86,0.73,1.08,20.86,-23.19,-70.13
한국지역난방공사,071320,2022/12,14.74,8.44,0,9.52,57.31,53.37,-8.83,64.5,0,0
한국철강(주),104700,2011/12,,,,,,,,,,
한국철강(주),104700,2012/12,,,,,,,,,,
한국철강(주),104700,2013/12,,,,,,,,,,
한국철강(주),104700,2014/12,,,,,,,,,,
한국철강(주),104700,2015/12,,,,,,,,,,
한국철강(주),104700,2016/12,,,,,,,,,,
한국철강(주),104700,2017/12,,,,,,,,,,
한국철강(주),104700,2018/12,,,,,,,,,,
한국철강(주),104700,2019/12,,,,,,,,,,
한국철강(주),104700,2020/12,,,,,,,,,,
한국철강(주),104700,2021/12,,,,,,,,,,
한국철강(주),104700,2022/12,,,,,,,,,,
한국콜마(주),161890,2013/03,,,,,,,,,,
한국콜마(주),161890,2014/12,0,0,0,0,0,0,0,0,0,0
한국콜마(주),161890,2015/12,2.35,20.13,0,24.48,-11.15,22.83,22.74,16.17,38.63,29.62
한국콜마(주),161890,2016/12,43.17,26.81,0,44.19,42.3,87.9,22.29,24.56,16.71,20.93
한국콜마(주),161890,2017/12,35.63,27.72,0,32.22,38.58,22.82,13.06,23.09,-10.96,-8.79
한국콜마(주),161890,2018/12,227.04,78.35,0,439.03,51.72,67.27,43.66,65.27,-10.48,34.33
한국콜마(주),161890,2019/12,9.78,10.84,0,7.54,16.36,-9.14,7.53,13.47,-31.32,30.95
한국콜마(주),161890,2020/12,3.72,1.23,617.23,-2.28,20,-7.51,32.31,-14.19,451.55,3.28
