회사명,거래소코드,회계년도,총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결)
(주)아이디스,143160,2018/12,0.66,0.72,8.74,12.44,0.85,1.03,4.82,5.46,8.54,0.78
(주)아이디스,143160,2019/12,0.67,0.74,6.99,10.65,0.89,1.14,4.2,4.76,7.5,0.8
(주)아이디스,143160,2020/12,0.85,0.96,7.5,14.26,1.25,1.59,5.76,6.74,8.82,1.09
(주)아이디스,143160,2021/12,0.84,1,4.95,13.63,1.24,1.73,4.31,6.56,10.32,1.01
(주)아이디스,143160,2022/12,0.85,1.08,4.01,15.04,1.26,1.84,4,6.21,9.43,0.99
(주)아이디스홀딩스,054800,2011/12,0.08,0.1,0.37,22.8,0.13,0.13,12.18,3.26,0.37,0.13
(주)아이디스홀딩스,054800,2012/12,0.14,0.17,0.75,43.54,0.42,0.43,21.74,8.55,1.44,0.39
(주)아이디스홀딩스,054800,2013/12,0.81,0.97,5.11,41.27,2.16,2.85,8.88,11.34,9.81,1.9
(주)아이디스홀딩스,054800,2014/12,0.57,0.67,3.93,19.02,1.13,1.56,4.09,4.91,4.58,1
(주)아이디스홀딩스,054800,2015/12,0.8,0.93,5.85,23.54,1.37,1.87,5.05,5.45,6.06,1.2
(주)아이디스홀딩스,054800,2016/12,0.8,0.93,5.79,19.6,1.22,1.6,5.14,4.84,6.22,1.07
(주)아이디스홀딩스,054800,2017/12,0.66,0.83,3.14,14.06,0.98,1.24,4.69,4.15,5.84,0.8
(주)아이디스홀딩스,054800,2018/12,0.71,0.94,2.85,16.87,1.07,1.36,4.91,4.85,6.56,0.82
(주)아이디스홀딩스,054800,2019/12,0.63,0.83,2.73,16.71,0.97,1.27,4.19,4.98,4.58,0.78
(주)아이디스홀딩스,054800,2020/12,0.54,0.7,2.42,15.38,0.87,1.14,3.78,5.34,3.12,0.75
(주)아이디스홀딩스,054800,2021/12,0.63,0.84,2.55,13.68,1.02,1.46,3.37,5.44,3.57,0.79
(주)아이디스홀딩스,054800,2022/12,0.86,1.22,2.94,16.62,1.3,2.03,3.6,6.09,5.29,0.95
(주)아이디에스,078780,2011/12,1.88,4.37,3.31,7.31,4.44,5.17,31.08,13.37,3.96,2.06
(주)아이디에스,078780,2012/12,1.91,4.89,3.14,7.4,4.19,5.06,24.6,12.13,4.17,1.88
(주)아이디에스,078780,2013/12,2.42,7.14,3.67,14.02,5.85,7.21,30.9,14.26,4.73,2.36
(주)아이디에스,078780,2014/12,1.59,8.09,1.98,13.24,5.02,5.83,35.78,11.05,2.48,1.47
(주)아이디에스,078780,2015/12,0.49,3.92,0.56,7.77,1.51,1.56,42.75,6.9,0.74,0.42
(주)아이비김영,339950,2019/12,,,,,,,,,,
(주)아이비김영,339950,2020/12,1.18,2.69,2.1,33.45,4.53,4.63,203.72,34.24,7.78,1.95
(주)아이비김영,339950,2021/12,1.06,2.16,2.08,30.77,2.91,2.95,189.07,47.07,6.77,1.43
(주)아이비김영,339950,2022/12,1.15,2.39,2.22,34.6,3.35,3.41,206.93,51.63,7.66,1.57
(주)아이센스,099190,2011/12,0.67,0.95,2.24,23.92,1.29,1.89,4.1,6.21,1.52,0.98
(주)아이센스,099190,2012/12,0.76,1.04,2.84,26.46,1.8,2.93,4.65,5.02,1.43,1.31
(주)아이센스,099190,2013/12,0.71,0.96,2.73,24.55,1.7,2.66,4.68,4.37,1.3,1.34
(주)아이센스,099190,2014/12,0.63,0.86,2.34,23.29,1.39,2.01,4.46,4.19,1.37,1.16
(주)아이센스,099190,2015/12,0.59,0.81,2.21,23.63,1.32,1.82,4.83,4.15,1.49,1.1
(주)아이센스,099190,2016/12,0.67,0.92,2.39,26.77,1.54,2.21,5.03,4.7,1.73,1.19
(주)아이센스,099190,2017/12,0.7,0.98,2.38,25.09,1.65,2.42,5.17,4.51,1.75,1.26
(주)아이센스,099190,2018/12,0.71,0.99,2.51,25.07,1.68,2.36,5.8,4.05,1.72,1.33
(주)아이센스,099190,2019/12,0.73,0.99,2.76,26.96,1.58,2.14,6.1,4.04,1.86,1.23
(주)아이센스,099190,2020/12,0.71,0.96,2.67,26.7,1.41,1.83,6.16,4.82,1.98,1.12
(주)아이센스,099190,2021/12,0.63,0.92,2.04,26.19,1.27,1.65,5.47,5.24,1.69,1.06
(주)아이센스,099190,2022/12,0.6,0.9,1.83,22.8,1.25,1.8,4.03,5.21,1.52,0.98
(주)아이스크림에듀,289010,2013/12,,,,,,,,,,
(주)아이스크림에듀,289010,2014/12,,,,,,,,,,
(주)아이스크림에듀,289010,2015/12,,,,,,,,,,
(주)아이스크림에듀,289010,2016/12,,,,,,,,,,
(주)아이스크림에듀,289010,2017/12,,,,,,,,,,
(주)아이스크림에듀,289010,2018/12,,,,,,,,,,
(주)아이스크림에듀,289010,2019/12,,,,,,,,,,
(주)아이스크림에듀,289010,2020/12,,,,,,,,,,
(주)아이스크림에듀,289010,2021/12,,,,,,,,,,
(주)아이스크림에듀,289010,2022/12,,,,,,,,,,
(주)아이씨디,040910,2011/09,,,,,,,,,,
(주)아이씨디,040910,2012/09,,,,,,,,,,
(주)아이씨디,040910,2013/09,,,,,,,,,,
(주)아이씨디,040910,2014/09,,,,,,,,,,
(주)아이씨디,040910,2015/09,,,,,,,,,,
(주)아이씨디,040910,2016/12,0.96,2.05,1.8,4.85,1.47,1.63,15.26,6.36,4.37,0.92
(주)아이씨디,040910,2017/12,1.3,2.51,2.7,8.55,1.99,2.2,21.17,8.32,5.96,1.32
(주)아이씨디,040910,2018/12,1.09,1.75,2.89,14.89,1.73,2.11,9.62,4.73,4.54,1.22
(주)아이씨디,040910,2019/12,0.62,0.87,2.09,7.44,0.99,1.59,2.62,2.89,2.45,0.72
(주)아이씨디,040910,2020/12,1.41,1.89,5.6,16.91,2.31,3.28,7.77,10.4,6.53,1.72
(주)아이씨디,040910,2021/12,0.5,0.67,1.95,8.72,0.85,1.08,4.09,4.62,2.47,0.62
(주)아이씨디,040910,2022/12,0.69,0.94,2.64,11.71,1.22,1.65,4.62,11.9,3.01,0.87
(주)아이씨에이치,368600,2017/12,,,,,,,,,,
(주)아이씨에이치,368600,2018/12,,,,,,,,,,
(주)아이씨에이치,368600,2019/12,,,,,,,,,,
(주)아이씨에이치,368600,2020/12,0.7,2.05,1.06,15.78,1.48,1.95,6.15,7.04,1.52,0.77
(주)아이씨에이치,368600,2021/12,0.85,1.62,1.8,19.16,1.83,2.53,6.56,9.55,1.82,1.11
(주)아이씨에이치,368600,2022/12,0.33,0.46,1.2,8.94,0.73,1,2.66,6.54,0.74,0.54
(주)아이앤씨테크놀로지,052860,2011/12,,,,,,,,,,
(주)아이앤씨테크놀로지,052860,2012/12,0.2,0.21,3.39,55.59,0.37,0.4,4.14,34.05,0.98,0.34
(주)아이앤씨테크놀로지,052860,2013/12,0.09,0.1,0.76,9.84,0.18,0.2,1.85,12.95,0.42,0.17
(주)아이앤씨테크놀로지,052860,2014/12,0.07,0.08,0.35,8.31,0.21,0.25,1.46,9.5,0.31,0.19
(주)아이앤씨테크놀로지,052860,2015/12,0.15,0.22,0.47,10.91,0.61,0.79,2.67,18.92,0.58,0.45
(주)아이앤씨테크놀로지,052860,2016/12,0.53,1,1.14,7,1.57,1.98,7.74,4.2,1.95,1.04
(주)아이앤씨테크놀로지,052860,2017/12,0.71,1.21,1.7,8.49,1.87,2.61,6.55,4.11,2.97,1.12
(주)아이앤씨테크놀로지,052860,2018/12,0.5,0.75,1.48,10.55,1.44,2.62,3.18,6.91,2.22,0.78
(주)아이앤씨테크놀로지,052860,2019/12,0.67,0.93,2.45,21.2,1.91,2.88,5.7,22.72,3.33,1.12
(주)아이앤씨테크놀로지,052860,2020/12,0.34,0.45,1.4,17.94,0.91,1.12,4.81,12.85,1.71,0.58
(주)아이앤씨테크놀로지,052860,2021/12,0.47,0.66,1.61,14.01,1.15,1.55,4.5,11.66,2.28,0.7
(주)아이앤씨테크놀로지,052860,2022/12,0.6,0.9,1.83,12.37,1.31,2.32,3.03,13.98,3.06,0.82
(주)아이에스시,095340,2011/12,0.6,0.7,4.02,112.14,1.43,1.51,27.48,7.14,2.44,1.09
(주)아이에스시,095340,2012/12,0.61,0.75,3.45,118.65,1.75,1.86,29.04,7.91,2.67,1.21
(주)아이에스시,095340,2013/12,0.58,0.71,3.34,132.68,1.57,1.69,21.58,7.94,2.71,1.2
(주)아이에스시,095340,2014/12,0.52,0.69,2.18,47.55,1.52,1.7,14.36,7.74,1.27,1.09
(주)아이에스시,095340,2015/12,0.53,0.69,2.3,31.15,1.54,1.76,12.69,7.17,1.06,1.06
(주)아이에스시,095340,2016/12,0.48,0.59,2.6,26.76,1.33,1.53,10.03,5.72,1,0.95
(주)아이에스시,095340,2017/12,0.56,0.68,3.12,27.21,1.43,1.64,11.43,5.59,1.19,1.06
(주)아이에스시,095340,2018/12,0.54,0.66,2.96,18.07,1.34,1.52,11.24,5.1,1.17,1.01
(주)아이에스시,095340,2019/12,0.41,0.49,2.55,13.9,1.18,1.39,7.87,4.38,0.83,0.88
(주)아이에스시,095340,2020/12,0.54,0.69,2.52,34.33,1.67,1.99,10.38,6.16,1.38,1.06
(주)아이에스시,095340,2021/12,0.58,0.73,2.73,83.57,1.62,1.91,10.91,6.6,1.62,1.06
(주)아이에스시,095340,2022/12,0.58,0.73,2.76,37.86,1.38,1.6,9.66,8.17,1.46,0.95
(주)아이에스이커머스,069920,2011/12,1.92,3.85,3.84,59.92,3.89,5.86,11.61,23.58,27.67,2.22
(주)아이에스이커머스,069920,2012/12,1.33,3.52,2.14,40.84,2.41,3.67,6.98,24.24,14.1,1.33
(주)아이에스이커머스,069920,2013/12,1.68,6.73,2.23,37.92,3.09,4.92,8.28,25.22,13.71,1.65
(주)아이에스이커머스,069920,2014/12,1.44,5.36,1.97,27.41,2.59,4.02,7.32,15.13,14.23,1.28
(주)아이에스이커머스,069920,2015/12,0.88,1.84,1.69,21.32,1.27,1.73,4.79,10,14.6,0.73
(주)아이에스이커머스,069920,2016/12,0.92,1.72,1.99,22.32,1.23,1.63,5.05,9.42,16.72,0.79
(주)아이에스이커머스,069920,2017/12,,,,,,,,,,
(주)아이에스이커머스,069920,2018/12,,,,,,,,,,
(주)아이에스이커머스,069920,2019/12,0.46,0.73,1.22,6.48,1.04,1.11,16.2,7.26,147.86,0.6
(주)아이에스이커머스,069920,2020/12,0.39,0.65,0.97,6.46,0.94,1.05,9.04,7.04,145.42,0.5
(주)아이에스이커머스,069920,2021/12,0.28,0.4,0.87,10.88,0.47,0.51,6.47,8.36,155.96,0.31
(주)아이에스이커머스,069920,2022/12,,,,,,,,,,
(주)아이에이,038880,2011/12,0.29,0.81,0.46,14.15,1.03,1.17,8.5,1.7,0.6,0.42
(주)아이에이,038880,2012/12,0.52,3.67,0.6,18.18,3.42,4.07,21.29,10.33,0.84,0.59
(주)아이에이,038880,2013/12,0.73,4.37,0.88,18.31,2.24,2.43,29.34,6.35,1.58,0.8
(주)아이에이,038880,2014/12,1.03,5.09,1.29,16.42,2.38,2.6,27.27,5.94,2.76,1.23
(주)아이에이,038880,2015/12,1.31,3.61,2.05,14.46,3.22,3.76,22.32,8.05,3.17,1.69
(주)아이에이,038880,2016/12,1.05,2.13,2.06,14.52,2.97,3.61,16.84,7.25,2.42,1.65
(주)아이에이,038880,2017/12,0.7,1.56,1.27,16.39,2.69,3.64,10.35,6.23,1.48,1.22
(주)아이에이,038880,2018/12,0.7,1.68,1.21,14.42,2.7,3.99,8.42,8.48,1.6,1.03
(주)아이에이,038880,2019/12,0.63,1.29,1.23,12.8,2.54,3.53,9.1,7.93,2.11,0.93
(주)아이에이,038880,2020/12,0.46,0.74,1.24,9.46,2.05,2.61,9.68,4.73,2.25,0.84
(주)아이에이,038880,2021/12,0.53,0.76,1.75,10.67,1.86,2.2,12.05,5.39,2.78,1.08
(주)아이에이,038880,2022/12,0.45,0.65,1.46,14.12,1.57,1.9,9.05,5.31,2.24,0.91
(주)아이엘사이언스,122050,2016/12,,,,,,,,,,
(주)아이엘사이언스,122050,2017/12,,,,,,,,,,
(주)아이엘사이언스,122050,2018/12,,,,,,,,,,
(주)아이엘사이언스,307180,2018/12,,,,,,,,,,
(주)아이엘사이언스,307180,2019/12,,,,,,,,,,
(주)아이엘사이언스,307180,2020/12,0.44,1.83,0.57,6.65,1.13,1.24,12.91,2.7,0.96,0.47
(주)아이엘사이언스,307180,2021/12,0.86,3.89,1.11,7.45,1.67,1.9,13.77,3.65,2.3,0.74
(주)아이엘사이언스,307180,2022/12,0.68,2.54,0.92,5.46,1.32,1.54,9.35,2.45,1.8,0.59
(주)아이엠,101390,2011/12,1.67,4.56,2.63,7.74,2.16,2.91,8.37,8.47,9.79,1.2
(주)아이엠,101390,2012/12,1.7,4.65,2.68,6.93,2.37,3.36,8.02,7.78,7.54,1.29
(주)아이엠,101390,2013/12,1.9,5.17,3,7.89,3.04,4.33,10.23,9.92,6.24,1.57
(주)아이엠,101390,2014/12,1.55,4.27,2.44,6.42,2.84,4.16,8.97,9.33,4.27,1.37
(주)아이엠,101390,2015/12,1.59,4.42,2.49,6.55,3.12,4.61,9.6,7.03,4.04,1.45
(주)아이엠,101390,2016/12,1.25,3.58,1.93,5.83,2.6,3.52,9.99,5.1,2.9,1.15
(주)아이엠,101390,2017/12,1.76,5.04,2.7,10.93,4.93,6.88,17.44,10.56,3.19,1.86
(주)아이엠,101390,2018/12,1.48,4.04,2.33,9.86,5.61,8.26,17.46,14.9,2.33,1.83
(주)아이엠,101390,2019/12,1.69,5.07,2.53,8.61,5.44,7.69,18.61,14.2,2.86,1.9
(주)아이엠,101390,2020/12,1.49,5.39,2.06,6.75,3.81,5.45,12.63,9.86,2.8,1.45
(주)아이엠,101390,2021/12,1.82,4.9,2.88,7.98,3.31,4.13,16.83,10.29,4.6,1.66
(주)아이엠,101390,2022/12,1.45,2.87,2.93,6.95,2.34,2.75,15.67,8.69,5.15,1.38
(주)아이엠비씨,052220,2011/12,,,,,,,,,,
(주)아이엠비씨,052220,2012/12,,,,,,,,,,
(주)아이엠비씨,052220,2013/12,,,,,,,,,,
(주)아이엠비씨,052220,2014/12,0.74,1.05,2.45,6.2,1.21,1.21,0,7.83,34.63,0.82
(주)아이엠비씨,052220,2015/12,0.9,1.24,3.36,6.95,1.47,1.47,0,7.85,41.46,1.03
(주)아이엠비씨,052220,2016/12,0.97,1.27,4.03,7.59,1.69,1.69,0,8.21,44.72,1.21
(주)아이엠비씨,052220,2017/12,0.84,1.08,3.78,8.23,1.93,1.93,0,8.53,38.77,1.29
(주)아이엠비씨,052220,2018/12,0.91,1.12,4.8,9.82,2.19,2.19,0,9.5,47.73,1.52
(주)아이엠비씨,052220,2019/12,0.8,0.98,4.23,8.06,2.01,2.01,0,6.97,29.92,1.39
(주)아이엠비씨,052220,2020/12,0.64,0.8,3.19,6.71,2.3,2.3,0,5.02,10.71,1.43
(주)아이엠비씨,052220,2021/12,0.66,0.83,3.23,7.91,2.42,2.42,0,5.65,9.77,1.5
(주)아이엠비씨,052220,2022/12,0.67,0.83,3.51,8.75,2.2,2.2,0,5.9,13.91,1.43
(주)아이엠텍,226350,2011/12,,,,,,,,,,
(주)아이엠텍,226350,2012/12,,,,,,,,,,
(주)아이엠텍,226350,2013/12,,,,,,,,,,
(주)아이엠텍,226350,2014/12,,,,,,,,,,
(주)아이엠텍,226350,2015/12,,,,,,,,,,
(주)아이엠텍,226350,2016/12,,,,,,,,,,
(주)아이엠텍,226350,2017/12,1.45,3.05,2.76,7.14,2.8,4.02,9.19,9.17,5.05,1.61
(주)아이엠텍,226350,2018/12,0.29,1.01,0.41,2.15,0.56,0.69,2.84,2.99,0.99,0.29
(주)아이엠텍,226350,2019/12,0.32,1.53,0.4,18.76,0.8,0.85,12.56,10.84,0.85,0.32
(주)아이엠텍,226350,2020/12,,,,,,,,,,
(주)아이오케이컴퍼니,078860,2011/12,,,,,,,,,,
(주)아이오케이컴퍼니,078860,2012/12,,,,,,,,,,
(주)아이오케이컴퍼니,078860,2013/12,0.98,2,1.9,9.54,1.52,1.52,0,4.25,31.98,0.9
(주)아이오케이컴퍼니,078860,2014/12,0.5,0.88,1.16,8.41,0.72,0.72,0,2.99,14.87,0.48
(주)아이오케이컴퍼니,078860,2015/12,,,,,,,,,,
(주)아이오케이컴퍼니,078860,2016/12,,,,,,,,,,
(주)아이오케이컴퍼니,078860,2017/12,0.22,0.26,1.21,71.26,0.95,0.97,35.54,5.95,35.8,0.67
(주)아이오케이컴퍼니,078860,2018/12,0.27,0.37,1,63.73,0.81,0.82,100.62,9.08,11.89,0.48
(주)아이오케이컴퍼니,078860,2019/12,0.33,0.48,1.08,53.62,1.21,1.22,349.48,12.55,11.67,0.61
(주)아이오케이컴퍼니,078860,2020/12,0.14,0.2,0.46,36.71,0.45,0.45,204.54,6.43,10.06,0.24
(주)아이오케이컴퍼니,078860,2021/12,0.16,0.2,0.81,2209.8,0.34,0.34,0,18.21,26.97,0.24
(주)아이오케이컴퍼니,078860,2022/12,0.13,0.15,0.67,147.62,0.35,0.35,0,58.7,3.93,0.23
(주)아이윈,090150,2011/12,1.14,2.66,2,7.02,1.86,2.98,4.95,5.52,3.44,1.16
(주)아이윈,090150,2012/12,1.03,2.62,1.69,6,1.72,2.61,5.07,5.28,4.13,1.05
(주)아이윈,090150,2013/12,0.89,2.36,1.44,5.9,1.57,2.33,4.84,5.27,4.69,0.93
(주)아이윈,090150,2014/12,0.92,2.34,1.52,7.07,1.59,2.31,5.13,5.77,5.15,0.93
(주)아이윈,090150,2015/12,0.97,2.35,1.66,7.42,1.67,2.5,5.05,5.99,5.5,1.03
(주)아이윈,090150,2016/12,1.08,2.49,1.91,6.9,1.9,2.93,5.43,6.25,6.2,1.2
(주)아이윈,090150,2017/12,1,2.34,1.74,5.88,1.89,2.92,5.34,5.92,5.97,1.07
(주)아이윈,090150,2018/12,0.95,2.45,1.55,7.1,2.01,3.26,5.24,5.66,5.09,1.05
(주)아이윈,090150,2019/12,0.97,2.35,1.65,9.47,2.27,3.84,5.54,5.48,3.87,1.25
(주)아이윈,090150,2020/12,0.88,1.9,1.65,7.76,2.1,3.61,5.02,4.73,3.09,1.18
(주)아이윈,090150,2021/12,0.81,1.52,1.74,7.22,1.75,2.75,4.86,4.66,3.39,0.99
(주)아이윈,090150,2022/12,0.62,1.24,1.24,5.97,1.53,2.41,4.18,4.56,3.6,0.73
(주)아이윈플러스,123010,2011/12,,,,,,,,,,
(주)아이윈플러스,123010,2012/12,,,,,,,,,,
(주)아이윈플러스,123010,2013/12,,,,,,,,,,
(주)아이윈플러스,123010,2014/12,,,,,,,,,,
(주)아이윈플러스,123010,2015/12,,,,,,,,,,
(주)아이윈플러스,123010,2016/12,,,,,,,,,,
(주)아이윈플러스,123010,2017/12,,,,,,,,,,
(주)아이윈플러스,123010,2018/12,,,,,,,,,,
(주)아이윈플러스,123010,2019/12,,,,,,,,,,
(주)아이윈플러스,123010,2020/12,,,,,,,,,,
(주)아이윈플러스,123010,2021/12,,,,,,,,,,
(주)아이윈플러스,123010,2022/12,0.2,0.3,0.66,14.6,0.34,0.35,7.9,11.7,0.83,0.23
(주)아이즈비전,031310,2011/12,1.58,2.57,4.12,26.65,3.48,5.52,9.45,10.76,6.43,2.25
(주)아이즈비전,031310,2012/12,1.57,2.52,4.16,26.7,3.16,4.65,9.88,8.47,6.28,2.14
(주)아이즈비전,031310,2013/12,1.7,2.69,4.63,27.75,3.06,4.13,11.8,7.83,7.29,2.14
(주)아이즈비전,031310,2014/12,1.26,1.94,3.56,22.66,2.16,2.83,9.2,6.87,5.63,1.56
(주)아이즈비전,031310,2015/12,1.29,2.04,3.54,24.85,2.16,2.88,8.68,8.04,6.11,1.54
(주)아이즈비전,031310,2016/12,1.42,2.31,3.69,28.12,2.28,3.01,9.45,7.88,7.17,1.62
(주)아이즈비전,031310,2017/12,1.36,2.29,3.35,22.79,2.06,2.78,8.05,6.66,7.44,1.45
(주)아이즈비전,031310,2018/12,1.14,1.68,3.52,23.39,1.65,2.21,6.58,7.24,7.09,1.26
(주)아이즈비전,031310,2019/12,0.85,1.14,3.36,36.19,1.15,1.4,6.35,7.67,5.96,0.99
(주)아이즈비전,031310,2020/12,0.75,1.05,2.54,24.56,0.98,1.11,8.44,5.33,6.51,0.8
(주)아이즈비전,031310,2021/12,0.64,0.94,2,16.56,1.03,1.24,6.22,5.46,7.24,0.73
(주)아이즈비전,031310,2022/12,0.78,1.16,2.35,12.9,1.46,2.17,4.43,7.37,9.35,0.93
(주)아이컴포넌트,059100,2011/12,,,,,,,,,,
(주)아이컴포넌트,059100,2012/12,,,,,,,,,,
(주)아이컴포넌트,059100,2013/12,,,,,,,,,,
(주)아이컴포넌트,059100,2014/12,,,,,,,,,,
(주)아이컴포넌트,059100,2015/12,,,,,,,,,,
(주)아이컴포넌트,059100,2016/12,,,,,,,,,,
(주)아이컴포넌트,059100,2017/12,,,,,,,,,,
(주)아이컴포넌트,059100,2018/12,,,,,,,,,,
(주)아이컴포넌트,059100,2019/12,,,,,,,,,,
(주)아이컴포넌트,059100,2020/12,,,,,,,,,,
(주)아이컴포넌트,059100,2021/12,,,,,,,,,,
(주)아이컴포넌트,059100,2022/12,,,,,,,,,,
(주)아이퀘스트,262840,2015/12,,,,,,,,,,
(주)아이퀘스트,262840,2016/12,,,,,,,,,,
(주)아이퀘스트,262840,2017/12,,,,,,,,,,
(주)아이퀘스트,262840,2018/12,,,,,,,,,,
(주)아이퀘스트,262840,2019/12,0.69,0.93,2.66,167.51,0.99,0.99,41988.65,63.47,2.77,0.75
(주)아이퀘스트,262840,2020/12,,,,,,,,,,
(주)아이퀘스트,262840,2021/12,,,,,,,,,,
(주)아이퀘스트,262840,2022/12,0.44,0.53,2.72,105.31,1.47,1.47,41758.82,11.85,1.94,1.1
(주)아이톡시,052770,2011/12,,,,,,,,,,
(주)아이톡시,052770,2012/12,1.04,2.39,1.83,12.29,2.25,2.25,0,5.23,29.06,1.04
(주)아이톡시,052770,2013/12,1.04,2.19,1.98,14.19,2.11,2.11,0,3.61,30.82,1.04
(주)아이톡시,052770,2014/12,0.92,2.14,1.61,11.73,2.05,2.05,0,3.51,25.34,0.92
(주)아이톡시,052770,2015/12,,,,,,,,,,
(주)아이톡시,052770,2016/12,,,,,,,,,,
(주)아이톡시,052770,2017/12,,,,,,,,,,
(주)아이톡시,052770,2018/12,0.94,19.85,0.99,5.69,1.34,1.34,0,14.9,34.22,0.58
(주)아이톡시,052770,2019/12,0.31,1.29,0.42,2.57,0.51,0.51,0,4.22,10.04,0.23
(주)아이톡시,052770,2020/12,0.88,1.58,1.97,10.42,1.59,1.66,41.54,3.48,9.97,0.91
(주)아이톡시,052770,2021/12,0.97,2.09,1.82,10.18,1.41,1.48,30.76,3.12,8.96,0.83
(주)아이톡시,052770,2022/12,2.1,4.48,3.94,32.43,2.73,2.83,79.14,6.3,43.22,1.64
(주)아이티센,124500,2011/12,,,,,,,,,,
(주)아이티센,124500,2013/03,1.87,6.51,2.63,15.37,4.61,5.25,37.56,12.25,10.29,2.1
(주)아이티센,124500,2014/03,1.62,5.48,2.3,9.1,3.48,4.46,15.87,7.73,6.67,1.7
(주)아이티센,124500,2015/03,2.09,5.73,3.29,8.19,3.64,4.58,17.61,8.47,8.61,2
(주)아이티센,124500,2016/12,1.88,4.82,3.08,7.85,3.4,3.77,34.43,7.36,9.65,1.76
(주)아이티센,124500,2017/12,1.89,4.75,3.13,7.86,3.2,3.54,33.51,7.01,10.86,1.72
(주)아이티센,124500,2018/12,2.43,5.58,4.29,13.83,4.36,5.19,27.1,11.64,15.19,2.47
(주)아이티센,124500,2019/12,3.87,9.07,6.76,25.27,7.3,9.13,36.35,16.84,25.92,4.17
(주)아이티센,124500,2020/12,4.87,11.8,8.29,30.24,8.77,11.04,42.59,21.17,39.01,5.09
(주)아이티센,124500,2021/12,5.34,14.2,8.56,34.87,8.71,12.14,30.84,26.8,52.27,4.98
(주)아이티센,124500,2022/12,3.46,10.17,5.23,19.29,5.14,7.13,18.46,17.8,37.76,2.83
(주)아이티아이즈,372800,2018/12,,,,,,,,,,
(주)아이티아이즈,372800,2019/12,,,,,,,,,,
(주)아이티아이즈,372800,2020/12,2.52,7.95,3.68,7.2,3.05,3.05,0,21.02,129.99,1.79
(주)아이티아이즈,372800,2021/12,1.92,3.66,4.06,12.49,2.26,2.26,0,29.17,127.96,1.57
(주)아이티아이즈,372800,2022/12,1.2,1.98,3.07,8.58,1.5,1.5,896.49,16.2,63.87,1.06
(주)아이티엑스에이아이,099520,2011/12,,,,,,,,,,
(주)아이티엑스에이아이,099520,2012/12,,,,,,,,,,
(주)아이티엑스에이아이,099520,2013/12,,,,,,,,,,
(주)아이티엑스에이아이,099520,2014/12,,,,,,,,,,
(주)아이티엑스에이아이,099520,2015/12,,,,,,,,,,
(주)아이티엑스에이아이,099520,2016/12,,,,,,,,,,
(주)아이티엑스에이아이,099520,2017/12,,,,,,,,,,
(주)아이티엑스에이아이,099520,2018/12,,,,,,,,,,
(주)아이티엑스에이아이,099520,2019/12,1.45,3.24,2.62,11.59,2.38,5.19,4.41,8.92,19.39,1.37
(주)아이티엑스에이아이,099520,2020/12,0.89,2.06,1.58,14.77,1.27,1.87,3.99,9.08,18.96,0.76
(주)아이티엑스에이아이,099520,2021/12,0.86,1.94,1.56,27.79,1.09,1.58,3.54,5.82,37.85,0.68
(주)아이티엑스에이아이,099520,2022/12,1.11,1.85,2.79,51.02,1.21,1.75,3.91,3.78,243.09,0.9
(주)아이티엠반도체,084850,2011/12,1.97,5.3,3.13,9.59,3.01,3.85,13.76,6.31,7.42,1.56
(주)아이티엠반도체,084850,2012/12,1.12,2.74,1.91,9.29,2.14,2.91,8.05,4.35,3.14,1.02
(주)아이티엠반도체,084850,2013/12,1.18,3.62,1.75,11.44,2.65,4.23,7.11,6.25,2.58,1.13
(주)아이티엠반도체,084850,2014/12,1.13,3.72,1.61,11.68,2.9,4.35,8.72,6.99,2.13,1.18
(주)아이티엠반도체,084850,2015/12,0.93,3.52,1.27,11.33,2.77,4.08,8.6,7.37,1.61,1.1
(주)아이티엠반도체,084850,2016/12,0.88,4.29,1.11,14.34,2.47,3.69,7.48,6.64,1.58,1.01
(주)아이티엠반도체,084850,2017/12,1.04,4.77,1.33,12.82,2.77,3.95,9.22,5.81,2.07,1.09
(주)아이티엠반도체,084850,2018/12,1.04,3.06,1.57,10.43,2.76,3.9,9.5,5.53,2.11,1.11
(주)아이티엠반도체,084850,2019/12,1.18,2.17,2.61,11.49,2.49,3.11,12.32,6.85,2.84,1.37
(주)아이티엠반도체,084850,2020/12,0.9,1.47,2.35,8.03,1.78,2.16,10.2,4.99,2.2,1.1
(주)아이티엠반도체,084850,2021/12,0.98,1.95,1.98,7.31,2.17,2.85,9.07,4.58,2.03,1.14
(주)아이티엠반도체,084850,2022/12,1,2.78,1.57,8.05,2.47,3.94,6.66,5.83,1.84,1.08
(주)아이패밀리에스씨,114840,2011/12,,,,,,,,,,
(주)아이패밀리에스씨,114840,2012/12,,,,,,,,,,
(주)아이패밀리에스씨,114840,2013/12,,,,,,,,,,
(주)아이패밀리에스씨,114840,2014/12,,,,,,,,,,
(주)아이패밀리에스씨,114840,2015/12,,,,,,,,,,
(주)아이패밀리에스씨,114840,2016/12,,,,,,,,,,
(주)아이패밀리에스씨,114840,2017/12,,,,,,,,,,
(주)아이패밀리에스씨,114840,2018/12,,,,,,,,,,
