회사명,거래소코드,회계년도,총자본증가율(IFRS),유형자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),순이익증가율(IFRS),정상영업이익증가율(IFRS)
파미셀(주),005690,2020/12,10.24,-5.38,0,-6.32,23.91,-22.96,10.84,16.22,20.58,268.38
파미셀(주),005690,2021/12,37.38,13.79,0,9.28,54.92,166.51,14.44,34.81,81.49,5.22
파미셀(주),005690,2022/12,17.62,90.76,0,71.83,-6.25,35.34,21.97,18.25,14.42,16.59
팜젠사이언스(주),004720,2011/12,-23.47,-4.43,0,-41.55,-14.04,-35.43,-25.39,-30.34,0,0
팜젠사이언스(주),004720,2012/12,-0.26,-2.88,0,-7.51,2.31,-6.1,38.53,8.14,0,0
팜젠사이언스(주),004720,2013/12,-7.56,-9.6,0,-14.21,-5.43,36.18,-6.94,29.11,0,0
팜젠사이언스(주),004720,2014/12,7.32,-6.72,0,-3.25,10.39,29.1,-14.84,13.42,0,0
팜젠사이언스(주),004720,2015/12,10.15,0.19,0,-0.44,12.84,-12.85,41.02,36.66,0,0
팜젠사이언스(주),004720,2016/12,38.48,40.29,0,34.85,39.3,47.78,26.55,18.44,71.99,6.81
팜젠사이언스(주),004720,2017/12,5.98,5.89,0,16.03,3.8,-6.68,38.86,11.6,18.91,19.51
팜젠사이언스(주),004720,2018/12,43.48,-2.5,0,30.54,46.63,-0.13,11.21,11.59,8.14,-14
팜젠사이언스(주),004720,2019/12,3.36,80.96,0,192.38,-37.56,15.78,1.23,6.77,-81.67,-73.1
팜젠사이언스(주),004720,2020/12,25.4,10.38,0,2.52,48.59,19.15,30.46,1.55,0,0
팜젠사이언스(주),004720,2021/12,28.51,102.75,0,64.48,3.36,-7.28,3.39,13.72,0,0
팜젠사이언스(주),004720,2022/12,2.72,21.61,-0.43,13.11,-8.84,37.28,10.27,37.38,0,0
팬오션(주),028670,2011/12,12.35,29.78,0,28.96,-22.39,37.83,0.37,-12.31,0,0
팬오션(주),028670,2012/12,4.7,11.9,0,11.58,-19.22,26.14,-25.74,-2.76,0,0
팬오션(주),028670,2013/12,-30.26,-23.63,0,-26.99,-45.94,6.26,-90.13,-50.64,0,0
팬오션(주),028670,2014/12,-4.32,-11.18,0,-10.84,37.97,-27.9,657.65,-35.96,0,0
팬오션(주),028670,2015/12,-4.76,3.43,0,3.01,-37.31,-32.19,71.93,13.22,-93.02,7.07
팬오션(주),028670,2016/12,0.74,1.1,0,1.83,-6.75,19.37,5.1,-8.76,60.66,-30.77
팬오션(주),028670,2017/12,-10.3,-11.71,0,-12.05,2.88,5.15,-5.85,25.32,60.44,26.79
팬오션(주),028670,2018/12,6.12,4.36,0,4.23,18.22,21.47,10.51,16.12,-1.01,0.67
팬오션(주),028670,2019/12,8.39,11.1,0,10.15,-1.57,7,9.34,-7.77,6.56,2.69
팬오션(주),028670,2020/12,3.36,3.64,0,5.26,-8.65,-12.39,-3.14,-2.46,-40.84,6.16
팬오션(주),028670,2021/12,39.65,28.29,0,27.88,125.57,89.13,27.56,93.51,479.2,159.72
팬오션(주),028670,2022/12,16.52,9.67,0,13.54,28.83,19.25,25.33,40.09,28.46,36.51
퍼스텍(주),010820,2011/12,10.16,3.82,0,12.39,5.93,-10.35,1.56,3.83,-78.36,-4.19
퍼스텍(주),010820,2012/12,16.77,2.34,0,1.82,46.76,31.86,3.92,6.35,37.85,-27.49
퍼스텍(주),010820,2013/12,11.92,-1.79,0,4.64,22.04,7.64,0.95,18.54,-21.62,26.88
퍼스텍(주),010820,2014/12,34.45,6.71,0,10.8,62.67,62.08,-1.61,5.84,2.87,16.93
퍼스텍(주),010820,2015/12,-2.02,-1.23,0,3.79,-6.74,11.52,-1.09,17.38,-25.32,-26.33
퍼스텍(주),010820,2016/12,-2.61,1.54,0,1.14,-6.01,-3.87,-1.25,6.37,0,-88.29
퍼스텍(주),010820,2017/12,-5.15,-1.12,0,-2.93,-7.3,-18.63,1.97,2.72,0,172.75
퍼스텍(주),010820,2018/12,-5.45,-8.52,0,2.99,-14.06,-39.07,-39.2,-6.05,0,0
퍼스텍(주),010820,2019/12,13.33,-12.7,0,-2.04,32.11,12.92,-30.92,-4,0,0
퍼스텍(주),010820,2020/12,-0.8,-0.16,0,4.74,-5.82,14.02,63.92,4.56,0,0
퍼스텍(주),010820,2021/12,2.75,-1.02,0,-8.32,13.88,28.11,-2.93,3.5,-45.67,7.93
퍼스텍(주),010820,2022/12,13.84,101.87,0,30.52,0.32,27.45,30.55,17.16,-53.69,-28.19
페이퍼코리아(주),001020,2011/12,6.74,1.1,-1.69,0.96,24.18,29.26,-18.56,9.32,0,0
페이퍼코리아(주),001020,2012/12,0.71,1.29,-1.72,2.85,-4.53,-14.06,2.88,1.22,0,0
페이퍼코리아(주),001020,2013/12,4.72,6.96,-1.75,5.97,1.41,-4.45,-7.74,-1.21,0,-98.51
페이퍼코리아(주),001020,2014/12,12.98,5.78,-1.78,6.14,31.88,207.33,42.27,-8.52,0,0
페이퍼코리아(주),001020,2015/12,0.31,0.88,-1.81,6.06,-12.49,-30.9,-16.41,15.02,0,0
페이퍼코리아(주),001020,2016/12,-4.58,-7.61,-45.09,-3.51,-7.46,-56.1,4.21,18.75,0,0
페이퍼코리아(주),001020,2017/12,3.46,-49.77,0,-32.21,103.7,565.73,-48,-16.04,0,0
페이퍼코리아(주),001020,2018/12,-3.09,10.05,0,-3.65,-2.56,5.25,-55.41,-20.28,0,0
페이퍼코리아(주),001020,2019/12,-9.36,0.32,-1.82,0.73,-18.7,-25.84,-29.28,18.2,0,0
페이퍼코리아(주),001020,2020/12,-12.93,-0.57,-1.85,-3.45,-23.79,-37.03,-13.31,13.29,0,0
페이퍼코리아(주),001020,2021/12,1.18,0.26,-1.89,2.38,-0.56,1.71,11.06,-10.26,0,-84.78
페이퍼코리아(주),001020,2022/12,0.03,-1.19,3.57,-3.23,4.9,3.23,2.74,11.32,0,-53.63
평산차업집단유한공사,950010,2011/09,,,,,,,,,,
평산차업집단유한공사,950010,2012/09,,,,,,,,,,
평산차업집단유한공사,950010,2013/09,,,,,,,,,,
평산차업집단유한공사,950010,2013/12,,,,,,,,,,
평산차업집단유한공사,950010,2014/12,,,,,,,,,,
평화산업(주),090080,2011/12,12.48,-8.7,0,-31.06,27.24,16.87,-10.87,13.12,0,0
평화산업(주),090080,2012/12,4.07,-10.57,0,-9.6,6.58,-9.77,-12.07,18.37,0,0
평화산업(주),090080,2013/12,-1.07,-1.26,0,5.23,-2.06,13.98,10.01,4.77,0,-43.49
평화산업(주),090080,2014/12,136.32,769.1,0,861.54,14.98,81.95,207.45,76.22,0,0
평화산업(주),090080,2015/12,2.09,1.03,0,0.22,4.7,0.36,4.86,34.06,0,0
평화산업(주),090080,2016/12,0.32,6.89,0,4.33,-5.05,30.51,-0.23,2.32,-23.8,467.6
평화산업(주),090080,2017/12,9.48,27.19,0,16.45,-0.77,1.14,18.2,-0.83,0,0
평화산업(주),090080,2018/12,0.32,-26.18,0,-24.65,43.46,82.09,-63.89,3.8,0,0
평화산업(주),090080,2019/12,5.91,7.04,0,2.98,8.57,9.45,31.28,5.08,0,0
평화산업(주),090080,2020/12,5.68,16.06,0,-0.62,11.09,13.06,-18.77,-3.82,0,0
평화산업(주),090080,2021/12,7.55,2.49,0,8.77,6.61,8.55,-0.2,24.78,0,0
평화산업(주),090080,2022/12,7.45,9.36,0,-0.97,14.06,0.01,58.71,22.47,0,-13.78
평화홀딩스(주),010770,2011/12,22.9,-30.28,0,6.57,56.2,0,4.11,4.46,60.19,28.1
평화홀딩스(주),010770,2012/12,-0.62,-10.59,0,10.4,-15.95,0,-0.42,15.4,-87.72,-23.25
평화홀딩스(주),010770,2013/12,1.48,45.89,0,8.57,-11.46,0,0.82,-3.2,188.27,-20.91
평화홀딩스(주),010770,2014/12,-4.87,-2.7,0,-0.72,-14.16,0,2,10.46,61.36,15.48
평화홀딩스(주),010770,2015/12,-3.03,33.39,0,-2.98,-3.16,0,2.25,12.27,12.97,2.38
평화홀딩스(주),010770,2016/12,0.19,20.78,0,0.51,-0.63,0,2.6,7.91,15.32,20.19
평화홀딩스(주),010770,2017/12,-1.79,-2.32,0,7.48,-26.13,0,2.64,27.57,18.41,1.2
평화홀딩스(주),010770,2018/12,4.34,-13.12,0,-9.16,55.92,0,8.61,0.18,150.25,5.47
평화홀딩스(주),010770,2019/12,0.65,2.57,0,21.63,-46.05,0,-3.97,-12.08,0,-21.52
평화홀딩스(주),010770,2020/12,-19.12,15.95,0,-22.95,0.09,0,-16.82,-5.06,0,9.15
평화홀딩스(주),010770,2021/12,-6.21,44.2,0,-4.93,-11.14,0,-8.34,-7.37,0,-27.71
평화홀딩스(주),010770,2022/12,4.05,-42.91,0,-3.21,34.07,0,3.26,2.36,0,16.95
포스코스틸리온(주),058430,2011/12,4.1,0.34,-2.19,7.96,0.43,23.64,-10.81,-4.55,0,0
포스코스틸리온(주),058430,2012/12,-10.08,-10.75,-1.16,-4.64,-15.64,-22.94,-22.07,-10.74,0,0
포스코스틸리온(주),058430,2013/12,-4.11,-7.64,38.87,-2.29,-6.2,-22.75,-2.66,-3.79,0,0
포스코스틸리온(주),058430,2014/12,-5.74,-5.47,-15.84,-9.16,-1.63,0.57,-1.83,-2.34,0,221.87
포스코스틸리온(주),058430,2015/12,-2.34,-6.59,-17.38,-8.1,4.06,0.52,7.56,-1.66,0,226.83
포스코스틸리온(주),058430,2016/12,-7.51,-17.42,0,-20.86,5.6,27.85,15.78,-2.2,130.37,41.72
포스코스틸리온(주),058430,2017/12,6.48,8.65,0,6,6.83,7.77,6.42,14.76,-37.3,-35.76
포스코스틸리온(주),058430,2018/12,6.44,16.34,0,10.66,3.35,-3.4,0.73,3.71,-45.92,-26.26
포스코스틸리온(주),058430,2019/12,9.13,-4.86,0,0.28,16.06,28.77,-0.82,-3.11,-71.75,-48.27
포스코스틸리온(주),058430,2020/12,-2.12,-6.61,0,-7.35,1.41,-31.25,2.07,-2.16,54.53,40.64
포스코스틸리온(주),058430,2021/12,22.33,-4.14,0,-13.97,44.73,89.03,40.42,52.72,2027.05,934.52
포스코스틸리온(주),058430,2022/12,-6.19,-3.95,0,0.14,-8.5,-21.85,4.72,-11.09,-81.75,-76.47
포스코홀딩스(주),005490,2011/12,7.42,7.61,27.25,7.51,7.17,19.11,4.37,20.22,-15.74,-12.3
포스코홀딩스(주),005490,2012/12,-0.77,2.94,-5.87,2.34,-9.45,-24.37,4.17,-8.95,-21.62,-33.52
포스코홀딩스(주),005490,2013/12,3.67,4.84,-15.97,6.49,-5.2,-16.01,8.04,-14.36,-36.68,-20.59
포스코홀딩스(주),005490,2014/12,-3.03,-3.95,-2.95,-3.11,-2.76,-3.42,0.39,-4.34,-28.03,6.09
포스코홀딩스(주),005490,2015/12,-2.45,-3.62,-3.76,-2.67,-1.68,-21.82,1.3,-12.36,15.74,-4.76
포스코홀딩스(주),005490,2016/12,1.45,3.45,-0.53,1.11,2.67,16.58,3.03,-5.01,35.41,17.74
포스코홀딩스(주),005490,2017/12,3.14,-3.13,12.76,-3.65,26.49,13.72,3.64,17.38,42.61,10.14
포스코홀딩스(주),005490,2018/12,0.81,-6.53,11.21,-3.92,13.18,16.39,-1.46,7.37,-57.87,31.25
포스코홀딩스(주),005490,2019/12,2.93,-0.11,46.08,0.44,8.45,-5.66,0.76,-0.93,9.61,-32.11
포스코홀딩스(주),005490,2020/12,1.95,0.42,-5.35,-0.75,7.49,-17.94,-1.1,-12.72,-17.85,-56.11
포스코홀딩스(주),005490,2021/12,13.11,-2.2,-3.66,2.98,32.37,86.21,8.69,50.59,436.43,485.77
포스코홀딩스(주),005490,2022/12,-20.38,-99.27,53.11,22.22,-83.38,0,-3.8,-78.48,0,-74.81
풍림산업(주),001310,2011/12,15.18,-2.31,148.09,9.89,17.93,-13.88,-18.62,-8.93,0,0
피아이첨단소재(주),178920,2011/12,26.69,31.48,-1.4,26.83,26.09,34.13,11.91,-3.02,-32.77,-18.24
피아이첨단소재(주),178920,2012/12,6.51,-3.89,-1.42,-4.92,55.4,-11.53,7.98,7.17,-20.69,-18.07
피아이첨단소재(주),178920,2013/12,-0.05,-5.26,-1.44,-5.77,14.9,0.55,1.62,15.27,56.38,44.41
피아이첨단소재(주),178920,2014/12,-8.5,-3.54,-1.46,-2.93,-20.45,10.5,-8.7,2.52,-15.82,-5.17
피아이첨단소재(주),178920,2015/12,11.73,14.3,-1.48,13.9,6.07,11.96,8.74,-0.55,-21.46,-22.66
피아이첨단소재(주),178920,2016/12,13.99,8.83,-47.76,6.79,34.23,-3.67,8.53,12.29,23.52,11.71
피아이첨단소재(주),178920,2017/12,10.93,-2.36,-2.09,-0.74,37.04,-27.09,8.61,41.37,56.27,63.93
피아이첨단소재(주),178920,2018/12,9.15,27,-2.21,26.29,-18.64,193.22,4.23,13.45,6.72,14.21
피아이첨단소재(주),178920,2019/12,5.53,0.56,-2.26,6.75,2.47,-9.37,-2.87,-8.88,-49.35,-44.49
피아이첨단소재(주),178920,2020/12,2.82,-5.99,-2.31,-8.6,32.73,-32.37,12.58,17.04,135.49,78.59
피아이첨단소재(주),178920,2021/12,17.06,6.27,-97.41,6.38,36.34,33.25,15.2,15.31,53.39,26.41
피아이첨단소재(주),178920,2022/12,5.51,34.41,0,32.81,-32.95,98.87,4.78,-8.42,-28.58,-31.27
하나제약(주),293480,2011/12,,,,,,,,,,
하나제약(주),293480,2012/12,,,,,,,,,,
하나제약(주),293480,2013/12,,,,,,,,,,
하나제약(주),293480,2014/12,,,,,,,,,,
하나제약(주),293480,2015/12,,,,,,,,,,
하나제약(주),293480,2016/12,0,0,0,0,0,0,0,0,0,0
하나제약(주),293480,2017/12,23.22,-6.06,0,16.4,29.32,6.9,45.89,11.88,39.46,34.92
하나제약(주),293480,2018/12,71.66,-0.73,83.62,12.41,119.39,14.2,153.74,9.69,7.65,5.09
하나제약(주),293480,2019/12,8.52,63.51,0.39,47.08,-7.39,22.18,7.28,8.84,8.16,0.01
하나제약(주),293480,2020/12,5.15,19.99,-2.13,23.66,-6.98,14.3,5.47,6.59,-47.38,-5.64
하나제약(주),293480,2021/12,9.73,31.94,0,26.6,-4.97,32.42,8.4,10.77,88.1,13.69
하나제약(주),293480,2022/12,13.99,23.49,213.82,48.7,-26.29,1.75,6.55,7.35,-13.23,-13.44
하이트진로(주),000080,2011/12,161.09,243.44,150.09,142.36,254.59,294.91,140.68,39.59,163.71,27.14
하이트진로(주),000080,2012/12,0.85,1.13,-51.21,5.84,-16.19,-14.08,1.77,70.01,112.64,37.75
하이트진로(주),000080,2013/12,-1.91,-1.42,78.18,-2.82,2.02,0.09,0.08,-2.73,-33.96,3.35
하이트진로(주),000080,2014/12,-2.77,-2.48,-3.83,-1.84,-6.55,2.31,-2.46,-1.42,-62.94,-33.29
하이트진로(주),000080,2015/12,0.97,-1.24,-0.36,-2.31,15.08,1.57,-0.94,3.59,51.19,29.85
하이트진로(주),000080,2016/12,-1.69,-6.62,-11.33,-6.06,14.3,-4.85,-2.09,-1.57,2.43,-4.72
하이트진로(주),000080,2017/12,3.75,-1.66,-14.45,-1.41,19.28,6.2,-4.46,1.69,-61.52,-29.19
하이트진로(주),000080,2018/12,-2.55,-1.29,-0.25,0.91,-11.14,15.37,-4.39,-0.44,33.76,7.85
하이트진로(주),000080,2019/12,-5.57,-0.67,-0.25,1.63,-25.88,13.46,-11.06,10.41,0,-10.83
하이트진로(주),000080,2020/12,-0.99,-4.08,278.99,-4.77,13.66,6.86,0.65,11.97,0,125.13
하이트진로(주),000080,2021/12,10.65,-2.24,-1.66,-3.26,55.77,-5.13,2.01,-3.52,39.18,-16.74
하이트진로(주),000080,2022/12,-9.43,-1.31,-11.7,-2.15,-24.09,19.76,4.65,12.4,-7.84,9.94
하이트진로홀딩스(주),000140,2011/12,-0.02,-1.23,-0.91,-0.2,63.74,0,-0.51,-42.52,-97.4,-42.95
하이트진로홀딩스(주),000140,2012/12,-1.88,-99.19,0,-1.54,-77.63,0,25.63,-11.71,17745.19,-12.61
하이트진로홀딩스(주),000140,2013/12,-0.72,-58.66,0,-0.7,-23.2,0,-2.39,-4.85,0,-6.03
하이트진로홀딩스(주),000140,2014/12,0.52,-78.36,0,0.53,-13.01,0,2.67,28.59,0,32.09
하이트진로홀딩스(주),000140,2015/12,0.15,-97.75,0,0.01,197.42,0,0.91,-35.09,-39.9,-37.07
하이트진로홀딩스(주),000140,2016/12,-7.76,13920,0,-8.47,335.44,0,2.29,0.27,31.41,0.1
하이트진로홀딩스(주),000140,2017/12,-1.13,53.23,0,-0.25,-90.54,0,0.66,-13.64,-41.38,-14.85
하이트진로홀딩스(주),000140,2018/12,0.22,-28.67,0,0.22,-1.23,0,0.9,-11.93,-46.82,-11.86
하이트진로홀딩스(주),000140,2019/12,-0.09,-40.2,0,-0.1,8.02,0,0.25,1.69,19.94,0.26
하이트진로홀딩스(주),000140,2020/12,0.04,-67.22,0,0.1,-67.45,0,0.48,5.98,44.91,1.65
하이트진로홀딩스(주),000140,2021/12,-0.14,-92.56,0,-0.15,37.48,0,0.84,12.29,35.29,16.38
하이트진로홀딩스(주),000140,2022/12,-0.17,0,0,-0.18,21.87,0,0.1,-12.95,-54.34,-15.81
한국가스공사(주),036460,2011/12,17.35,2.92,0,10.27,34.43,55.76,1.59,24.96,-16.77,10.93
한국가스공사(주),036460,2012/12,14.96,5.16,0,24.36,-3.64,-43.82,8.03,22.16,142.67,18.15
한국가스공사(주),036460,2013/12,7.41,6.63,0,8.7,4.1,31.33,6.65,8.48,0,13.75
한국가스공사(주),036460,2014/12,6.73,5.01,0,4.32,13.15,43.36,5.54,-1.89,0,-31.08
한국가스공사(주),036460,2015/12,-10.48,1.31,0,-3.39,-27.91,-50.83,-1.46,-30.63,-40.07,4.77
한국가스공사(주),036460,2016/12,-6.83,-2.51,0,-2.64,-20.65,-40.93,-11.28,-20.82,0,-10.98
한국가스공사(주),036460,2017/12,-6.11,2.34,0,-5.43,-8.87,46.74,-11.23,4.35,0,3.1
한국가스공사(주),036460,2018/12,6.91,-0.48,0,0.42,34.18,105.87,1.75,18.66,0,22.92
한국가스공사(주),036460,2019/12,-1.36,-0.99,0,0.63,-7.6,-17.01,-5.32,-4.33,-73.27,6.95
한국가스공사(주),036460,2020/12,-8.35,-3.65,0,-4.62,-21.14,-48.77,-2.17,-16.31,0,-19.84
한국가스공사(주),036460,2021/12,20.16,-2.65,0,6.62,76.18,164.65,13.22,30.76,0,5.4
한국가스공사(주),036460,2022/12,44.45,-3.17,0,21.81,101.15,115.17,7.44,92.31,43.47,101.21
한국공항(주),005430,2011/12,-11.71,12.47,0,-11.62,-11.98,35.64,-13.27,9.54,0,-23.47
한국공항(주),005430,2012/12,2.82,5.61,0,-11.46,48.48,-37.56,-2.13,6.99,0,-6.36
한국공항(주),005430,2013/12,-0.35,18.73,-2.54,1.79,-4.41,17.32,1,-1.06,0,-56.21
한국공항(주),005430,2014/12,2.09,2.87,-2.61,-9.9,26.42,-4.62,7.59,3.91,0,64.4
한국공항(주),005430,2015/12,-1.89,2,-2.68,-12.61,13.62,-7.25,0.89,-2.07,-70.49,3.83
한국공항(주),005430,2016/12,-2.5,13.42,-2.75,6,-11.96,-10.82,4.76,3.04,111.24,78.56
한국공항(주),005430,2017/12,11.77,5.26,208.59,10.14,13.94,-16.49,12.47,-0.48,39.32,7.41
한국공항(주),005430,2018/12,1.63,-2.59,-3.44,-2.75,7.3,19.66,1.39,9.14,-16.95,-8.82
한국공항(주),005430,2019/12,10,-4.78,-1.15,16.09,2.85,22.67,1.05,1.24,-11.55,-9.49
한국공항(주),005430,2020/12,-7.66,-13.2,-1.16,-13.31,-0.18,-37.38,-14.34,-42.17,0,0
한국공항(주),005430,2021/12,-9.54,-4.97,-1.17,-7.81,-11.53,3.83,5.82,17.21,0,0
한국공항(주),005430,2022/12,9.74,23.09,-1.19,14.19,4.4,24.76,16.52,15.08,102.32,0
한국내화(주),010040,2011/12,-1.75,1.37,1.35,5.65,-12.13,-11.44,30.84,17.23,733.73,134.47
한국내화(주),010040,2012/12,-2.54,1.4,-0.13,-1.6,-4.13,23.98,26.7,8.07,-17.33,-31.37
한국내화(주),010040,2013/12,6.68,10.24,-0.07,10.93,-0.68,-25.88,4.18,5.87,-34.34,12.02
한국내화(주),010040,2014/12,0.48,-1.51,-0.07,0.45,0.53,16.8,2.72,-1.6,0.68,-16.24
한국내화(주),010040,2015/12,1.44,-1.02,-0.07,5.45,-6.33,-15.8,2.15,1.82,-27.63,-45.76
한국내화(주),010040,2016/12,2.16,-5.72,-0.07,-2.71,12.75,5.41,6.48,-3.43,10.62,29.08
한국내화(주),010040,2017/12,4.79,-3.22,-0.07,0.54,12.78,76.37,14.03,4.66,103.16,12.36
한국내화(주),010040,2018/12,-5.05,-2.58,12.96,1.37,-15.8,-17.32,5.08,-11.38,-38.59,6.29
한국내화(주),010040,2019/12,2.3,0.71,-0.31,1.67,3.57,-0.11,8.53,-6.59,-40.06,-21.66
한국내화(주),010040,2020/12,-3.07,-10.43,-0.31,-1.76,-5.67,-28.35,2.64,-9.01,-65.57,-42.34
한국내화(주),010040,2021/12,56.99,-0.78,-87.95,62.64,45.36,69.71,75.25,7.04,356.97,86.22
한국내화(주),010040,2022/12,-8.39,12.3,217.51,-11.42,-1.4,0.99,-12.82,17.45,-53.55,-9.21
한국단자공업(주),025540,2011/12,18.92,8.04,-1.4,4.34,39.68,16.33,14.16,14.91,-2.43,8.62
한국단자공업(주),025540,2012/12,2.44,8.6,37.44,9.05,-4.58,-6.95,8.63,7.17,-18.3,18.44
한국단자공업(주),025540,2013/12,13.26,17.14,17.67,15.41,10.65,15.9,8.3,13.12,43.03,4.5
한국단자공업(주),025540,2014/12,12.14,17.17,46.64,20.76,1.23,10.53,13.01,11.79,59.25,58.47
한국단자공업(주),025540,2015/12,6.58,6.03,0.38,4.65,9.5,-7.99,10.57,9,13.19,13.65
한국단자공업(주),025540,2016/12,19.41,0.31,4.71,6.24,38.45,1.66,9.92,10.94,4.06,13.89
한국단자공업(주),025540,2017/12,6.92,7.83,11.07,13.06,0.12,34.08,10.47,6.74,-28.44,-21.85
한국단자공업(주),025540,2018/12,-2.46,-7.43,-1.61,-0.22,-5.27,-3.25,1.77,0.7,-23.65,-40.55
한국단자공업(주),025540,2019/12,1.13,2.34,-1.29,9.46,-9.84,5.48,1.57,3.63,-29.48,-20.26
한국단자공업(주),025540,2020/12,10.55,-1.84,6.37,3.02,22.61,-5.14,7.06,1.95,97.41,133.08
한국단자공업(주),025540,2021/12,9.71,5.44,-1.71,7.59,12.58,77.69,9.09,19.01,12,-19.91
한국단자공업(주),025540,2022/12,14.05,15.82,-27.08,3.7,27.35,41.57,2.42,21.77,-21.51,-16.29
한국석유공업(주),004090,2011/12,11.78,2.22,0,2.19,34.42,-20.28,0.93,17.88,-29.24,-18.18
한국석유공업(주),004090,2012/12,-7.17,-0.76,0,-2.69,-15.21,-0.32,3.13,-2.5,129.89,42.31
한국석유공업(주),004090,2013/12,4.53,-0.08,0,-0.59,15.07,82.7,6.87,13.31,108.95,56.03
한국석유공업(주),004090,2014/12,2.17,0.64,0,2.3,1.94,21.42,5.65,-7.38,-9.3,-10.49
한국석유공업(주),004090,2015/12,2.55,-1.01,0,4.5,-0.94,-23.79,12.35,-9.19,142.01,98.16
한국석유공업(주),004090,2016/12,0.62,-0.13,0,-0.76,3.23,10.99,4.82,2.32,-46.08,-10.06
한국석유공업(주),004090,2017/12,11.4,-2.04,0,20.54,-5.14,35.82,15.96,4.52,19.93,-21.25
한국석유공업(주),004090,2018/12,9.93,0.41,0,5.26,20.68,-55.39,0.61,19.18,-55.23,-32.58
한국석유공업(주),004090,2019/12,1.18,-30.62,0,-1.74,7.04,61.71,-4.53,5.81,0,30.83
한국석유공업(주),004090,2020/12,12.98,5.61,-0.08,7.67,22.75,55.35,3.33,-3.6,0,15.88
한국석유공업(주),004090,2021/12,5.56,20.55,-0.16,16.07,-11.44,22.65,5.88,15.42,76.37,-44.29
한국석유공업(주),004090,2022/12,5.27,11.24,-0.16,6.93,1.77,-21.96,6.34,30.23,16.26,46.46
한국수출포장공업(주),002200,2011/12,3.43,1.99,0,0.85,11.43,3.19,3.53,10.57,10.94,17.58
한국수출포장공업(주),002200,2012/12,-6.49,-4.32,0,-4.65,-11.68,-26.52,12.59,4.7,204.83,204.98
한국수출포장공업(주),002200,2013/12,3.7,6.65,0,6.48,-4.71,1.76,3.56,-9.34,-58.91,-60.21
한국수출포장공업(주),002200,2014/12,4.29,8.09,0,7.91,-7.97,-1.7,3.81,-2.17,1.35,-9.06
한국수출포장공업(주),002200,2015/12,2.86,-5.06,0,0.22,13.32,28.6,-1.22,-0.49,0,-83.41
한국수출포장공업(주),002200,2016/12,-0.65,-3.93,0,-0.92,0.31,-8.74,-0.93,-1.34,0,15.76
한국수출포장공업(주),002200,2017/12,-0.09,5.92,0,-2.46,8.13,12.42,-3.34,7.25,0,0
한국수출포장공업(주),002200,2018/12,-0.4,-4.67,0,-5.36,15.12,2.2,6.96,14.55,0,0
한국수출포장공업(주),002200,2019/12,2.94,-0.79,0,-0.86,12.71,-15.01,6.7,-3.17,4.61,-16.29
한국수출포장공업(주),002200,2020/12,0.25,-1.01,0,-0.9,2.84,-16.65,1.79,-2.68,-55.11,-45.32
한국수출포장공업(주),002200,2021/12,7.16,-1.31,0,-1.33,25.67,55.02,4.05,20.61,89.16,82.88
한국수출포장공업(주),002200,2022/12,4.2,-1.91,0,-1.93,14.7,0.52,6.67,7.15,32.46,32.99
한국쉘석유(주),002960,2011/12,0.09,-2.19,0,-9.07,1.63,17.99,3.1,14.89,-3.85,-4.29
한국쉘석유(주),002960,2012/12,-2.07,-1.92,0,-1.71,-2.13,7.13,11.24,-5.8,19.35,13.9
한국쉘석유(주),002960,2013/12,5.28,6.69,0,7.07,5.01,-11.31,4.73,-11.39,-5.01,-6.8
한국쉘석유(주),002960,2014/12,-6.32,-1.1,0,0.96,-7.44,-17,0.61,-3.27,-9.06,-8.2
한국쉘석유(주),002960,2015/12,9.98,5.27,0,6.62,10.54,-11.33,6.92,-6.23,15.93,18.12
한국쉘석유(주),002960,2016/12,-2.82,6.25,0,1.69,-3.55,-10.98,0.48,-5.77,-12.72,-10.23
한국쉘석유(주),002960,2017/12,6.48,8.86,0,6.45,6.49,27.09,2.18,-0.17,-11.01,-14.37
한국쉘석유(주),002960,2018/12,10.43,39.29,0,29.15,7.23,1.31,0.11,4.38,2.96,3.27
한국쉘석유(주),002960,2019/12,-2.41,24.02,0,23.76,-7.79,-13.37,-1.64,-3.6,-15.76,-17.24
한국쉘석유(주),002960,2020/12,5.31,-2.78,0,-7.06,8.72,-21.08,0.2,-5.43,-0.08,20.69
한국쉘석유(주),002960,2021/12,11.51,-9.34,0,-4.52,15.29,58.02,11.66,20.49,38.24,22.78
한국쉘석유(주),002960,2022/12,4,0.73,0,1.64,4.46,39.81,3.1,24.96,-8,-7.82
한국앤컴퍼니(주),000240,2011/12,12.39,1.19,2.07,9,15.96,27.5,7.3,17.92,-25.55,-20.42
한국앤컴퍼니(주),000240,2012/12,-78.61,-97.8,-59,-80.05,-77.18,0,-70.18,-99.01,1126.53,-96.43
한국앤컴퍼니(주),000240,2013/12,141.52,-0.91,0.46,325.31,-17.71,0,175.23,290.31,-95.11,777.36
한국앤컴퍼니(주),000240,2014/12,6.51,-2.69,-4.2,6.61,6.09,0,6.33,49.34,14.78,57.41
한국앤컴퍼니(주),000240,2015/12,6.4,-4.03,-4.38,7.48,1.55,0,6.27,-2.45,-6.05,-3.54
