회사명,거래소코드,회계년도,매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),기업순이익률(IFRS연결),R & D 투자효율(IFRS연결),금융비용 대 총비용비율(IFRS연결),이자부담률(IFRS연결),1주당매출액(IFRS연결),1주당순이익(IFRS연결),1주당 CASH FLOW(IFRS연결),1주당정상영업이익(IFRS연결)
신풍,002870,2022/12,7.42,-40.12,-7.31,-8.89,92.58,122.37,0,-8.48,0,-4.26,-7.01,537.26,-272,-112.14,-120.2
신풍제약(주),019170,2011/12,44.9,10.82,6.64,14.77,55.1,83.66,0.54,8.84,2.64,4.1,4,5563.09,688,695.75,927.5
신풍제약(주),019170,2012/12,40.42,6.48,3.78,7.81,59.58,89.04,0.62,5.82,3.6,3.75,3.97,5175.71,382,720.59,567.12
신풍제약(주),019170,2013/12,44.23,2.54,1.41,2.87,55.77,88.51,0.59,3.33,4.07,3.67,3.74,4882.37,139,258.94,560.92
신풍제약(주),019170,2014/12,45.83,1.52,0.83,1.76,54.17,91.26,0.73,2.68,4.26,3.54,3.51,4810.47,0,-1.05,420.4
신풍제약(주),019170,2015/12,44.24,0.75,0.36,0.77,55.76,97.84,0.87,1.94,6.51,3.25,3,4132.41,35,208.58,89.32
신풍제약(주),019170,2016/12,45.29,-9.58,-4.5,-9.04,54.71,95.07,0.86,-3.32,4.81,2.42,2.34,3653.35,-391,356.76,180.05
신풍제약(주),019170,2017/12,43.31,0.5,0.23,0.42,56.69,95.78,1.25,1.22,3.85,2.12,2.13,3352.33,18,183.89,141.61
신풍제약(주),019170,2018/12,40.5,1.5,0.73,1.35,59.5,95.86,1.11,1.59,3.76,1.77,1.88,3395.65,0,580.85,140.48
신풍제약(주),019170,2019/12,40.16,2.84,1.42,2.57,59.84,97.05,0.95,2.1,4.5,1.37,1.51,3437.92,0,350.65,101.52
신풍제약(주),019170,2020/12,38.7,2.55,1.16,1.72,61.3,96.03,0.9,1.39,4.42,0.51,0.7,3583.42,0,363.55,142.17
신풍제약(주),019170,2021/12,40.89,-6.09,-2.62,-3.19,59.11,107.56,2.06,-3,11.05,-0.82,-2.22,3429.14,0,-1287.09,-259.24
신풍제약(주),019170,2022/12,37.26,-16.87,-9.36,-10.36,62.74,116.25,2.34,-9.62,15.82,-0.39,-2.8,3792.47,0,-479.18,-616.45
쌍용씨앤이(주),003410,2011/12,12.81,-1.96,-1.15,-4.22,87.19,97.15,0.03,1.92,0.28,5.04,4.81,23101.45,-626,1456.69,902.64
쌍용씨앤이(주),003410,2012/12,16.47,1.99,1.26,3.09,83.53,92.79,0.03,4.28,0.18,4.79,4.72,24794.05,416,2550.93,1788.34
쌍용씨앤이(주),003410,2013/12,15.98,2.14,1.42,3.62,84.02,93.3,0.03,3.88,0.19,3.74,3.95,25661.88,502,3164.37,1719.98
쌍용씨앤이(주),003410,2014/12,16.8,5.1,3.39,8.91,83.2,91.97,0.03,5.31,0.1,3,3.25,25163.45,1311,3456.83,2021.24
쌍용씨앤이(주),003410,2015/12,19.06,3.68,2.6,6.1,80.94,89.46,0.03,3.95,0.14,1.96,2.43,26062.48,957,3414.12,2747.5
쌍용씨앤이(주),003410,2016/12,20.55,8.5,5.69,11.59,79.45,87.29,0.01,6.52,0.07,1.37,1.71,23991.41,2023,2291.55,3048.85
쌍용씨앤이(주),003410,2017/12,26.07,19.85,8.97,16.55,73.93,83.46,0.01,9.58,0.1,1.49,1.44,15401.26,3122,3028.44,2547.5
쌍용씨앤이(주),003410,2018/12,26.12,9.73,4.24,7.51,73.88,83.65,0.01,4.95,0.07,1.85,1.68,14938.42,289,3126.06,2443.09
쌍용씨앤이(주),003410,2019/12,25.03,8.55,3.89,7.01,74.97,85.15,0.01,4.74,0.09,2.04,1.91,3044.07,259,724.13,451.94
쌍용씨앤이(주),003410,2020/12,28.27,9.39,4.15,7.91,71.73,82.99,0.01,4.99,0.08,2.11,1.76,2910.15,275,763.53,494.97
쌍용씨앤이(주),003410,2021/12,25.55,11.19,5.4,11.12,74.45,85.03,0.16,6.24,0.05,1.93,1.64,3297.34,370,756.51,493.65
쌍용씨앤이(주),003410,2022/12,20.89,6.5,3.44,7.87,79.11,88.76,0.04,4.56,0.05,2.27,1.99,3899.98,254,452.78,438.36
쌍용자동차(주),003620,2011/12,11.62,-4.05,-6.29,-12.45,88.38,107.22,0.82,-5.99,4.23,0.18,0.61,22856.99,-1003,1623.19,-1257.47
쌍용자동차(주),003620,2012/12,11.99,-3.69,-5.72,-13.23,88.01,103.41,0.78,-5.64,3.79,0.05,0.15,23484.12,-866,1189.92,-801.73
쌍용자동차(주),003620,2013/12,14.43,-0.07,-0.12,-0.28,85.57,100.26,0.56,-0.07,0,0.03,0.09,26496.65,-18,2084.15,-68.03
쌍용자동차(주),003620,2014/12,13.74,-1.53,-2.49,-6.13,86.26,102.31,0.52,-2.68,0,-0.11,-0.32,24242.73,-371,496.67,-560.69
쌍용자동차(주),003620,2015/12,15.38,-1.83,-3.09,-8.29,84.62,101.06,0.52,-3.19,0,-0.06,-0.16,24705.31,-452,1468.79,-260.98
쌍용자동차(주),003620,2016/12,16.31,1.6,2.77,7.6,83.69,99.23,0.5,2.68,0,-0.05,-0.14,26443.19,423,1780.86,204.01
쌍용자동차(주),003620,2017/12,14.77,-1.88,-2.98,-8.29,85.23,101.87,0.54,-3.07,0,-0.05,-0.13,25355.89,-478,1482.88,-473.62
쌍용자동차(주),003620,2018/12,12.48,-1.67,-2.78,-8.42,87.52,101.73,0.49,-2.85,0,-0.04,-0.1,26856.18,-448,1283.97,-465.21
쌍용자동차(주),003620,2019/12,7.38,-9.42,-16.16,-62.27,92.62,107.78,0.53,-16.1,0,0.03,0.08,24322.44,-2290,-170.97,-1892.07
쌍용자동차(주),003620,2020/12,2.71,-17.1,-26.63,-320.22,97.29,115.23,0.64,-26.27,0,0.19,0.39,19688.87,-3366,355.81,-2999.12
쌍용자동차(주),003620,2021/12,2.38,-10.62,-14.21,0,97.62,110.75,0.27,-13.42,0,0.52,0.75,16212.81,-1721,99.59,-1743.6
쌍용자동차(주),003620,2022/12,8.39,-1.76,-3.11,-11.88,91.61,103.27,0.3,-2.65,0,0.25,0.63,22904.63,-1068,-1681.37,-749.03
써니전자(주),004770,2011/12,16.99,-21.04,-13.26,-25.57,83.01,119.87,0,-12.53,0,0.92,1.52,1388.04,-303,-158.78,-265.33
써니전자(주),004770,2012/12,14.22,-24.36,-17.52,-33.8,85.78,121.21,0.01,-15.88,0,1.77,3.4,1359.18,-341,-180.73,-288.27
써니전자(주),004770,2013/12,14.28,-15.13,-12.43,-23.31,85.72,112.4,0,-11.53,0,0.92,1.93,1313.55,-199,-40.05,-162.94
써니전자(주),004770,2014/12,23.65,-2.83,-2.5,-3.62,76.35,100.53,0,-2.44,0,0.07,0.2,1127.71,-32,108.94,-6.02
써니전자(주),004770,2015/12,30.11,8.97,5.82,7.76,69.89,98.19,0.01,5.68,0,-0.22,-0.58,876.25,79,117.94,15.86
써니전자(주),004770,2016/12,30.41,5.23,2.65,3.43,69.59,93.97,0,3.09,0,0.88,1.95,713.85,37,109.57,43.03
써니전자(주),004770,2017/12,28.93,5.54,2.54,2.81,71.07,92.89,0,2.12,0,-0.96,-4.46,623.59,0,40.03,44.35
써니전자(주),004770,2018/12,27.06,20.29,7.98,9.42,72.94,96.54,0,7.67,0,-0.74,-2.05,623.29,126,33.92,21.56
써니전자(주),004770,2019/12,35.27,2.4,1.06,1.28,64.73,83.51,0,0.74,0,-0.69,-1.84,830.63,20,173.69,136.94
써니전자(주),004770,2020/12,31.34,35.55,9.2,9.92,68.66,92.69,0,7.78,0,-5.71,-19.54,471.32,170,101.97,34.45
써니전자(주),004770,2021/12,34.01,27.45,6.32,6.82,65.99,89.13,0,3.74,0,-8.86,-34.65,470.9,129,70.21,51.17
써니전자(주),004770,2022/12,30.21,28.88,6.55,7.12,69.79,90.33,0,3.2,0,-11.83,-41.88,500.53,144,145.37,48.38
씨에스윈드(주),112610,2011/12,15.55,0.56,0.36,0.9,84.45,96.71,0.12,1.3,0,1.41,1.58,12764.01,71,-395.33,540.17
씨에스윈드(주),112610,2012/12,14.07,4.47,4.56,12.56,85.93,94.51,0.03,6.52,0,1.92,3.07,22254.43,995,4040.67,1220.84
씨에스윈드(주),112610,2013/12,19.93,9.06,9.8,21.36,80.07,88.06,0.01,10.82,0,1.03,1.88,20754.14,1880,2653.5,2478.69
씨에스윈드(주),112610,2014/12,30.46,17.36,17.9,26.35,69.54,79.1,0.05,18.09,0,0.22,0.59,22578.8,3932,3212.89,4720.04
씨에스윈드(주),112610,2015/12,22.19,7.2,5.61,6.86,77.81,87.74,0.01,5.48,0,-0.17,-0.7,17190.07,1308,-1148.33,2107.48
씨에스윈드(주),112610,2016/12,6.41,-5.54,-4.43,-5.54,93.59,107.61,0.07,-4.33,0,0.12,0.54,18004.34,-1075,2824.77,-1369.25
씨에스윈드(주),112610,2017/12,23.67,12.48,10.07,12.98,76.33,88.66,0.03,10.25,0,0.24,0.81,18062.72,2462,-178.07,2048.35
씨에스윈드(주),112610,2018/12,16.22,1.4,1.42,1.96,83.78,93.48,0.03,2.29,0,0.85,2.32,29053.33,378,-1187.62,1894.32
씨에스윈드(주),112610,2019/12,14.21,4.34,5.17,9.92,85.79,92.48,0.01,6.67,0,1.29,3.08,46245.74,2061,4956.4,3478.94
씨에스윈드(주),112610,2020/12,15.27,3.47,4.16,8.19,84.73,89.93,0,5.17,0,0.85,2.03,56061.71,1892,1387.72,5644.8
씨에스윈드(주),112610,2021/12,14.31,5.38,4.88,10.13,85.69,91.61,0.03,5.42,0,0.62,1.14,28799.68,1598,-2522.17,2416.27
씨에스윈드(주),112610,2022/12,9.9,-0.71,-0.55,-0.11,90.1,96.94,0.02,0.15,0,0.87,1.49,32602.5,-24,3576.49,998.83
씨제이(주),001040,2011/12,34.53,5.55,4.4,11.93,65.47,94.41,2.93,5.18,0,1,1.31,424643.29,13147,18228.71,29040.14
씨제이(주),001040,2012/12,30.27,3.23,2.78,7.08,69.73,93.97,2.44,3.98,0,1.42,1.96,563828.34,7801,49990.51,33998.22
씨제이(주),001040,2013/12,29.2,1.71,1.48,4.67,70.8,95.83,2.31,2.6,0,1.28,1.84,602638.1,5280,47198.98,25128.45
씨제이(주),001040,2014/12,31.12,2.6,2.25,6.31,68.88,94.87,2.26,3.4,0,1.32,1.88,624931.5,7375,56227.2,32028.94
씨제이(주),001040,2015/12,31.62,2.6,2.37,5.87,68.38,94.21,2.12,3.35,0,1.09,1.65,674671.12,7242,73170.79,39056.38
씨제이(주),001040,2016/12,31.11,2.38,2.25,6.08,68.89,94.77,1.94,3.21,0,1.02,1.64,762466.72,7837,66580.76,39880.47
씨제이(주),001040,2017/12,30.82,4.23,4.04,12.1,69.18,95.07,1.94,5.02,0,1.03,1.67,855629.06,16286,71265.98,42177.88
씨제이(주),001040,2018/12,28.29,2.98,2.88,6.91,71.71,95.49,1.91,3.92,0,1.06,1.73,939123.58,9735,49021.27,42385.27
씨제이(주),001040,2019/12,27.07,0.96,0.9,6.24,72.93,95.53,1.92,2.58,0,1.77,2.69,947172.49,8240,108361.53,42316.22
씨제이(주),001040,2020/12,26.9,0.64,0.51,1.89,73.1,95.66,1.88,1.82,0,1.6,2.1,897244.91,2581,85039.18,38984.71
씨제이(주),001040,2021/12,28.12,2.34,1.97,5.66,71.88,94.54,2.14,3.1,0,1.35,1.85,966921.4,8197,94022.43,52765.09
씨제이(주),001040,2022/12,27.44,1.68,1.52,3.94,72.56,94.74,2.09,2.81,0,1.42,2.07,1147520.92,6023,113420.15,60403.15
씨제이대한통운(주),000120,2011/12,9.09,3.13,2.16,3.87,90.91,95.54,0.21,3.06,0,1.31,2.23,113440.71,4858,4874.53,5382.39
씨제이대한통운(주),000120,2012/12,8.88,2.51,1.92,3.68,91.12,95.35,0.09,2.45,0,0.71,1.45,121566.66,4763,5125.23,5654.16
씨제이대한통운(주),000120,2013/12,7.84,-1.58,-1.45,-2.47,92.16,98.31,0.18,-0.46,0,1.04,2.21,166359.28,-2445,-4058.15,2813.27
씨제이대한통운(주),000120,2014/12,10.5,1.3,1.3,2.57,89.5,96.34,0.2,2.39,0,1.1,2.16,199895.6,2510,11388.73,7324.08
씨제이대한통운(주),000120,2015/12,10.86,0.97,1.08,2.01,89.14,96.31,0.14,2.19,0,0.99,2.28,221624.15,2636,7534.26,8181.26
씨제이대한통운(주),000120,2016/12,11.03,1.12,1.36,2.39,88.97,96.24,0.2,2.29,0,0.77,1.9,266607.66,3166,9135.61,10014.07
씨제이대한통운(주),000120,2017/12,10.63,0.55,0.66,1.33,89.37,96.69,0.27,1.51,0,0.72,1.6,311690.51,1786,10801.75,10330
씨제이대한통운(주),000120,2018/12,8.98,0.72,0.94,2.1,91.02,97.37,0.19,2.08,0,0.87,1.95,404153.14,2815,2714.07,10638.4
씨제이대한통운(주),000120,2019/12,9.34,0.49,0.6,1.41,90.66,97.05,0.16,2.03,0,1.17,2.39,456555.83,1349,37226.73,13465.79
씨제이대한통운(주),000120,2020/12,9.29,1.32,1.52,3.89,90.71,96.98,0.11,2.66,0,0.99,1.94,472600.59,5683,25089.38,14261.47
씨제이대한통운(주),000120,2021/12,9.44,1.4,1.7,1.59,90.56,96.97,0.1,2.68,0,0.8,1.73,497259.37,1841,15085.84,15074.33
씨제이대한통운(주),000120,2022/12,9.78,1.62,2.11,5.09,90.22,96.61,0.1,3.19,0,0.84,1.9,531760.91,8190,27307.11,18051.06
씨제이씨지브이(주),079160,2011/12,51.66,2.38,1.82,6.21,48.34,94.78,1.46,2.74,0,1.22,1.44,30484.17,896,3265.79,1997.32
씨제이씨지브이(주),079160,2012/12,52.92,7.06,5.66,16.63,47.08,92.92,1.46,7.03,0,1.76,2.07,37799.65,2626,5936.21,2676.31
씨제이씨지브이(주),079160,2013/12,51.08,1.32,1.15,3.53,48.92,94.38,0.99,2.77,0,1.86,2.47,43813.8,613,2941.72,2464.28
씨제이씨지브이(주),079160,2014/12,49.3,1.54,1.36,4.42,50.7,94.99,0,2.79,0,1.63,2.13,49113.02,787,6591.4,2461.22
씨제이씨지브이(주),079160,2015/12,50.16,4.37,3.91,12.94,49.84,94.39,1.24,5.09,0,1.36,1.73,56400.87,2455,7167.45,3161.4
씨제이씨지브이(주),079160,2016/12,50.94,0.39,0.28,3.11,49.06,95.09,1.29,1.9,0,2.24,2.47,67682.26,583,8875.22,3323.84
씨제이씨지브이(주),079160,2017/12,50.59,0.59,0.4,-0.41,49.41,94.97,1.14,1.77,0,1.94,2.07,81015.16,-66,9183.88,4075.5
씨제이씨지브이(주),079160,2018/12,51.56,-10.66,-8.03,-67.01,48.44,95.61,1.14,-6.25,0,2.04,2.48,83612.79,-6647,5138.33,3672.11
씨제이씨지브이(주),079160,2019/12,40.42,-12.31,-7.08,-79.88,59.58,93.72,0.91,-2.59,0,6.87,5.41,91784.44,-7213,13389.5,5764.07
씨제이씨지브이(주),079160,2020/12,0,-128.83,-16.93,-314.44,0,166.61,0,-13.43,0,10.46,3.89,27571.25,-22827,-12685.6,-18366.55
씨제이씨지브이(주),079160,2021/12,0,-46.01,-8.32,-156.09,0,132.79,0,-4.56,0,12.09,4.06,19855.16,-8342,-4634.75,-6510.72
씨제이씨지브이(주),079160,2022/12,0,-16.74,-5.81,-55.24,0,105.99,0,-1.96,0,8.45,4.25,29261.29,-4296,2458.22,-1753.11
씨제이씨푸드(주),011150,2011/12,18.96,3,5,12.17,81.04,96.55,0.38,5.93,0,0.57,1.59,3756.99,113,64.38,133.64
씨제이씨푸드(주),011150,2012/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2013/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2014/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2015/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2016/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2017/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2018/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2019/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2020/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2021/12,,,,,,,,,,,,,,,
씨제이씨푸드(주),011150,2022/12,,,,,,,,,,,,,,,
씨제이제일제당(주),097950,2011/12,27.01,4.8,3.62,11.21,72.99,94.69,1.15,4.18,0,0.75,0.98,453842.73,21854,-20017.66,31521.51
씨제이제일제당(주),097950,2012/12,22.08,3.15,2.62,8.95,77.92,93.77,0.72,3.63,0,1.22,1.73,685613.55,18369,55879.79,42724.72
씨제이제일제당(주),097950,2013/12,19.16,0.66,0.56,3.98,80.84,96.82,0.55,1.74,0,1.34,1.95,752163.08,8293,40972.34,23954.95
씨제이제일제당(주),097950,2014/12,20.88,1.18,1.04,3.13,79.12,95.04,0.46,2.3,0,1.41,1.99,810482.89,6530,47690.74,40166.78
씨제이제일제당(주),097950,2015/12,22.33,1.96,1.87,6.18,77.67,94.19,0.49,3.05,0,1.24,1.9,892780.3,13401,79754.14,51905.21
씨제이제일제당(주),097950,2016/12,22.58,2.43,2.4,8.42,77.42,94.21,0.41,3.44,0,1.07,1.71,1005185.34,19522,55227.41,58229.61
씨제이제일제당(주),097950,2017/12,21.57,2.51,2.53,10.91,78.43,95.29,0.44,3.63,0,1.09,1.77,1136840.5,26179,81471.7,53579.71
씨제이제일제당(주),097950,2018/12,18.98,4.96,5.09,21.46,81.02,95.54,0.38,6.33,0,1.2,1.96,1156462.14,55416,29201.05,51579.76
씨제이제일제당(주),097950,2019/12,19.16,0.85,0.83,3.16,80.84,95.99,0.47,2.42,0,1.6,2.5,1364484.32,9516,130823.19,54747.82
씨제이제일제당(주),097950,2020/12,21.39,3.24,3.03,13.5,78.61,94.39,0.48,4.12,0,1.16,1.75,1480056.74,42783,122195.01,82992.5
씨제이제일제당(주),097950,2021/12,21.99,3.39,3.4,10.76,78.01,94.2,0.67,4.31,0,0.92,1.52,1604800.34,38246,102945.21,93057.31
씨제이제일제당(주),097950,2022/12,21.79,2.67,2.82,9.26,78.21,94.47,0.81,3.98,0,1.11,1.91,1836174.62,37188,99336.53,101620.49
아남전자(주),008700,2011/12,15.34,0.53,0.59,1.08,84.66,101.24,0,1.31,0.32,0.63,1.59,1808.2,10,-174.69,5.76
아남전자(주),008700,2012/12,16.39,-2.77,-2.96,-5.51,83.61,100.38,0.01,-2.21,0.56,0.67,1.64,1760.8,0,134.31,-6.64
아남전자(주),008700,2013/12,17.35,3.02,3.3,5.85,82.65,99.8,0,3.59,0.45,0.26,0.68,1739.66,53,-17.35,3.42
아남전자(주),008700,2014/12,16.03,-1.84,-1.91,-3.84,83.97,100.83,0.02,-1.27,1.18,0.59,1.26,1898.75,-35,-188.99,-15.7
아남전자(주),008700,2015/12,12.18,1.98,1.91,4.47,87.82,105.23,0,2.55,1.44,0.61,1.11,2016.89,40,-142.71,-105.41
아남전자(주),008700,2016/12,15.96,1.69,1.73,4.07,84.04,97.09,0,2.58,1.47,0.81,1.49,2172.06,37,86.5,63.12
아남전자(주),008700,2017/12,14.42,-0.98,-1.15,-2.47,85.58,98.01,0,-0.55,0.42,0.49,1.13,2285,-22,27.19,45.57
아남전자(주),008700,2018/12,6.05,-7.25,-9.99,-22.45,93.95,106.22,0,-8.32,0.29,1.09,3,2492.62,-181,-55.52,-155.11
아남전자(주),008700,2019/12,10.09,0.18,0.31,0.78,89.91,98.72,0,2.06,0.44,1.03,2.89,3153.14,12,273.87,40.51
아남전자(주),008700,2020/12,11.35,2.01,3.14,9.1,88.65,97.37,0,4.07,0.39,0.61,1.43,3431.48,71,-91.39,90.11
아남전자(주),008700,2021/12,11.21,3.69,5.72,19.31,88.79,95.79,0,6.36,0.32,0.43,0.91,4664.12,172,-379.48,196.17
아남전자(주),008700,2022/12,10,2.89,5.12,15.76,90,95.7,0,6.24,0.87,0.65,1.66,6226.47,181,426.87,267.62
아세아(주),002030,2011/12,11.64,1.87,1.3,1.79,88.36,97.55,0.01,1.66,0,0.52,1.13,228966.26,4018,8546.76,6919.24
아세아(주),002030,2012/12,18.49,6.85,4.48,5.29,81.51,91.69,0.02,4.81,0,0.55,1.03,218342.15,11746,32305.65,18151.21
아세아(주),002030,2013/12,18.12,5.13,3.43,5.71,81.88,92.35,0.01,3.63,0,0.32,0.65,273951.13,11699,27647.84,20943.78
아세아(주),002030,2014/12,18.83,5.95,3.81,4.03,81.17,92,0.02,3.88,0,0.12,0.24,679890.57,16909,85703.33,54371.13
아세아(주),002030,2015/12,16.87,0.78,0.51,1.03,83.13,94.24,0.02,0.49,0,-0.03,-0.07,480109.37,3334,38177.11,27630.84
아세아(주),002030,2016/12,18.18,6.17,4.1,5.5,81.82,92.14,0.02,4.07,0,-0.04,-0.1,499888.72,18309,50835.2,39304.08
아세아(주),002030,2017/12,15.65,6.14,4.17,6.58,84.35,94.64,0.02,4.22,0,0.08,0.17,546668.6,23008,17012.58,29277.24
아세아(주),002030,2018/12,21.47,6.16,4.3,7.07,78.53,88.72,0.02,5.8,0,2.3,3.47,742861.97,26329,108213.98,83820.01
아세아(주),002030,2019/12,21.16,6.13,3.31,6.37,78.84,89.75,0.02,4.53,0,2.42,2.44,703977.21,25353,102901.41,72167.51
아세아(주),002030,2020/12,21.04,5.43,2.88,5.3,78.96,90.38,0.01,4.05,0,2.34,2.42,696998.82,22188,86962.66,67070.26
아세아(주),002030,2021/12,22.91,10.9,6.46,11.56,77.09,87.61,0.01,7.32,0,1.61,1.91,842758.34,56785,98476.74,104456.06
아세아(주),002030,2022/12,21.72,7.89,5.19,8.89,78.28,88.78,0.01,5.88,0,1.15,1.6,945813.73,46012,94862.11,106150.3
아세아시멘트(주),183190,2013/12,,,,,,,,,,,,,,,
아세아시멘트(주),183190,2014/12,25.79,9.1,4.86,6.64,74.21,87.08,0.04,4.72,0,-0.3,-0.54,128756.75,11815,18037.64,16639.95
아세아시멘트(주),183190,2015/12,25.5,9.89,5.53,7.25,74.5,87.06,0.04,5.3,0,-0.45,-0.94,136007.46,13294,19445.3,17600.72
아세아시멘트(주),183190,2016/12,24.66,9.35,5.13,6.44,75.34,87.5,0.03,4.93,0,-0.42,-0.93,138274.06,12995,21959.7,17287.35
아세아시멘트(주),183190,2017/12,23.99,12.01,6.3,8.16,76.01,88.46,0.02,6.11,0,-0.4,-0.89,139925.31,16748,17237.46,16147.82
아세아시멘트(주),183190,2018/12,20.38,2.04,1.21,2.08,79.62,90.61,0.03,3.43,0,3.79,4.64,220584.25,4005,23350.74,20703.53
아세아시멘트(주),183190,2019/12,21.1,3.45,1.5,3.53,78.9,90.34,0.03,3.18,0,4,2.87,214797.61,7159,28097.27,20751.3
아세아시멘트(주),183190,2020/12,21.81,3.18,1.31,2.94,78.19,90.44,0.02,2.98,0,4.18,2.9,202152.47,6095,20664.6,19329.85
아세아시멘트(주),183190,2021/12,26.48,11.12,4.87,10.45,73.52,85.59,0.02,6.15,0,3.25,2.33,229110.16,24307,26568.85,33021.88
아세아시멘트(주),183190,2022/12,22.69,6.14,3.13,6.79,77.31,88.66,0.02,4.26,0,2.38,2.11,266990.99,1631,22209.47,30281.47
아세아제지(주),002310,2011/12,9.94,0.71,0.81,1.66,90.06,98.72,0.01,2.25,0,1.25,2.81,85622.25,628,3829.24,1817.6
아세아제지(주),002310,2012/12,17.71,6.34,6.73,13.29,82.29,92.06,0.01,7.95,0,1.22,2.46,81773.04,5365,11501.56,6496.49
아세아제지(주),002310,2013/12,13.49,2.98,3.24,5.34,86.51,96.04,0,3.96,0,0.68,1.83,72142.8,2153,4553.97,2858.25
아세아제지(주),002310,2014/12,14.08,3.02,2.6,3.91,85.92,95.97,0.01,3,0,0.49,1.21,68712.4,2081,8847.08,2768.82
아세아제지(주),002310,2015/12,10.56,-6.47,-5.64,-8.38,89.44,100.11,0,-5.32,0,0.35,1,66730.92,-4327,1524.52,-73.84
아세아제지(주),002310,2016/12,13.5,3.28,3.01,4.6,86.5,96.13,0.01,3.3,0,0.32,0.84,70678.43,2321,3444.27,2736.98
아세아제지(주),002310,2017/12,10.27,0.69,0.67,1.09,89.73,99.26,0.01,1.14,0,0.47,1.22,81347.86,562,-20.55,598.45
아세아제지(주),002310,2018/12,22.64,10.14,9.96,15.83,77.36,87.33,0,10.44,0,0.55,1.28,86623.63,8785,16321.62,10972.51
아세아제지(주),002310,2019/12,21.24,8.81,7.4,10.99,78.76,89.81,0,7.77,0,0.49,1.14,77893.85,6860,12321.93,7940.3
아세아제지(주),002310,2020/12,20.23,7.41,6.27,8.9,79.77,91.02,0.01,6.53,0,0.34,0.89,81687.22,6057,11831.88,7336.31
아세아제지(주),002310,2021/12,19.59,9.62,9.39,12.74,80.41,90.07,0.01,9.52,0,0.15,0.51,105591.95,10160,12142.09,10481.23
아세아제지(주),002310,2022/12,20.77,9.22,9.42,12.43,79.23,89.31,0,9.36,0,-0.06,-0.24,114262.56,10540,13054.49,12219.84
아세아페이퍼텍(주),009380,2011/12,7.58,2.35,2.3,3.24,92.42,96.24,0,2.9,0,0.63,2.07,29307.84,1072,2816.82,1204.13
아시아나아이디티(주),267850,2011/12,24.38,4.3,7.71,24.5,75.62,94.75,0.03,7.42,0,-0.17,-0.42,324586.71,13960,15968.75,17029.78
아시아나아이디티(주),267850,2012/12,28.79,3.11,4.32,11.42,71.21,96.36,0.09,3.72,0,-0.45,-0.98,248512.83,7719,25294.36,9057.2
아시아나아이디티(주),267850,2013/12,26.72,3.52,5.51,11.05,73.28,95.92,0.09,4.67,0,-0.55,-1.67,236839.18,8331,1300.62,9673.74
아시아나아이디티(주),267850,2014/12,11.94,3.73,6.1,10.16,88.06,93.89,0.06,5.64,0,-0.29,-1.13,235039.68,8765,15224.42,14360.94
아시아나아이디티(주),267850,2015/12,11.52,4.57,7.12,11.4,88.48,94.01,0.06,6.62,0,-0.34,-1.33,245594.94,11223,16883.1,14713.33
아시아나아이디티(주),267850,2016/12,11.61,9.09,13.74,21.66,88.39,93.46,0.06,12.93,0,-0.56,-2.22,262966.46,23899,13532.82,17207.7
아시아나아이디티(주),267850,2017/12,13.02,7.32,10.1,15.24,86.98,91.72,0.06,9.75,0,-0.28,-1.05,264918.73,1940,12319.37,21927.57
아시아나아이디티(주),267850,2018/12,10.88,3.92,4.65,6.6,89.12,93.56,0.1,4.54,0,-0.11,-0.4,24535.68,950,1704.02,1578.87
아시아나아이디티(주),267850,2019/12,9.66,-3.27,-3.63,-5.44,90.34,95.38,0.07,-3.28,0,0.35,1.04,22175.57,-725,-22.05,1023.95
아시아나아이디티(주),267850,2020/12,,,,,,,,,,,,,,,
아시아나아이디티(주),267850,2021/12,,,,,,,,,,,,,,,
아시아나아이디티(주),267850,2022/12,,,,,,,,,,,,,,,
아시아나항공(주),020560,2011/12,17.56,-0.53,-0.5,-3.49,82.44,93.61,0.5,2.33,0,2.85,3.32,30601.07,-171,3496.87,1954.41
아시아나항공(주),020560,2012/12,13.23,1.06,1.06,6.61,86.77,96.95,0.48,3.33,0,2.22,2.7,30178.53,317,1771.86,919.36
아시아나항공(주),020560,2013/12,9.85,-2,-1.75,-12.17,90.15,100.2,0.43,0.18,0,2.02,2.26,29336.07,-593,3788.01,-57.59
아시아나항공(주),020560,2014/12,11.13,1.08,0.83,6.53,88.87,98.32,0.45,2.6,0,2.19,2.04,29913.86,319,1913.68,502.74
아시아나항공(주),020560,2015/12,11.68,-2.4,-1.59,-15.05,88.32,98.3,0.46,0.29,0,2.69,2.12,29703.9,-708,2268.09,503.71
