회사명,거래소코드,회계년도,매출액총이익률(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),광고선전비 대 매출액비율(IFRS),기업순이익률(IFRS),R & D 투자효율(IFRS),금융비용 대 총비용비율(IFRS),이자부담률(IFRS),1주당매출액(IFRS),1주당순이익(IFRS),1주당 CASH FLOW(IFRS),1주당정상영업이익(IFRS)
한세실업(주),105630,2015/12,18.92,6.74,12.74,24.46,81.08,90.38,0.02,11.89,0,-0.48,-1.77,36605.02,2468,255.45,3519.74
한세실업(주),105630,2016/12,15.37,3.13,4.83,9.67,84.63,93.96,0.02,4.41,0,-0.27,-0.85,35549.4,1115,1215.86,2147.29
한세실업(주),105630,2017/12,12.85,2.77,4.01,7.76,87.15,96.34,0,3.82,0,-0.14,-0.4,33865.67,956,1578.76,1241.16
한세실업(주),105630,2018/12,12.11,-5.07,-7.54,-14.75,87.89,97.89,0,-7.52,0,0.01,0.04,32915.96,-1702,-1435.58,696.04
한세실업(주),105630,2019/12,13.66,0.76,1.35,2.85,86.34,94.93,0,1.46,0,0.06,0.21,38349.41,295,1571.83,1944.88
한세실업(주),105630,2020/12,11.33,2.62,5.02,10.5,88.67,96.74,0,5.07,0,0.02,0.09,41433.2,1108,270.65,1350.39
한세실업(주),105630,2021/12,14.53,4.48,7.61,16.09,85.47,93.27,0,6.66,0,-0.57,-1.8,40508.78,1849,-4013.73,2724.3
한세실업(주),105630,2022/12,14.69,4.86,9.91,20.1,85.31,91.82,0,9.99,0,0.04,0.15,53650.45,2658,6016.59,4387.09
한세엠케이(주),069640,2011/12,60.57,5.56,8.44,11.94,39.43,92.56,1.22,8.34,0,-0.07,-0.33,29906.17,1920,-2291.15,2313.09
한세엠케이(주),069640,2012/12,58.34,3.26,4.72,6.19,41.66,95.39,1.13,4.74,0,0.02,0.1,31456.98,1027,602.16,1451.03
한세엠케이(주),069640,2013/12,57.67,3.47,4.87,6.3,42.33,95.88,1.02,4.78,0,-0.07,-0.41,21001.3,738,667.77,864.43
한세엠케이(주),069640,2014/12,56.04,1.11,1.5,1.95,43.96,97.21,0.82,1.57,0,0.05,0.3,20735.96,236,-317.79,577.87
한세엠케이(주),069640,2015/12,55.71,0.56,0.76,0.99,44.29,98.76,1.24,0.68,0,-0.06,-0.33,20761.08,115,916.47,256.71
한세엠케이(주),069640,2016/12,56.7,1.46,1.93,2.58,43.3,97.65,1.24,1.83,0,-0.08,-0.4,21100.7,309,976.22,495.48
한세엠케이(주),069640,2017/12,55.79,1.09,1.51,1.92,44.21,98.6,1.42,1.44,0,-0.05,-0.33,20719.2,227,480.37,289.99
한세엠케이(주),069640,2018/12,55.17,0.07,0.11,0.13,44.83,101.45,2.31,-0.18,0,-0.2,-1.8,19467.01,15,1728.74,-281.62
한세엠케이(주),069640,2019/12,49.98,-15.31,-23.09,-30.18,50.02,108.95,2.91,-23.15,0,-0.04,-0.27,17998.4,-3151,-329.45,-1610.62
한세엠케이(주),069640,2020/12,52.05,-16.27,-21.47,-31.67,47.95,108.16,2.1,-21.35,0,0.08,0.37,12736.86,-2448,549.87,-1039.22
한세엠케이(주),069640,2021/12,55.85,-8.46,-12.62,-19.4,44.15,105.34,2.61,-12.38,0,0.14,0.68,11564.99,-1156,563.12,-618.14
한세엠케이(주),069640,2022/12,60.73,-26.89,-41.14,-119.93,39.27,100.19,2.28,-40.72,0,0.22,0.64,9857.15,-2964,235.12,-18.98
한세예스24홀딩스(주),016450,2011/12,0,65.84,1.67,1.89,0,62.94,1.32,1.84,0,8.4,1.47,107.5,71,60.7,83.21
한세예스24홀딩스(주),016450,2012/12,0,60.06,2.14,2.43,0,45.24,0.21,2.32,0,7.51,1.51,151.57,91,79.37,82.99
한세예스24홀딩스(주),016450,2013/12,0,61.42,2.71,3.02,0,41.17,0.54,2.54,0,-7.68,-1.63,146.71,90,52.07,86.31
한세예스24홀딩스(주),016450,2014/12,0,9.55,0.51,0.57,0,40.28,0.02,0.37,0,-2.47,-1.4,175.8,17,111.66,104.98
한세예스24홀딩스(주),016450,2015/12,0,56.44,3.16,4.1,0,38.51,2.52,3.22,0,2.44,0.27,214.04,121,125.27,131.61
한세예스24홀딩스(주),016450,2016/12,0,58.58,3.17,4.73,0,31.35,2.44,3.73,0,21.09,1.71,238.76,140,135.91,163.91
한세예스24홀딩스(주),016450,2017/12,0,54.98,3.61,5.55,0,35.8,2.36,4.29,0,18.34,1.95,292.71,163,153.05,187.93
한세예스24홀딩스(주),016450,2018/12,0,6.13,0.56,0.89,0,51.69,3.2,1.36,0,7.27,2.16,394.6,25,218.86,190.63
한세예스24홀딩스(주),016450,2019/12,0,19.23,2.16,3.46,0,30.9,2.04,3.15,0,10.96,2.64,457.48,90,243.17,316.1
한세예스24홀딩스(주),016450,2020/12,0,59.65,6.8,11.79,0,27.74,1.54,7.67,0,18.41,2.04,494.53,301,265.16,357.35
한세예스24홀딩스(주),016450,2021/12,0,82.15,8.56,15.16,0,32.08,3.47,9.58,0,20.28,2.34,480.15,402,240.43,326.13
한세예스24홀딩스(주),016450,2022/12,0,53.08,6.38,10.8,0,32.37,2.73,7.6,0,21.66,2.97,550.47,298,264.2,372.31
한솔로지스틱스(주),009180,2011/12,7.16,1.3,2.59,4.8,92.84,99.43,0.05,2.44,0,-0.08,-0.34,7441.52,97,391.88,126.26
한솔로지스틱스(주),009180,2012/12,7.65,2.02,4.25,7.81,92.35,97.37,0.07,3.89,0,-0.17,-0.78,8130.52,165,136.98,213.57
한솔로지스틱스(주),009180,2013/12,5.97,0.81,1.72,3,94.03,98.88,0.08,1.07,0,-0.3,-1.53,8534.18,69,314.04,95.45
한솔로지스틱스(주),009180,2014/12,5.51,0.31,0.66,1.04,94.49,99.45,0.08,-0.32,0,-0.46,-2.69,8004.69,25,202.78,43.79
한솔로지스틱스(주),009180,2015/12,5.16,13.75,38.16,64.92,94.84,99.86,0.32,38.04,0,-0.04,-0.28,11479.01,1579,77.97,15.82
한솔로지스틱스(주),009180,2016/12,6.26,0.84,3.41,7.57,93.74,98.66,0.33,3.28,0,-0.03,-0.23,22784.25,192,250.99,304.41
한솔로지스틱스(주),009180,2017/12,5.87,0.71,2.59,5.39,94.13,99.55,0.36,2.35,0,-0.07,-0.47,20671.86,146,83.32,93.71
한솔로지스틱스(주),009180,2018/12,5.27,-0.74,-2.59,-5.07,94.73,100.46,0.33,-2.62,0,-0.01,-0.08,20337.12,-141,-92.16,-94.15
한솔로지스틱스(주),009180,2019/12,7.67,1.35,3.6,9.45,92.33,98.52,0.27,2.64,0,-0.36,-1.56,11869.74,160,871.37,176.16
한솔로지스틱스(주),009180,2020/12,7.63,1.65,3.8,13,92.37,98.16,0.28,2.68,0,-0.49,-1.59,12473.33,206,1193.71,229.26
한솔로지스틱스(주),009180,2021/12,7.8,2.64,8.04,26.26,92.2,96.74,0.25,4.35,0,-1.24,-5.32,18730.89,495,892.9,610.58
한솔로지스틱스(주),009180,2022/12,5.37,1.06,4.05,11.15,94.63,98.32,0.32,4.95,0,0.23,1.42,23483.53,249,167.09,395.38
한솔아트원제지(주),007190,2011/12,7.46,-16.32,-11.66,-48.86,92.54,101.84,0.02,-8.58,0,4.01,4.05,25501.56,-4746,3086.13,-300.97
한솔아트원제지(주),007190,2012/12,10.62,0.08,0.06,0.3,89.38,97.49,0.01,3.47,0,4.3,4.29,23978.23,20,685.51,602.06
한솔아트원제지(주),007190,2013/12,11.55,0.07,0.05,0.26,88.45,97.07,0.02,3.02,0,3.59,3.76,9604.57,14,-374.76,281.72
한솔아트원제지(주),007190,2014/12,7.09,-7,-5.29,-24.14,92.91,102.35,0,-2.45,0,3.47,3.64,11270.24,-787,-420.03,-264.63
한솔아트원제지(주),007190,2015/12,11.15,-0.39,-0.32,-1.29,88.85,96.51,0,2.13,0,2.95,3.24,9380.8,-37,943.23,327.41
한솔제지(주),213500,2015/12,,,,,,,,,,,,,,,
한솔제지(주),213500,2016/12,21.68,2.71,2.81,8.41,78.32,91.37,0,4.52,0.04,1.69,2.57,74977.66,2033,8348.36,6471.63
한솔제지(주),213500,2017/12,16.62,3.17,3.28,10.01,83.38,95.9,0,5.01,0.03,1.67,2.57,66412.95,2103,3682.49,2719.82
한솔제지(주),213500,2018/12,16.54,2.25,2.32,6.99,83.46,93.05,0,3.86,0.01,1.53,2.31,73057.25,1645,5639.77,5076.59
한솔제지(주),213500,2019/12,16.34,1.74,1.71,4.86,83.66,94.33,0,3.11,0.02,1.46,2.16,68900.96,1201,7344.36,3907.21
한솔제지(주),213500,2020/12,17.71,4.35,3.91,10.44,82.29,93.94,0,5.01,0.03,1.27,1.77,62297.92,2715,5055.65,3776.04
한솔제지(주),213500,2021/12,16.32,1.62,1.52,3.92,83.68,95.72,0,2.4,0.04,0.95,1.44,68386.98,1107,4803.79,2925.61
한솔제지(주),213500,2022/12,18.3,4.1,4.56,12.42,81.7,93.22,0,5.75,0,1.1,1.88,92995.96,3821,-1184.77,6302.39
한솔테크닉스(주),004710,2011/12,2.9,-2.13,-4.67,-10.65,97.1,102.56,0,-3.41,0,0.54,2.24,103871.52,-2408,-1359.63,-2214.98
한솔테크닉스(주),004710,2012/12,1.38,-15.7,-19.18,-51.89,98.62,106.93,0,-17.1,0,1.41,3.3,48425.9,-8096,-1037.26,-3357.74
한솔테크닉스(주),004710,2013/12,7.75,-3.44,-4.09,-10.53,92.25,101.33,0,-1.92,0,1.73,3.56,31953.97,-1148,-789.08,-425.17
한솔테크닉스(주),004710,2014/12,8.47,-3.06,-4.05,-8.72,91.53,99.28,0,-1.89,0,1.54,4.03,33232.64,-1060,224.82,239.23
한솔테크닉스(주),004710,2015/12,10.18,0.55,0.67,1.29,89.82,98.41,0,2.34,0,1.32,3.46,24189.46,138,1307.36,384.64
한솔테크닉스(주),004710,2016/12,11.48,-11.37,-12.36,-25.79,88.52,97.78,0,-10.66,0,1.35,3.26,21156.59,-2483,32.4,469.91
한솔테크닉스(주),004710,2017/12,12.06,1.15,1.57,3.66,87.94,97.14,0,3.15,0,1.14,2.77,26438.72,313,660.4,755.07
한솔테크닉스(주),004710,2018/12,11.83,-4.09,-5.08,-11.99,88.17,98.87,0,-4.95,0,0.09,0.22,23426.04,-990,242.41,265.42
한솔테크닉스(주),004710,2019/12,14.33,0.32,0.47,1,85.67,97.77,0,0.09,0,-0.26,-0.74,26741.78,72,2659.75,597.41
한솔테크닉스(주),004710,2020/12,17.36,2.73,4.41,8.19,82.64,96.7,0,3.06,0,-0.82,-2.92,20993.2,585,1426.55,692.4
한솔테크닉스(주),004710,2021/12,9.8,1.18,1.56,3.06,90.2,102.05,0,-2.51,0,-2.94,-8.3,19173.34,231,-624.52,-392.49
한솔테크닉스(주),004710,2022/12,10.57,2.34,3.19,6.91,89.43,98.48,0,0.84,0,-1.64,-4.38,23189.32,554,794.93,352.03
한솔피엔에스(주),010420,2011/12,6.34,-2.37,-4.23,-12.61,93.66,100.7,0,-3.41,0,0.46,1.23,7665.36,-187,148.25,7.99
한솔피엔에스(주),010420,2012/12,9.71,0.23,0.45,1.28,90.29,98.56,0,1.03,0,0.3,0.89,7458.34,18,234.92,107.62
한솔피엔에스(주),010420,2013/12,8.95,0.75,1.48,4.47,91.05,98.04,0,1.72,0,0.13,0.37,8424.26,63,-272.31,164.91
한솔피엔에스(주),010420,2014/12,8.6,0.99,2.14,6.49,91.4,98.46,0,2.26,0,0.05,0.17,9625.06,95,372.58,148.46
한솔피엔에스(주),010420,2015/12,8.64,0.83,1.76,4.74,91.36,99.33,0,1.59,0,-0.08,-0.27,8799.89,72,190.55,58.61
한솔피엔에스(주),010420,2016/12,6.96,0.34,0.73,2.05,93.04,99.46,0,0.6,0,-0.06,-0.2,9277.48,31,143.25,50
한솔피엔에스(주),010420,2017/12,8.58,1.1,2.41,7.13,91.42,98.46,0,2.31,0,-0.05,-0.16,10919.73,120,114.68,167.67
한솔피엔에스(주),010420,2018/12,9.08,1.44,3.71,9.62,90.92,97.98,0,3.53,0,-0.07,-0.29,12118.8,175,-403.58,244.51
한솔피엔에스(주),010420,2019/12,9.15,1.35,3.24,7.94,90.85,98.3,0,3.21,0,-0.01,-0.06,11413.25,154,810.22,194.37
한솔피엔에스(주),010420,2020/12,8.35,1.21,2.8,6.97,91.65,98.41,0.02,2.86,0,0.03,0.1,11946.7,144,489.33,189.88
한솔피엔에스(주),010420,2021/12,8.92,1.36,3.42,7.74,91.08,98.33,0,3.46,0,0.01,0.06,12556.51,170,-537.71,210.06
한솔피엔에스(주),010420,2022/12,8.33,0.88,2.35,5.4,91.67,98.31,0,2.24,0,-0.04,-0.19,14195.55,125,875.42,240.52
한솔홀딩스(주),004150,2011/12,16.72,0.93,0.81,1.87,83.28,95.15,0,3.06,0.15,2.58,3.97,35342.66,353,1877.07,2104.89
한솔홀딩스(주),004150,2012/12,18.52,3.46,2.95,6.72,81.48,93.02,0.11,4.89,0.23,2.36,3.45,33983.08,1269,4226.86,2372.66
한솔홀딩스(주),004150,2013/12,18.61,2.48,2.02,4.38,81.39,92.87,0.13,3.31,0.06,1.62,2.41,32071.88,859,2338.03,2287.2
한솔홀딩스(주),004150,2014/12,0,0,-0.42,-1.17,0,0,0,-0.44,0,-17.38,-0.03,0,-186,858.43,-135.24
한솔홀딩스(주),004150,2015/12,0,-21.42,-0.38,-0.88,0,55.53,3.88,-0.38,0,-0.02,0,657.3,-155,582.48,292.3
한솔홀딩스(주),004150,2016/12,0,-256.25,-10.03,-10.76,0,49.81,3.8,-9.89,0,0.97,2.11,537.49,-1510,-142.53,269.78
한솔홀딩스(주),004150,2017/12,0,-524.29,-26.4,-28.6,0,45.44,3.49,-26.16,0,0.75,3.1,591.16,-3406,196.66,322.53
한솔홀딩스(주),004150,2018/12,0,-152.96,-8.87,-9.51,0,56.07,5.83,-8.76,0,0.66,1.67,545.36,-931,252.28,239.57
한솔홀딩스(주),004150,2019/12,0,27.14,1.74,1.85,0,56.25,5.79,1.74,0,-0.04,-0.03,558.48,170,225.02,244.31
한솔홀딩스(주),004150,2020/12,0,137.51,8.54,8.86,0,58.35,6.84,8.53,0,-0.29,-0.29,1642.29,862,729.21,683.95
한솔홀딩스(주),004150,2021/12,0,45.05,2.97,3.07,0,54.63,6.83,2.96,0,-0.39,-0.48,698.03,314,326.33,316.7
한솔홀딩스(주),004150,2022/12,0,27.94,2.11,2.2,0,52.62,7.68,1.9,0,-4.43,-5.76,817.95,229,397.46,387.51
한신공영(주),004960,2011/12,9.21,-0.13,-0.09,-0.33,90.79,97.17,0.41,0.95,0,1.46,1.4,85408.12,-112,-4958.13,2925.57
한신공영(주),004960,2012/12,10.25,0.29,0.2,0.85,89.75,95.95,0.27,1.27,0,1.56,1.4,93114.47,290,2392.95,3773.76
한신공영(주),004960,2013/12,8.16,-0.04,-0.04,-0.17,91.84,96.2,0.09,0.96,0,1.07,1.27,139826.33,-59,7982.99,5319.53
한신공영(주),004960,2014/12,-0.43,-12.73,-9.7,-53.84,100.43,108.39,0.16,-8.91,0,0.87,0.96,107506.8,-13891,8152.95,-9022.63
한신공영(주),004960,2015/12,7.8,1.81,1.76,11.57,92.2,96.87,0.17,2.39,0,0.62,0.75,136662.81,2473,23448.81,4272.71
한신공영(주),004960,2016/12,7.22,1.52,1.79,10.57,92.78,96.12,0.02,1.03,0,-0.64,-0.91,173920.76,2693,10170.72,6751.85
한신공영(주),004960,2017/12,11.02,3.81,4.59,23.8,88.98,93.07,0.52,4.47,0,-0.11,-0.16,182488.03,7154,-11587.52,12653.81
한신공영(주),004960,2018/12,11.74,6.7,8.15,35.15,88.26,90.92,0.2,8.14,0,-0.01,-0.02,176490.03,12084,1656.14,16030.68
한신공영(주),004960,2019/12,10.51,4.24,4.16,14.27,89.49,93.23,0.1,4.1,0,-0.07,-0.09,133150.11,5645,-9426.94,9009.35
한신공영(주),004960,2020/12,11.44,7.04,6.82,19.55,88.56,93.94,0.06,7.2,0,0.41,0.58,129626.2,9134,11402.69,7854.84
한신공영(주),004960,2021/12,10.5,4.31,3.23,8.89,89.5,96.35,0.44,3.72,0,0.66,0.77,111617.67,4815,-6721.54,4073.2
한신공영(주),004960,2022/12,9.3,4.23,2.62,7.28,90.7,96.97,0.67,3.24,0,0.99,0.97,102865.69,4353,9782.23,3114.78
한신기계공업(주),011700,2011/12,18.26,7.99,7.75,10.65,81.74,92.01,0.3,7.08,0,-0.75,-2.45,1913.13,156,15.66,190.93
한신기계공업(주),011700,2012/12,16.72,7.92,7.19,10.22,83.28,91.68,0.08,6.37,0,-0.98,-2.76,1995.47,158,114.25,166.09
한신기계공업(주),011700,2013/12,19.53,9.89,8.54,12.11,80.47,88.94,0.09,7.84,0,-0.91,-2.41,2103.56,227,301.3,232.75
한신기계공업(주),011700,2014/12,20.93,10.92,8.11,11.08,79.07,87.51,0.14,7.33,0,-1.19,-2.9,1959.53,233,203.26,244.83
한신기계공업(주),011700,2015/12,23.74,10.24,7.02,9.26,76.26,87.65,0.07,6.51,0,-0.83,-2.1,1905.09,212,54.45,235.3
한신기계공업(주),011700,2016/12,22.64,9.96,6.47,8.21,77.36,85.87,0.07,6.1,0,-0.66,-1.76,1893.28,204,175.54,267.54
한신기계공업(주),011700,2017/12,20.85,8.81,5.1,6.05,79.15,88.44,0.06,4.75,0,-0.66,-2.18,1670.13,150,-72.72,193.04
한신기계공업(주),011700,2018/12,19.54,7.33,4.17,4.7,80.46,90.32,0.04,3.85,0,-0.61,-2.86,1595.88,119,82.4,154.48
한신기계공업(주),011700,2019/12,15.36,3.64,1.98,2.24,84.64,95.43,0.02,1.47,0,-0.97,-4.49,1566.85,58,16.97,71.55
한신기계공업(주),011700,2020/12,18.02,6.92,3.62,4.13,81.98,92.18,0.02,3.4,0,-0.44,-1.78,1541.63,111,189.2,120.5
한신기계공업(주),011700,2021/12,19.14,9.43,5.1,5.81,80.86,89.85,0.03,4.88,0,-0.44,-1.79,1645.09,164,40.32,166.97
한신기계공업(주),011700,2022/12,5.84,-6.68,-3.33,-3.95,94.16,106,0.03,-3.74,0,-0.74,-2.66,1689.34,-115,-83.17,-101.35
한온시스템(주),018880,2011/12,11.89,6.8,8.88,12.54,88.11,96.82,0.07,8.73,0,-0.12,-0.54,18787.89,1277,1437.46,1600.74
한온시스템(주),018880,2012/12,11.91,6.81,9.17,12.78,88.09,95.79,0.03,8.85,0.94,-0.24,-1.12,20352.15,1386,1625.68,856.4
한온시스템(주),018880,2013/12,12.17,7.12,8.82,12.58,87.83,96.09,0.06,8.97,1,0.12,0.5,22006.43,1567,1923.35,859.94
한온시스템(주),018880,2014/12,10.56,9.4,10.02,14.64,89.44,97.72,0.03,4.75,1.24,-4.87,-16.69,21943.25,2063,2401.54,501.31
한온시스템(주),018880,2015/12,9.85,5.87,5.8,8.49,90.15,97.86,0.1,3.49,0.64,-2.29,-7.31,21299.22,250,2291.29,455.33
한온시스템(주),018880,2016/12,11.2,8.45,7.99,12.32,88.8,96.2,0,4.36,0.52,-3.81,-10.35,21680.92,367,1798.84,824.36
한온시스템(주),018880,2017/12,18.63,9.28,8.36,13.7,81.37,91.66,0,5.02,0,-3.91,-8.55,4587.37,426,706.39,382.39
한온시스템(주),018880,2018/12,12.32,0.68,0.55,1.08,87.68,97.63,0,0.19,0,-0.43,-0.73,4879.49,33,475.09,115.84
한온시스템(주),018880,2019/12,14.69,2.53,1.7,4.54,85.31,95.46,0,2.89,0,1.79,1.91,4999.72,126,463.73,226.8
한온시스템(주),018880,2020/12,12.74,-0.86,-0.5,-1.68,87.26,97.89,0,0.95,0,2.42,2.07,5020.77,-43,350.28,106.04
한온시스템(주),018880,2021/12,12.87,2.49,1.5,5.83,87.13,98.5,0,1.54,0,0.07,0.06,5359.46,134,628.24,80.53
한온시스템(주),018880,2022/12,11.36,-2.87,-1.89,-9.15,88.64,100.27,0,-0.61,0,1.83,1.61,6000.14,-172,-182.88,-16.32
한올바이오파마(주),009420,2011/12,50.61,-16.6,-12.63,-27.48,49.39,112.29,0.57,-10.11,0,2.82,4.66,2350.3,-410,197.87,-269.26
한올바이오파마(주),009420,2012/12,46.63,-3.92,-2.59,-4.6,53.37,104.1,0.64,-1.19,0,1.96,3.2,2011.09,-81,56.62,-82.49
한올바이오파마(주),009420,2013/12,42.79,-28.76,-19.21,-30.85,57.21,117.29,5.74,-18.74,0,0.54,1.25,1777.65,-525,-183.03,-307.31
한올바이오파마(주),009420,2014/12,49.51,-15.82,-13.82,-24.23,50.49,99.02,1.19,-13.11,0,0.68,1.64,1934.69,-318,-84.65,19
한올바이오파마(주),009420,2015/12,46.11,-8.9,-6.98,-10.11,53.89,105.41,0.78,-6.83,0,0.18,0.48,1738,-161,-11.12,-94
한올바이오파마(주),009420,2016/12,46.45,2.48,1.7,2.06,53.55,99.62,0.34,0.81,0,-1.29,-5.09,1586.53,41,79.38,6.06
한올바이오파마(주),009420,2017/12,50.67,6.83,3.92,5.34,49.33,95.87,0.36,3.18,0,-1.3,-2.8,1612.36,113,805.49,66.63
한올바이오파마(주),009420,2018/12,53.38,3.63,2.01,2.92,46.62,94,0.39,0.85,0,-2.09,-3.74,1758.01,65,-56.73,105.4
한올바이오파마(주),009420,2019/12,57.89,17.52,10.76,14.78,42.11,84.4,0.83,9.55,0,-2.24,-4.43,2076.01,371,387.62,323.77
한올바이오파마(주),009420,2020/12,57.17,22.42,9.67,12.36,42.83,93.21,1.28,8.63,0,-2.57,-4.76,1696.04,388,18.69,115.1
한올바이오파마(주),009420,2021/12,59.39,8.82,4.29,5.2,40.61,90,1.44,3.95,0,-0.74,-1.9,1944.74,175,15.89,194.48
한올바이오파마(주),009420,2022/12,56.34,0.5,0.27,0.33,43.66,98.39,2.11,-0.41,0,-1.26,-3.49,2105.55,11,477.85,33.88
한일건설(주),006440,2011/12,6.3,-7.66,-3.53,-37.57,93.7,115.09,0.04,-4.28,0,-1.39,-0.83,8949.28,-775,-823.11,-669.57
한일건설(주),006440,2012/12,-9.11,-145.54,-73.38,0,109.11,180.99,0.04,-69.84,0,3.13,3.05,7202.62,-10511,-660.72,-5833.46
한일시멘트(주),300720,2018/12,,,,,,,,,,,,,,,
한일시멘트(주),300720,2019/12,18.1,4.28,2.93,4.57,81.9,93.77,0.03,3.27,0,0.52,0.95,228274.41,9772,28982.75,14222.12
한일시멘트(주),300720,2020/12,24.86,8.5,4.31,6.75,75.14,87.23,0.03,4.76,0,1,1.25,202969.5,13787,29791.38,25913.82
한일시멘트(주),300720,2021/12,22.01,7.46,3.55,5.42,77.99,90.35,0.04,3.35,0,-0.45,-0.58,131029.9,1015,12850.11,12640.56
한일시멘트(주),300720,2022/12,19.43,6.18,3.45,5.01,80.57,92.32,0.03,3.03,0,-0.79,-1.33,15298.78,946,476.95,1175.16
한일철강(주),002220,2011/12,6.19,0.19,0.09,0.19,93.81,97.69,0,1.26,0,2.58,2.19,73807.14,162,2259.04,2942.42
한일철강(주),002220,2012/12,4.96,-0.54,-0.23,-0.47,95.04,99,0.01,0.99,0,2.91,2.45,65942.94,-405,6772.78,661.79
한일철강(주),002220,2013/12,6.68,3.42,1.53,2.83,93.32,98.13,0.01,2.34,0,1.79,1.76,64310.6,2482,31.67,1200.27
한일철강(주),002220,2014/12,4.83,-3.1,-1.22,-2.28,95.17,100.63,0.04,-0.45,0,1.85,1.64,56962.93,-1997,5454.22,-358.83
한일철강(주),002220,2015/12,4.01,-9.94,-3.19,-6.63,95.99,102.22,0.04,-2.5,0,1.87,1.32,49312.19,-5539,1468.64,-1093.06
한일철강(주),002220,2016/12,12.97,4.46,1.42,2.98,87.03,93.67,0,2.25,0,2.61,1.59,48459.14,2442,2817.84,3069.12
한일철강(주),002220,2017/12,9.07,6.35,3.05,5.89,90.93,96.39,0.08,3.97,0,1.94,1.91,70248.13,5043,1148.43,2534.64
한일철강(주),002220,2018/12,3.86,-3.21,-1.66,-3.2,96.14,100.63,0,-0.57,0,2.04,2.27,73899.63,-2646,1195.12,-467.5
한일철강(주),002220,2019/12,1.73,-6.31,-3.36,-6.77,98.27,104.66,0.01,-1.89,0,2.51,2.93,73388.65,-517,1076.89,-3418.01
한일철강(주),002220,2020/12,2.04,-3.36,-1.66,-3.4,97.96,103.16,0.02,-0.44,0,2.25,2.4,6511.17,-250,375.73,-206
한일철강(주),002220,2021/12,15.83,10.09,7.78,14.99,84.17,87.67,0.01,8.67,0,1.27,1.86,8906.19,990,-114.92,1098.35
한일철강(주),002220,2022/12,4.73,-1.13,-0.83,-1.6,95.27,98.49,0,0.28,0,1.48,2.32,9061.23,-112,774.51,136.7
한일현대시멘트(주),006390,2011/12,16.13,-28.25,-9.64,-52.21,83.87,96.18,0.01,-3.58,0.3,16.02,7.42,36656.02,-15370,452.59,6377.62
한일현대시멘트(주),006390,2012/12,20.39,-13.26,-6.91,-45.47,79.61,91.5,0,-2.74,0.38,6.48,4.92,40411.01,-7976,3241.69,3436.31
한일현대시멘트(주),006390,2013/12,25.5,-106.68,-68.58,0,74.5,85.98,0,-63.53,0,3.75,4.17,44339.29,-70415,6716.21,6218
한일현대시멘트(주),006390,2014/12,27.88,87.04,59.64,0,72.12,85.02,0,61.7,0.46,3.01,1.68,44814.87,41176,8141.06,6711.68
한일현대시멘트(주),006390,2015/12,26.7,-3.02,-2.25,-25.28,73.3,85.54,0,-1.57,0.53,0.91,0.75,41483.67,-1290,8841.8,5999.11
한일현대시멘트(주),006390,2016/12,26.09,-39.59,-29.26,-172.43,73.91,85.91,0,-28.72,0.54,0.47,0.66,34000.82,-12915,6371.71,4789.98
한일현대시멘트(주),006390,2017/12,21.57,17.64,12.11,34.91,78.43,92.86,0,12.66,0.4,0.85,0.84,20806.32,3670,1435.97,1485.68
한일현대시멘트(주),006390,2018/12,19.68,-8.64,-5.62,-15.22,80.32,93.98,0,-5.04,0.14,0.81,0.91,20265.09,-1752,1299.68,1220.87
한일현대시멘트(주),006390,2019/12,21.97,10.76,7.45,21.69,78.03,90.83,0,8.1,0.14,1.02,1,22848.69,2458,2430.86,2095.24
한일현대시멘트(주),006390,2020/12,30.01,18.78,11.18,27.27,69.99,82.91,0,11.61,0.17,0.84,0.72,19871.7,3732,3843.68,3396.11
한일현대시멘트(주),006390,2021/12,23.04,10.17,6.96,13.92,76.96,90.94,0,7.29,0.12,0.51,0.65,22711.5,2310,1862.7,2056.66
한일현대시멘트(주),006390,2022/12,21.03,7.58,5.73,10.38,78.97,92.54,0,6.23,0.05,0.7,1.12,26027.17,1971,-434.89,1942.76
한일홀딩스(주),003300,2011/12,17.13,1.88,0.7,1.06,82.87,96.7,0.07,1.46,0,2.06,2.26,93317.8,1756,-1194.54,4382.28
한일홀딩스(주),003300,2012/12,20.13,-8.56,-3.67,-5.93,79.87,91.48,0.05,-2.52,0,2.39,3.02,111239.21,-10169,4391.29,9474.67
한일홀딩스(주),003300,2013/12,24.55,7.44,3.69,5.88,75.45,86.57,0.06,4.55,0,1.87,2.3,127728.48,10168,19600.62,17159.08
한일홀딩스(주),003300,2014/12,23.77,8.58,4.5,6.72,76.23,87.96,0.06,5,0,1.05,1.52,134180.08,12527,20708.67,16152.72
한일홀딩스(주),003300,2015/12,21.87,3.21,1.73,2.48,78.13,89.78,0.06,2.01,0,0.52,0.91,138310.33,4836,13930.92,14141.07
한일홀딩스(주),003300,2016/12,19.37,6.78,3.72,5.21,80.63,92.4,0.05,3.65,0,-0.13,-0.25,141517.17,10433,3882.72,10761.98
한일홀딩스(주),003300,2017/12,21.5,4.39,2.22,3.27,78.5,90.92,0.06,2.13,0,-0.19,-0.29,141390.76,6749,6677.25,12838.41
