회사명,거래소코드,회계년도,총자본증가율(IFRS),유형자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),순이익증가율(IFRS),정상영업이익증가율(IFRS)
에이치엘비생명과학(주),067630,2012/12,-29.05,260.99,0,-23.39,-35.74,0,-54.77,-78.03,0,0
에이치엘비생명과학(주),067630,2013/12,3.87,-64.28,0,-51.99,82.55,0,60.56,121.79,0,0
에이치엘비생명과학(주),067630,2014/12,-36.6,-2.04,0,42.26,-65.81,0,12.77,21.42,0,0
에이치엘비생명과학(주),067630,2015/12,35.76,-3.03,0,-31.24,139.02,0,123.51,-26,0,0
에이치엘비생명과학(주),067630,2016/12,21.84,-1.84,0,173.38,-45.35,0,2.22,-35.39,0,0
에이치엘비생명과학(주),067630,2017/12,19.97,-0.3,0,-14.21,95.8,0,76.75,44.12,0,0
에이치엘비생명과학(주),067630,2018/12,470.72,-93.69,0,359.93,578.42,0,319.69,-74.42,0,0
에이치엘비생명과학(주),067630,2019/12,11.93,376.48,107.61,89.85,-39.42,0,63.4,191.08,0,0
에이치엘비생명과학(주),067630,2020/12,-12.05,331.23,29.56,-13.4,-9.25,0,-12.58,19.25,0,0
에이치엘비생명과학(주),067630,2021/12,-17.22,-10.57,-24.25,-21.33,-9.09,0,-14.7,-17.44,0,0
에이치엘비생명과학(주),067630,2022/12,49.4,1808.74,407.54,68.9,16.13,0,-6.76,68.73,0,0
에이치엘비제약(주),047920,2011/12,7.34,2.71,0,9.65,6.2,-23.92,-7.2,5.36,0,0
에이치엘비제약(주),047920,2012/12,9.52,30.54,0,35.65,-3.84,45.67,62.67,15.28,0,0
에이치엘비제약(주),047920,2013/12,18.91,21.38,0,13.69,22.67,-0.37,7.9,4.64,0,-70.48
에이치엘비제약(주),047920,2014/12,28.39,48.52,0,20.73,33.5,12.63,40.27,11.74,0,27.26
에이치엘비제약(주),047920,2015/12,15.92,28.5,0,21.29,12.68,19.59,152.94,3.2,0,0
에이치엘비제약(주),047920,2016/12,65.96,60.73,0,72.29,61.85,1.15,55.2,14.87,0,0
에이치엘비제약(주),047920,2017/12,-3.37,10.88,0,-1.76,-4.49,72.89,-11.1,-23.54,0,0
에이치엘비제약(주),047920,2018/12,-14.18,-0.32,0,-5.77,-20.17,7.15,-1.3,32.03,0,0
에이치엘비제약(주),047920,2019/12,35.66,-2.34,0,11.23,56.21,7.93,4.68,72.83,0,0
에이치엘비제약(주),047920,2020/12,140.16,-54.85,0,-5.38,227.32,24.99,157.06,14.28,0,-10.62
에이치엘비제약(주),047920,2021/12,14.55,773.32,0,363.2,-45.81,74.92,75.66,54.92,0,-53.56
에이치엘비제약(주),047920,2022/12,11.4,-3.87,0,7.97,16.47,42.15,9.62,71.01,0,0
에이치엘비테라퓨틱스(주),115450,2011/12,33.76,84.76,0,74.35,-7.7,0,-28.54,-0.21,0,0
에이치엘비테라퓨틱스(주),115450,2012/12,-29.74,-46.24,0,-10.64,-66.59,0,-27.84,-50.76,0,0
에이치엘비테라퓨틱스(주),115450,2013/12,-17.71,42.99,-16.11,-26.71,28.74,0,-28.96,62.92,0,0
에이치엘비테라퓨틱스(주),115450,2014/12,41.59,-0.58,-1.6,-18.02,216.63,-5.8,132.46,58.58,0,0
에이치엘비테라퓨틱스(주),115450,2015/12,36.64,-2.75,-1.63,110.68,-19.65,8.16,35.51,-7.22,0,0
에이치엘비테라퓨틱스(주),115450,2016/12,5.01,-2.37,0,14.32,-13.54,8.58,14.48,8.15,0,0
에이치엘비테라퓨틱스(주),115450,2017/12,28.53,-2.2,0,1.83,98.92,0.51,28.94,0.55,0,0
에이치엘비테라퓨틱스(주),115450,2018/12,62.7,-1.74,0,84.5,33.29,159.29,71.24,202.83,0,0
에이치엘비테라퓨틱스(주),115450,2019/12,34.07,1.69,0,2.49,93.04,-19.55,-1.4,34.47,0,0
에이치엘비테라퓨틱스(주),115450,2020/12,-6.01,-25.43,0,7.38,-19.29,-2.24,42.44,-27.08,0,0
에이치엘비테라퓨틱스(주),115450,2021/12,48.22,5.1,-1.4,-19.59,137.68,-27.55,23.53,1.58,0,0
에이치엘비테라퓨틱스(주),115450,2022/12,-0.51,9.69,-1.42,99.1,-44.97,126.48,2.34,-2.63,0,0
에이치케이이노엔(주),195940,2014/12,,,,,,,,,,
에이치케이이노엔(주),195940,2015/12,0,0,0,0,0,0,0,0,0,0
에이치케이이노엔(주),195940,2016/12,1.27,-1.88,0,1.63,0.92,6.93,3.16,12.46,29.53,26.69
에이치케이이노엔(주),195940,2017/12,4.57,-0.43,0,2.67,6.4,-16.31,17.9,-0.06,20.48,20.38
에이치케이이노엔(주),195940,2018/12,-15.52,-28.74,0,-19.17,-12.12,14.05,-19.96,-5.73,-16.22,-30.72
에이치케이이노엔(주),195940,2019/12,29.41,35.97,0,32.7,26.57,10.19,-27.45,10.56,27.5,50.76
에이치케이이노엔(주),195940,2020/12,180.42,43.3,0,406.35,-22.94,36.05,241.92,-5.02,11.03,45.01
에이치케이이노엔(주),195940,2021/12,13.78,-1.34,0,0.09,94.77,39.58,54.86,49.09,-62.89,-59.38
에이치케이이노엔(주),195940,2022/12,-1.88,4.09,0,0.86,-10.23,16.15,1.12,10.19,53.22,4.51
에이테크솔루션(주),071670,2011/12,-3.33,-2.55,0,-1.23,-5.96,-18.97,15.53,-12.38,-32.03,-30.79
에이테크솔루션(주),071670,2012/12,13.51,3.79,0,3.3,26.94,30.66,-7.7,0.96,0,0
에이테크솔루션(주),071670,2013/12,-3.49,2.68,0,2.76,-10.17,-10.6,2.31,6.83,0,0
에이테크솔루션(주),071670,2014/12,2.08,-4.83,0,-4.5,10.13,-0.73,0.88,8.91,50.98,98.58
에이테크솔루션(주),071670,2015/12,-6.17,-2.91,0,-2.7,-9.85,4.34,-1.92,-18.65,0,0
에이테크솔루션(주),071670,2016/12,-9.31,-7.15,0,-6.68,-12.33,-17.93,2.32,24.62,0,0
에이테크솔루션(주),071670,2017/12,4.81,-2.21,0,-1.93,13.03,33.74,-1.2,-18.86,0,0
에이테크솔루션(주),071670,2018/12,3.17,-7.37,0,-6.91,13.85,18.59,1.32,-4.32,0,0
에이테크솔루션(주),071670,2019/12,6.35,-2.11,0,-1.81,13.42,11.68,0.56,18.2,209.63,649.08
에이테크솔루션(주),071670,2020/12,-6.19,-4.64,0,-4.77,-7.26,-9.41,1.81,2.92,610,36.36
에이테크솔루션(주),071670,2021/12,3.89,2.88,0,3.46,4.22,9.52,6.68,4.01,131.39,86.46
에이테크솔루션(주),071670,2022/12,26.93,8.71,0,9.08,40.56,30.51,6.79,3.11,8.12,28.77
에이피시스템(주),265520,2017/12,,,,,,,,,,
에이피시스템(주),265520,2018/12,0,0,0,0,0,0,0,0,0,0
에이피시스템(주),265520,2019/12,-0.29,-19.74,0,22.96,-11.69,-5.5,6.65,-35.54,-64.64,-39.59
에이피시스템(주),265520,2020/12,-12.06,-7.72,0.83,-11.37,-12.54,-56.51,20.45,26.74,170.99,63.55
에이피시스템(주),265520,2021/12,15.46,-6.87,-31.92,-7.65,31.43,-26.99,38.45,-10.8,136.29,40.71
에이피시스템(주),265520,2022/12,27.93,14.21,-97.59,10.5,36.4,109.45,41.64,-7.45,45.14,41.45
에이피에스홀딩스(주),054620,2011/12,119.06,65.19,0,54.1,148.19,13.79,25.18,66.09,0,0
에이피에스홀딩스(주),054620,2012/12,-24.99,31.46,0,34.27,-41.49,45.55,7.48,-3.8,13.64,-51.87
에이피에스홀딩스(주),054620,2013/12,-13.13,29.02,0,16.94,-32.34,7.26,12.64,15.75,-9.81,24.46
에이피에스홀딩스(주),054620,2014/12,18.85,-3.34,0,12.79,25.54,113.54,-1.42,-31.8,-85.53,-70.76
에이피에스홀딩스(주),054620,2015/12,23.66,13.98,0,16.13,31.14,-18.79,9.57,63.78,438.44,196.04
에이피에스홀딩스(주),054620,2016/12,97.26,46.32,0,50.99,137.93,-26.18,90.55,85.07,197.97,125.81
에이피에스홀딩스(주),054620,2017/12,-61.31,-98.22,0,-26.83,-80.54,0,-11.03,-99.29,2286.99,0
에이피에스홀딩스(주),054620,2018/12,17.02,131.42,0,43.77,-39.06,0,24.76,-10.87,0,0
에이피에스홀딩스(주),054620,2019/12,3.66,90.36,0,7.39,-14.78,0,-7.16,4.85,0,0
에이피에스홀딩스(주),054620,2020/12,-21.84,-74.51,0,-16.97,-52.2,0,-21.16,33.53,0,0
에이피에스홀딩스(주),054620,2021/12,43.47,9.98,0,21.67,279.63,0,12.86,160.41,0,0
에이피에스홀딩스(주),054620,2022/12,1.53,47.76,2.92,6.35,-15.21,0,-2.57,2.69,0,0
에이피위성(주),211270,2011/12,,,,,,,,,,
에이피위성(주),211270,2012/12,0,0,0,0,0,0,0,0,0,0
에이피위성(주),211270,2013/12,63.15,0.32,0,-2.35,117.39,149,88.07,200.25,0,0
에이피위성(주),211270,2014/12,14.37,1.26,0,-0.55,19.92,-62.36,29.52,-11.94,-32.75,-30.83
에이피위성(주),211270,2015/12,15.53,-4.15,0,-2.3,21.02,-17.39,30.17,5.49,25.08,4.91
에이피위성(주),211270,2016/12,104.22,5.05,0,139.71,95.38,125.33,114.71,-31.74,-32.39,-81.98
에이피위성(주),211270,2017/12,20.61,-5.17,0,-1.08,27.24,75.52,1.7,20.72,-98.9,67.83
에이피위성(주),211270,2018/12,-3.87,-7.54,0,-13.54,-1.57,-0.04,-0.67,42.59,0,-67.62
에이피위성(주),211270,2019/12,2.95,76.5,0,-8.76,5.39,-19.34,0.93,6.56,0,708.53
에이피위성(주),211270,2020/12,9.84,-3.98,0,-27.49,16.59,24.51,-2.87,-0.6,0,-38.57
에이피위성(주),211270,2021/12,-1.38,-4.98,0,-8.55,-0.58,3.73,1.51,-11.41,0,-80.76
에이피위성(주),211270,2022/12,-1.7,-3.49,0,7.81,-2.68,1.15,5.24,33.34,190.89,433.64
에이피티씨(주),089970,2011/12,,,,,,,,,,
에이피티씨(주),089970,2012/12,,,,,,,,,,
에이피티씨(주),089970,2013/12,,,,,,,,,,
에이피티씨(주),089970,2014/12,,,,,,,,,,
에이피티씨(주),089970,2017/12,0,0,0,0,0,0,0,0,0,0
에이피티씨(주),089970,2018/12,118.39,8.59,0,-3.71,152.49,25.41,123.12,48.43,61.08,66.02
에이피티씨(주),089970,2019/12,1.16,-1.87,0,357.8,-36.83,-4.78,11.18,-2.81,-18.99,-23.47
에이피티씨(주),089970,2020/12,84.76,2.9,0,0.42,149.87,147.86,55.22,56.81,74.63,92.94
에이피티씨(주),089970,2021/12,20.44,73.93,0,7.12,24.57,-5.04,23.74,91.39,84.69,80.36
에이피티씨(주),089970,2022/12,7.87,-12.55,0,-1.94,10.48,56.66,3.87,-20.59,-34.49,-41.07
에코바이오홀딩스(주),038870,2011/12,1.11,-95.83,0,6.35,-22.09,0,-21.93,-22.67,0,0
에코바이오홀딩스(주),038870,2012/12,6.06,59.01,-7.5,-0.79,47.47,0,16.45,86.43,0,0
에코바이오홀딩스(주),038870,2013/12,12.94,-24.65,-8.11,-3.07,78.05,0,0.48,8.17,-94.56,0
에코바이오홀딩스(주),038870,2014/12,-0.76,1358.01,0,-5.44,9.61,0,7.02,22.56,832.96,0
에코바이오홀딩스(주),038870,2015/12,-13.66,-3.68,0,-10.59,-19.53,0,22.27,90.54,238.56,929.35
에코바이오홀딩스(주),038870,2016/12,2.95,-2.23,0,-13.32,37.47,0,33.88,-56.24,0,0
에코바이오홀딩스(주),038870,2017/12,24.78,34.5,0,-24.56,90.79,0,-14.96,129.77,0,0
에코바이오홀딩스(주),038870,2018/12,7.21,165.48,0,12.49,4.43,0,20.69,-43.52,0,-35.86
에코바이오홀딩스(주),038870,2019/12,-22.04,-1.24,0,-2.62,-33.1,0,12.4,-23.51,814.36,-10.52
에코바이오홀딩스(주),038870,2020/12,0.02,-12.23,0,47.97,-39.74,0,-0.5,15.79,-38.71,-12.01
에코바이오홀딩스(주),038870,2021/12,32.43,77.24,27.04,12.34,73.35,0,10.94,-0.95,78.93,-70.17
에코바이오홀딩스(주),038870,2022/12,0.23,84.11,0,-3.02,4.52,0,-2.6,4.14,0,0
에코캡(주),128540,2018/12,,,,,,,,,,
에코캡(주),128540,2019/12,0,0,0,0,0,0,0,0,0,0
에코캡(주),128540,2020/12,-5.48,-5.7,59.99,-3.04,-7.24,-4.9,-11.21,-1.34,0,0
에코캡(주),128540,2021/12,-13.21,-8.84,-1.9,-26.73,-3.11,11.81,-26.44,12.02,0,0
에코캡(주),128540,2022/12,38.1,10.15,22.89,3.73,57.52,30.33,90.99,45.89,0,0
에코플라스틱(주),038110,2011/12,13.88,9.1,-3.79,29.79,-0.28,-9.28,4.48,17.75,24.31,6.54
에코플라스틱(주),038110,2012/12,-4.71,9.21,0,17.19,-30.1,6.74,0.71,-0.57,-47.69,-23.88
에코플라스틱(주),038110,2013/12,17.36,19.15,0,14.91,22.13,36.14,5.22,2.32,11.49,-4.82
에코플라스틱(주),038110,2014/12,9.36,9.7,0,8.69,10.59,-19.75,5.91,13.84,-1.67,-25.94
에코플라스틱(주),038110,2015/12,15.64,21.66,0,17.51,12.28,26.12,2.25,11.03,-56.34,25.36
에코플라스틱(주),038110,2016/12,1.93,11.13,0,11.03,-15.17,11.19,4.72,-1.79,144.51,-43.35
에코플라스틱(주),038110,2017/12,-5.57,-8.02,0,-5.96,-4.62,17.12,1.15,-3.55,0,0
에코플라스틱(주),038110,2018/12,7.49,8.94,0,13.65,-7.46,-34.71,-1.39,-0.55,0,0
에코플라스틱(주),038110,2019/12,7.59,2.18,0,0.97,27.33,3.88,1.37,9.77,0,0
에코플라스틱(주),038110,2020/12,-0.88,-4.31,0,-1.33,0.2,21.05,4.42,20.7,112.26,32.38
에코플라스틱(주),038110,2021/12,16.1,-6.72,0,-0.05,53.67,-2.57,29.77,9.59,95.44,73.69
에코플라스틱(주),038110,2022/12,10.94,0.58,0,12.61,8.41,-20.47,6.91,14.39,-4.91,23.53
에프엔에스테크(주),083500,2011/12,24.61,161.33,0,93.47,-4.06,-47.02,83.65,3.14,42.4,42.83
에프엔에스테크(주),083500,2012/12,0.19,13.44,0,7.99,-6.35,-15.98,7.43,-15.79,-82.6,-83.18
에프엔에스테크(주),083500,2013/12,14.77,10.18,0,23.87,5.97,-63.55,17.6,89.33,-48.61,-10.56
에프엔에스테크(주),083500,2014/12,-27.59,-6.62,0,-17.2,-39.34,-71.28,-35.08,-55.09,0,0
에프엔에스테크(주),083500,2015/12,27.52,0.75,0,-0.16,70.27,2728.06,22.16,85.69,0,0
에프엔에스테크(주),083500,2016/12,45.5,42.46,0,36.53,53.63,6.21,54.46,44.87,196.17,192.98
에프엔에스테크(주),083500,2017/12,11.01,62.5,0,56.12,-25.31,-23.17,63.75,7.5,0,0
에프엔에스테크(주),083500,2018/12,18.34,10.36,0,10.68,31.23,-28.04,11.08,-33.23,0,0
에프엔에스테크(주),083500,2019/12,13.64,-0.48,0,-1.91,35.71,37.05,8.17,-26.44,-55.03,-19.65
에프엔에스테크(주),083500,2020/12,34.34,-0.37,0,24.28,44.66,270.79,24.11,169.35,460.66,409.05
에프엔에스테크(주),083500,2021/12,-11.45,33.19,0,23.7,-42.42,-47.27,1.63,-29.04,-81.56,-66.47
에프엔에스테크(주),083500,2022/12,-7.31,-2.47,0,2.98,-26.79,-86.46,6.42,-0.26,229.53,114.5
엑스큐어(주),070300,2011/12,59.13,8.04,0,21.08,70.4,71.29,79.43,52.2,585.24,697.96
엑스큐어(주),070300,2012/12,-9.33,33.07,0,14.36,-14.32,42.31,-2.89,-49.94,0,0
엑스큐어(주),070300,2013/12,7.85,25.72,0,230.27,-54.62,-42.28,10.05,44.87,0,0
엑스큐어(주),070300,2014/12,-8.03,-10.3,0,1.31,-27.1,-0.51,-12.64,-44.01,0,0
엑스큐어(주),070300,2015/12,11.47,-18.22,0,-12.48,79.48,139.13,7.36,55.18,0,0
엑스큐어(주),070300,2016/12,-32.57,-22.86,0,-37.78,-25.35,-43.15,-36.26,-0.34,0,0
엑스큐어(주),070300,2017/12,68.22,-6.18,0,-61.65,218.13,-74.27,92.99,-7.52,0,0
엑스큐어(주),070300,2018/12,-19.11,-18.62,0,-9.22,-20.49,-59.84,-19.51,-11.15,0,0
엑스큐어(주),070300,2019/12,3.92,26.75,0,12.28,2.59,103.77,6.19,-1.23,0,0
엑스큐어(주),070300,2020/12,-2.74,-9.19,0,89.15,-18.72,137.27,-4.16,-23.69,0,0
엑스큐어(주),070300,2021/12,4.26,39.52,0,-12.36,10.98,-29.78,5.29,8.78,0,0
엑스큐어(주),070300,2022/12,1.5,20.96,0,-3.66,3.15,81.66,4.29,-6.64,-20.86,-29.24
엔브이에이치코리아(주),067570,2011/12,0,0,0,0,0,0,0,0,0,0
엔브이에이치코리아(주),067570,2012/12,5.19,13.26,0,17.21,-4.92,-6.11,24.37,1.61,11.28,49.83
엔브이에이치코리아(주),067570,2013/12,26.8,1.39,0,10.87,43.3,4.56,65.39,-4.27,-5.91,-28.41
엔브이에이치코리아(주),067570,2014/12,-3.33,3.44,0,20.05,-22.09,3.46,9.74,6.16,-89.94,0
엔브이에이치코리아(주),067570,2015/12,29.48,18.46,0,8.13,55.86,11.45,11.42,10.49,1255.32,0
엔브이에이치코리아(주),067570,2016/12,-8.27,0.96,0,9.59,-23.58,6.33,6.86,4.08,18.61,-22.99
엔브이에이치코리아(주),067570,2017/12,5.52,-24.97,0,18.96,-11.01,-23.81,-1.6,1.53,-55.11,-89.86
엔브이에이치코리아(주),067570,2018/12,15.56,7.06,0,47.42,-36.79,-48.96,-18.07,-2.14,0,-42.21
엔브이에이치코리아(주),067570,2019/12,8.78,0.26,28.45,8.87,8.4,-15.35,2.66,-4.29,0,999.16
엔브이에이치코리아(주),067570,2020/12,4.62,7.64,-2.41,7.84,-7.74,160.18,10.24,3.76,-80.44,-48.95
엔브이에이치코리아(주),067570,2021/12,16.16,6.5,-2.47,16.12,16.32,-53.24,16.06,16.43,1745.76,455.72
엔브이에이치코리아(주),067570,2022/12,8.46,-2.11,-2.53,13.19,-12.78,-44.97,8.81,4.02,-26.71,6.06
엔시트론(주),101400,2011/12,30.71,101.42,0,64.61,7.42,-15.73,42.87,6.07,-8.61,1.51
엔시트론(주),101400,2012/12,3.61,3.77,0,20.06,-13.71,21.53,5.34,3.57,-40.11,-62.53
엔시트론(주),101400,2013/12,-11.17,-7.65,0,-1.69,-25.05,-30.53,-34.25,-28.71,0,0
엔시트론(주),101400,2014/12,3.28,-93.13,0,-24.85,57.36,26.56,-16.1,49.81,0,0
엔시트론(주),101400,2015/12,-22.46,63.64,-4.17,-20.37,-24.38,11.4,-16.16,-6.93,0,0
엔시트론(주),101400,2016/12,15.11,-13.89,-4.35,5.13,24.76,-35.02,13.99,-23.67,0,0
엔시트론(주),101400,2017/12,19.63,15.24,0,39.02,3.83,9.35,32.55,-37.45,0,0
엔시트론(주),101400,2018/12,-39.42,27.61,0,-34.2,-45.1,-30.3,-67.97,-35.6,0,0
엔시트론(주),101400,2019/12,23.13,532.34,0,63.93,-30.19,-23.4,187.97,-33.76,0,0
엔시트론(주),101400,2020/12,-12.8,-27.09,157.63,-21.21,13,-71.08,0.27,4.22,0,0
엔시트론(주),101400,2021/12,27.48,-94.82,0,-57.71,209.78,196.4,23.55,45.54,0,0
엔시트론(주),101400,2022/12,1.39,23.98,0,40.85,-10.15,55.2,36.5,43.77,0,-84.95
엔에이치엔한국사이버결제(주),060250,2011/12,13.97,53.86,0,43.01,5.78,74.74,50.14,36.59,71.93,62.29
엔에이치엔한국사이버결제(주),060250,2012/12,13.52,74.28,0,28.23,7.91,-70.88,21.6,16.87,-41.81,-5.91
엔에이치엔한국사이버결제(주),060250,2013/12,15.56,48.26,0,50.16,-0.1,-40.39,24.8,3.36,54.12,45.71
엔에이치엔한국사이버결제(주),060250,2014/12,85,9.64,0,44.44,112.59,522.97,124.09,11.77,21.16,8.78
엔에이치엔한국사이버결제(주),060250,2015/12,8.66,0.81,0,-0.68,12.97,68.31,11.45,26.82,14.1,26.99
엔에이치엔한국사이버결제(주),060250,2016/12,14.37,14.08,0,24.01,10.45,-22.86,4.69,39.05,4.89,1.12
엔에이치엔한국사이버결제(주),060250,2017/12,20.74,94.49,0,42.25,10.93,5.33,10.21,25.25,-9.08,61.69
엔에이치엔한국사이버결제(주),060250,2018/12,26.58,2.97,0,0,42.13,113.92,11.33,25.32,77.39,19.5
엔에이치엔한국사이버결제(주),060250,2019/12,11.03,-45.73,0,-12.75,20.81,-14.01,7.71,9.41,34.91,42.37
엔에이치엔한국사이버결제(주),060250,2020/12,20.1,-5.53,-1.18,11.09,22.77,-41.56,20.97,33.94,27.27,22.59
엔에이치엔한국사이버결제(주),060250,2021/12,8.18,-6.87,-1.2,7.62,8.34,17.27,4.49,19.08,-4.44,6.81
엔에이치엔한국사이버결제(주),060250,2022/12,14.3,22.57,-27.89,13.21,14.59,65.05,21.57,9.92,18.47,2.4
엔젯(주),419080,2021/12,,,,,,,,,,
엔젯(주),419080,2022/12,0,0,0,0,0,0,0,0,0,0
엘비세미콘(주),061970,2011/12,49.47,35.49,0,42.67,72.01,53.91,99.03,16.92,0,-57.33
엘비세미콘(주),061970,2012/12,32.02,31.59,0,29.76,38.23,37.3,15.47,52.96,0,174.23
엘비세미콘(주),061970,2013/12,25.29,20.41,0,18.67,42.39,127.81,0.52,-16.02,-98.73,-87.58
엘비세미콘(주),061970,2014/12,-13.8,-6.2,0,-4.42,-33.96,-65.88,-3.95,-10.83,0,0
엘비세미콘(주),061970,2015/12,-1.52,-4.31,0,-4.21,6.87,-5.65,-8.48,6.63,0,0
엘비세미콘(주),061970,2016/12,-5.76,-3.95,0,-3.41,-12.32,-37.72,15.31,26.9,0,55.05
엘비세미콘(주),061970,2017/12,11.38,-3.24,0,-2.11,52.83,14.36,6.54,-2.83,-41,-34.68
엘비세미콘(주),061970,2018/12,28.98,16.73,0,58.79,-29.69,-14.05,10.24,19.19,19.07,61.1
엘비세미콘(주),061970,2019/12,23.57,26.31,0,24.55,19.2,45.42,23.86,41.88,172.26,120.82
엘비세미콘(주),061970,2020/12,9.27,6.02,0,8.94,10.76,32.47,12.29,5.02,-25.05,-29.71
엘비세미콘(주),061970,2021/12,23.73,46.67,0,24.81,18.82,20.69,24.7,13.02,105.05,23.7
엘비세미콘(주),061970,2022/12,14.31,22.54,0,16.2,5.25,1.72,19.66,22.24,-5.08,52.48
엘컴텍(주),037950,2011/12,4.25,28.36,0,14.81,-13.96,18.85,-14.11,8.23,0,0
엘컴텍(주),037950,2012/12,-37.86,-6.76,0,-34.17,-46.35,-41.72,0,-34.99,0,0
엘컴텍(주),037950,2013/12,-34.28,-17.95,0,-24.96,-60.56,-88.69,0,-58.1,0,0
엘컴텍(주),037950,2014/12,8.48,-33.89,0,9.56,2.72,23.63,13.58,-19.91,0,0
엘컴텍(주),037950,2015/12,7.77,0.79,-1.99,-1.51,60.91,204.48,20.96,95.88,1318.91,354.21
엘컴텍(주),037950,2016/12,-0.35,-2.58,-1.65,1,-5.05,-37.85,13.3,12.66,-9.3,-0.26
엘컴텍(주),037950,2017/12,1.29,1.71,-1.68,6.47,-18.05,3.66,4.11,-22.72,-10.56,-29.43
엘컴텍(주),037950,2018/12,-3.63,-1.48,-0.26,2.09,-31.35,-39.94,-2.02,-22.29,-72.54,-61.12
엘컴텍(주),037950,2019/12,-2.34,4.72,-1.71,-9.57,49.73,32.83,-5.39,12.97,-42.69,129.6
엘컴텍(주),037950,2020/12,-21.81,-9,-1.74,-20.82,-26.1,1.56,-25.18,-17.48,0,0
엘컴텍(주),037950,2021/12,5.3,-4.67,-0.13,-2.72,42.7,42.36,9.47,25.02,0,0
엘컴텍(주),037950,2022/12,13.22,-13.28,-1.53,-6.11,74.66,-22.02,14.09,-7.98,67.48,6.48
엘티씨(주),170920,2011/12,,,,,,,,,,
엘티씨(주),170920,2012/12,0,0,0,0,0,0,0,0,0,0
엘티씨(주),170920,2013/12,83.9,0.08,0,17.96,147.91,-23.92,199.7,6.4,80.94,70.14
엘티씨(주),170920,2014/12,8.56,37.6,0,58.9,-14.69,8.63,9.8,-16.81,-43.09,-46.1
엘티씨(주),170920,2015/12,21.73,58.05,0,77.88,-26.57,-4.69,8.5,-12.44,-10.94,-13.64
엘티씨(주),170920,2016/12,23.03,38.53,0,26.59,15.61,68.21,8.25,-14.07,-96.34,0
엘티씨(주),170920,2017/12,2.14,-0.82,0,1.93,2.62,25.72,-1.09,-9.17,0,0
엘티씨(주),170920,2018/12,-1.52,-5,0,-1.12,-2.42,38.91,-1.06,2.23,0,-61.61
엘티씨(주),170920,2019/12,2.74,-4.05,0,4.18,-0.56,-45.8,-1.21,-1.03,0,116.3
엘티씨(주),170920,2020/12,-2.77,-6.53,0,-13.93,24.09,-21.19,-3.43,4.91,0,80.32
엘티씨(주),170920,2021/12,-10.1,-9.04,0,-11.14,-8.35,64.15,-8.23,-38.97,0,0
엘티씨(주),170920,2022/12,19.95,-7.2,0,42.32,-16.24,-21.77,2.93,27.73,0,0
엠에프엠코리아(주),251960,2011/12,,,,,,,,,,
엠에프엠코리아(주),251960,2012/12,,,,,,,,,,
엠에프엠코리아(주),251960,2013/12,,,,,,,,,,
엠에프엠코리아(주),251960,2014/12,,,,,,,,,,
엠에프엠코리아(주),251960,2015/12,,,,,,,,,,
엠에프엠코리아(주),251960,2016/12,,,,,,,,,,
엠에프엠코리아(주),251960,2017/12,,,,,,,,,,
엠에프엠코리아(주),251960,2018/12,,,,,,,,,,
엠에프엠코리아(주),251960,2019/12,0,0,0,0,0,0,0,0,0,0
엠에프엠코리아(주),323230,2019/12,,,,,,,,,,
엠에프엠코리아(주),323230,2020/12,0,0,0,0,0,0,0,0,0,0
엠에프엠코리아(주),323230,2021/12,66.24,137.87,0,-6.01,94.41,57.13,65.02,46.14,0,0
엠에프엠코리아(주),323230,2022/12,-1.95,115.98,0,48.67,-11.49,37.59,1.98,-12.28,0,0
엠케이전자(주),033160,2011/12,10.18,76.91,0,50.12,0.79,34.9,3.15,-5.13,-30.1,-11.81
엠케이전자(주),033160,2012/12,-12.91,2.75,0,-7.59,-14.77,-26.98,11.22,-10.89,-18.4,6.1
엠케이전자(주),033160,2013/12,-0.21,1.67,0,53.1,-20.44,-15.11,4.71,-24.78,35.95,-37.57
엠케이전자(주),033160,2014/12,-2,-2.11,0,-1.66,-2.25,4.06,2.82,-19.08,-25.95,0.5
엠케이전자(주),033160,2015/12,6.2,-3.89,0,29.67,-11.05,-0.47,-3.17,-15.04,-10.27,-13.65
엠케이전자(주),033160,2016/12,10.69,-12.63,0,16.18,4.8,-0.21,-2.12,4.25,-42.81,-21.45
엠케이전자(주),033160,2017/12,-1.14,8.84,-1.29,3.96,-7.21,-5.25,11.62,0.19,-39.3,-22.04
엠케이전자(주),033160,2018/12,9.66,12.19,-1.31,10.88,8.04,3.94,-14.64,-0.68,0,-30.65
엠케이전자(주),033160,2019/12,1.96,-4.02,24.4,3.51,-0.17,8.91,-4.25,4.18,0,-36.16
엠케이전자(주),033160,2020/12,13.83,0.34,-58.22,-0.61,34.28,15.52,9.52,36.13,614.23,393.5
엠케이전자(주),033160,2021/12,13.38,14.25,-52.66,30.19,-4.24,4.66,21.34,15.13,9.65,29.4
엠케이전자(주),033160,2022/12,0.85,7.46,-1.7,2.95,-2.15,-1.59,5.79,2.01,-63.25,31.9
엠텍비젼(주),074000,2011/12,-12.53,-82.03,259.11,3.44,-48.12,-81.56,-51.72,-59.94,0,0
엠텍비젼(주),074000,2012/12,-15.67,7.51,10.38,-5.23,-62.1,-54.62,-68.83,-54.52,0,0
