회사명,거래소코드,회계년도,유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),비유동비율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),순운전자본비율(IFRS),차입금비율(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS)
(주)금빛,045890,2018/12,45.06,24.46,82.01,34.04,54.94,48.08,51.92,114.26,112.56,85.03,9.1,64.52,107.97,83.25,74.35,5.03,73.98,-1.99,-2.91,-1.03,-2.25
(주)금빛,045890,2019/12,36.34,26.55,57.09,26.69,63.66,31.65,68.35,201.13,56.27,41.33,5.31,52.43,215.96,204.08,98.6,-28.25,126.4,-11.04,-18.86,-7.55,-13.9
(주)금빛,045890,2020/12,39.34,12.67,64.84,34.35,60.66,46.72,53.28,129.84,75.92,66.3,4.69,159.45,114.03,110.9,99.24,-12.48,79.83,-12.6,-18,-6.71,-21.14
(주)금오하이텍,165270,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)금화피에스시,036190,2011/12,69.31,0,225.84,69.31,30.69,81.07,18.93,37.86,434.44,434.44,15.37,0,23.35,19.68,0,53.36,0,75.51,0,14.29,16.27
(주)금화피에스시,036190,2012/12,69.97,0,233.01,69.97,30.03,87.51,12.49,34.32,723.2,723.2,33.85,0,14.28,11.06,0,60.3,0,102.82,0,12.85,12.52
(주)금화피에스시,036190,2013/12,57.88,0,137.42,57.88,42.12,83.74,16.26,50.3,404.65,404.65,11.37,0,19.42,17.08,0,43.58,0,46.6,0,7.58,6.54
(주)금화피에스시,036190,2014/12,52.47,0,110.39,52.47,47.53,86.69,13.31,54.83,452.4,452.4,35.77,0,15.36,13.38,0,40.87,0,44.45,0,5.92,5.19
(주)금화피에스시,036190,2015/12,59.1,0,144.51,59.1,40.9,81.25,18.75,50.34,334.72,334.72,41.87,0,23.08,21.73,0,41.44,0,48.59,0,9.11,8.1
(주)금화피에스시,036190,2016/12,63.95,0,177.36,63.95,36.05,80.98,19.02,44.52,348.12,348.12,49.64,0,23.48,22.68,0,45.58,0,72.14,0,13.72,13.45
(주)금화피에스시,036190,2017/12,65.28,0,188.01,65.28,34.72,81.53,18.47,42.59,366.03,366.03,53.25,0,22.66,21.88,0,47.45,0,94.94,0,17.54,21.67
(주)금화피에스시,036190,2018/12,65.17,0,187.13,65.17,34.83,87.23,12.77,39.93,533.92,533.92,70.13,0,14.64,13.99,0,52.97,0,107.56,0,13.74,16.47
(주)금화피에스시,036190,2019/12,59.6,0,147.51,59.6,40.4,89.26,10.74,45.26,610.76,610.76,95.07,0,12.03,10.93,85.66,49.84,0.08,66.51,9482.96,7.14,10.17
(주)금화피에스시,036190,2020/12,52.3,0,109.66,52.3,47.7,90.06,9.94,52.96,568.01,568.01,122.21,0,11.04,10.22,96.74,43.1,0.01,63.84,55920.26,6.35,8.11
(주)금화피에스시,036190,2021/12,49.01,0,96.13,49.01,50.99,91.8,8.2,55.54,660.42,660.42,127,0,8.93,8.08,54.18,41.59,0.14,66.96,4152.02,5.49,7.33
(주)금화피에스시,036190,2022/12,31.49,0,45.96,31.49,68.51,80.3,19.7,85.32,357.07,357.07,114.51,0,24.54,10.98,0.52,22.67,12.85,12.16,23.21,2.4,3.71
(주)기가레인,049080,2013/12,43.01,20.12,75.46,34.36,56.99,50.92,49.08,111.92,136.38,108.95,54.83,63.65,96.38,61.93,53.12,11.47,69.78,18.05,24.94,8.86,11.58
(주)기가레인,049080,2014/12,31.73,26.55,46.48,23.31,68.27,57.85,42.15,118.01,126.18,92.68,30.44,21.15,72.86,43.47,46.09,6.58,51.34,22.54,31.99,9.5,13.26
(주)기가레인,049080,2015/12,28.36,16.18,39.59,23.78,71.64,44.07,55.93,162.56,77.64,65.08,26.95,52.21,126.93,82.9,59.2,-8.17,98.66,8.47,10.9,4.74,11.49
(주)기가레인,049080,2016/12,28.18,13.38,39.24,24.41,71.82,37.38,62.62,192.11,62.68,54.3,10.96,151.52,167.49,120.26,66.93,-16.78,129.52,-1.9,-2.46,-1.19,-2.58
(주)기가레인,049080,2017/12,38.46,32.5,62.5,25.96,61.54,49.52,50.48,124.26,91.59,61.82,8.3,33.07,101.92,84.8,80.46,-3.53,74.84,-3.95,-5.38,-2,-3.99
(주)기가레인,049080,2018/12,53.14,38.12,113.41,32.88,46.86,37.94,62.06,123.52,117.96,72.99,5.45,47.17,163.61,118.76,61.31,8.09,102.67,-6.04,-9.62,-3.75,-5.76
(주)기가레인,049080,2019/12,52.04,25.29,108.5,38.88,47.96,24.14,75.86,198.71,96.86,72.36,7.58,52.68,314.3,222.59,64.93,-1.69,219.24,-0.58,-0.83,-0.44,-0.8
(주)기가레인,049080,2020/12,59.12,9.84,144.61,53.3,40.88,50.45,49.55,81.03,205.88,185.63,109.19,87.6,98.2,56.91,46.89,30.4,62.34,5.16,8.13,2.56,6.8
(주)기가레인,049080,2021/12,56.08,14.39,127.68,48.01,43.92,67.28,32.72,65.28,217.55,186.25,96.59,61.42,48.63,38.31,88.5,30.3,20.78,6.94,16.25,2.27,3.08
