회사명,거래소코드,회계년도,유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),비유동비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결)
(주)기가레인,049080,2015/12,30.15,17.86,43.17,24.77,69.85,43.32,56.68,161.23,80.68,66.27,29.72,40.9,130.83,86.27,60.21,-7.22,102.34,7.16,9.15,4.06,10
(주)기가레인,049080,2016/12,29.63,16.88,42.11,24.63,70.37,36.99,63.01,190.26,64.8,53.86,12.9,125.11,170.38,123.63,67.46,-16.1,130.43,-1.66,-2.17,-1.05,-2.16
(주)기가레인,049080,2017/12,39.83,33.59,66.2,26.45,60.17,48.82,51.18,123.25,93.25,61.93,9.53,35.56,104.84,87.49,80.62,-2.88,75.72,-2.58,-3.58,-1.32,-2.4
(주)기가레인,049080,2018/12,54.28,38.33,118.73,33.48,45.72,38.28,61.72,119.44,121.04,74.65,8.13,46.74,161.25,117.16,61.31,9.44,100.16,-5.82,-9.37,-3.59,-5.16
(주)기가레인,049080,2019/12,51.05,29.31,104.28,36.08,48.95,23.82,76.18,205.47,96.45,68.18,9.39,42.24,319.74,222.15,63.47,-1.88,226.05,-1,-1.42,-0.76,-1.24
(주)기가레인,049080,2020/12,58.75,15.41,142.41,49.69,41.25,48.32,51.68,85.37,191.1,161.65,101.25,73.64,106.96,63.62,47.65,28.01,66.62,4.48,7.2,2.32,5.45
(주)기가레인,049080,2021/12,56.77,19.61,131.31,45.64,43.23,62.95,37.05,68.68,201.83,162.25,85.42,40.39,58.86,44.68,79.82,28.64,29.46,9.83,19.63,3.64,5.02
(주)기가레인,049080,2022/12,56.21,30.37,128.34,39.14,43.79,66.44,33.56,65.92,211.55,147.31,68.21,28.05,50.52,39.99,79.78,29.64,26.62,18.74,35.57,6.29,10.54
(주)기산텔레콤,035460,2011/12,64.31,33.83,180.22,42.56,35.69,39.29,60.71,90.84,131.22,86.83,11.32,65.29,154.54,124.75,79.67,15.3,97.58,-2.73,-4.32,-1.66,-2.17
(주)기산텔레콤,035460,2012/12,75.95,23.84,315.77,57.84,24.05,43.04,56.96,55.89,152.48,116.13,38.57,46.02,132.37,115.74,96.04,26.14,72.38,10.29,18.83,5.86,5.78
(주)기산텔레콤,035460,2013/12,80.82,23.79,421.43,61.6,19.18,46.34,53.66,41.39,178.79,136.26,37.93,106.71,115.82,97.56,76.38,35.62,39.46,12.36,36.27,6.63,6.58
(주)기산텔레콤,035460,2014/12,83.06,33.95,490.48,54.86,16.94,49.33,50.67,34.33,191.51,126.49,41.03,70.12,102.7,87.92,83.27,39.69,38.93,-3.69,-9.75,-1.87,-1.96
(주)기산텔레콤,035460,2015/12,84.8,28.21,558.05,60.88,15.2,55.6,44.4,27.33,248.11,178.12,84.5,72.19,79.87,61.48,60.55,50.62,29.07,12,32.97,5.33,5.08
(주)기산텔레콤,035460,2016/12,84.82,27.55,558.64,61.45,15.18,53.73,46.27,28.26,205.92,149.19,50.24,52.87,86.13,76.67,96.51,43.63,34.81,10.12,25.04,4.68,5.87
(주)기산텔레콤,035460,2017/12,83.2,36.35,495.14,52.95,16.8,49.89,50.11,33.68,231.57,147.39,61.54,0,100.44,72.01,0,47.27,0,-2.09,0,-1.05,-1.16
(주)기산텔레콤,035460,2018/12,82.83,41.78,482.56,48.22,17.17,56.32,43.68,30.48,232.14,135.14,37.91,29.48,77.56,63.36,0,47.15,33.57,-8.12,-18.76,-3.55,-3.53
(주)기산텔레콤,035460,2019/12,73.44,41.07,276.58,43.28,26.56,51.94,48.06,51.13,215.66,127.08,63.11,25.98,92.53,65.57,71.05,39.39,49.66,5.64,10.5,2.71,2.7
(주)기산텔레콤,035460,2020/12,78.97,33.54,375.5,52.48,21.03,49.53,50.47,42.46,219.53,145.9,63.42,42.36,101.89,72.63,64.76,43,50.6,14.86,29.93,7.5,7.72
(주)기산텔레콤,035460,2021/12,76.51,31.55,325.67,52.37,23.49,48.84,51.16,48.1,216.73,148.35,67.24,35.53,104.75,72.28,62.97,41.21,59.55,5.15,9.06,2.64,3.01
(주)기산텔레콤,035460,2022/12,76.56,39.31,326.66,46.46,23.44,53.29,46.71,43.98,208.07,126.27,27.92,36.18,87.66,69.05,77.17,39.77,49.26,-3.54,-6.3,-1.65,-1.82
(주)까스텔바작,308100,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)까스텔바작,308100,2017/12,73.9,73.04,283.08,19.92,26.1,79.98,20.02,32.64,389.51,105.01,34.12,3.84,25.03,23.72,0,54.92,0,-2.7,0,-0.54,-0.42
(주)까스텔바작,308100,2018/12,79.32,55.49,383.52,35.31,20.68,79.21,20.79,26.11,441.99,196.75,98.13,14.96,26.25,22.66,0,61.37,0,51.95,0,10.8,9.27
(주)까스텔바작,308100,2019/12,74.38,56.1,290.3,32.65,25.62,86.15,13.85,29.74,666.58,292.61,152.27,4.66,16.08,12.95,76.11,63.22,1.38,51.68,600.5,7.16,7.83
(주)까스텔바작,308100,2020/12,67.8,50.15,210.57,33.8,32.2,78.58,21.42,40.98,698.18,348.08,200.27,6.17,27.26,12.36,14.45,58.09,14.72,4.99,9.24,1.07,1.65
(주)까스텔바작,308100,2021/12,61.12,40.38,157.18,36.44,38.88,60.29,39.71,64.49,219.24,130.71,57.35,11.28,65.86,46.24,48.73,33.24,35.26,0.72,1.35,0.29,0.45
(주)까스텔바작,308100,2022/12,46.67,49.07,87.51,23.77,53.33,51.23,48.77,104.1,133.06,67.77,9.65,6.54,95.19,68.46,62.53,11.6,65.21,-1.15,-1.68,-0.56,-1.08
(주)꿈비,407400,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)꿈비,407400,2022/12,56.21,48.75,128.36,28.81,43.79,50.49,49.51,86.72,151.58,77.68,3.53,17.66,98.05,73.44,68.89,19.13,79.09,-42.16,-52.27,-20.87,-12.26
(주)나노,187790,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)나노,187790,2015/12,50.03,39.91,100.13,30.06,49.97,42.88,57.12,116.54,127.5,76.61,8.23,57.44,133.23,91.52,56.26,10.79,93.01,-28.76,-41.19,-16.43,-54.66
(주)나노,187790,2016/12,41.1,46.51,69.79,21.98,58.9,41.13,58.87,143.2,87.6,46.86,8.71,35.18,143.13,114.08,72.21,-5.82,100.27,-16.63,-23.74,-9.79,-16.96
(주)나노,187790,2017/12,46.76,49.02,87.84,23.84,53.24,49.03,50.97,108.57,113.23,57.73,12.68,32.77,103.94,84.22,72.71,5.47,68.66,-1.64,-2.48,-0.84,-1.05
(주)나노,187790,2018/12,47.22,45.78,89.46,25.6,52.78,54.93,45.07,96.1,121.32,65.79,18.05,54.96,82.06,70.85,77.42,8.3,46.76,2.3,4.04,1.04,1.37
(주)나노,187790,2019/12,42.32,43.92,73.36,23.73,57.68,53.4,46.6,108.01,113.91,63.88,20.69,28.56,87.26,69.57,71.02,5.17,58.37,6.89,10.29,3.21,5.06
(주)나노,187790,2020/12,67.85,12.46,211.01,59.4,32.15,47.09,52.91,68.28,132.8,116.26,21.68,44.06,112.36,108.49,90.85,16.76,36.1,12.75,39.7,6.75,15.62
