회사명,거래소코드,회계년도,매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),기업순이익률(IFRS연결),R & D 투자효율(IFRS연결),금융비용 대 총비용비율(IFRS연결),이자부담률(IFRS연결),1주당매출액(IFRS연결),1주당순이익(IFRS연결),1주당 CASH FLOW(IFRS연결),1주당정상영업이익(IFRS연결)
국일제지(주),078130,2016/12,,,,,,,,,,,,,,,
국일제지(주),078130,2017/12,,,,,,,,,,,,,,,
국일제지(주),078130,2018/12,,,,,,,,,,,,,,,
국일제지(주),078130,2019/12,8.46,-45.71,-30.54,-87.11,91.54,99.14,0.04,-28.87,0,1.64,2.57,680.87,-321,-14.23,5.88
국일제지(주),078130,2020/12,8.88,-0.48,-0.38,-0.84,91.12,99.56,0.04,1.17,0,1.84,2.8,791.95,-4,48.21,3.51
국일제지(주),078130,2021/12,2.25,-8.63,-6.14,-12.03,97.75,106.57,0,-5.01,0,1.42,2.3,747.94,-65,-77.61,-49.17
국일제지(주),078130,2022/12,-2.56,-12.96,-10.71,-24.22,102.56,109.84,0.03,-8.65,0,2.13,3.69,881.54,-114,-93.53,-86.77
글로벌에스엠테크리미티드,900070,2011/12,23.25,1.55,1.33,1.64,76.75,95.95,0.02,0.84,0,-0.57,-2.71,2646.76,43,234.7,140.43
글로벌에스엠테크리미티드,900070,2012/12,23.73,2.86,2.26,2.72,76.27,95.64,0.1,2.12,0,-0.18,-0.74,2452.1,68,286.35,120.25
글로벌에스엠테크리미티드,900070,2013/12,24.12,0.66,0.5,0.64,75.88,96.08,0.01,0.21,0,-0.39,-1.38,2280.07,14,173.93,95.28
글로벌에스엠테크리미티드,900070,2014/12,25.39,-5.41,-3.54,-4.93,74.61,95.51,0,-3.93,0,-0.67,-1.72,1861.7,-111,90.1,89.84
글로벌에스엠테크리미티드,900070,2015/12,23.7,0.27,0.17,0.25,76.3,99.24,0.05,0.11,0,-0.09,-0.17,2181.98,5,121.22,51.79
글로벌에스엠테크리미티드,900070,2016/12,27.07,3.99,2.99,4.46,72.93,95.25,0.01,3.46,0,0.63,1.22,2576.46,75,190.57,132.92
글로벌에스엠테크리미티드,900070,2017/12,26.17,0.64,0.47,-0.39,73.83,99.59,0,-0.04,0,-0.66,-1.5,1960.37,-7,50.6,36.05
글로벌에스엠테크리미티드,900070,2018/12,25.43,0.34,0.26,-0.55,74.57,100.63,0,0.03,0,-0.29,-0.73,1925.27,-8,147.56,5.32
글로벌에스엠테크리미티드,900070,2019/12,26.08,3.09,2.58,2.07,73.92,97.28,0,2.86,0,0.33,0.91,2033.59,32,103.09,109.22
글로벌에스엠테크리미티드,900070,2020/12,27.18,3.49,2.55,1.75,72.82,95.63,0,2.62,0,0.09,0.22,1845.7,27,205.16,110.68
글로벌에스엠테크리미티드,900070,2021/12,26.64,2.77,2.29,1.03,73.36,93.62,0.04,2.17,0,-0.15,-0.41,2203.88,18,179.82,146.72
글로벌에스엠테크리미티드,900070,2022/12,25.08,6.68,5.54,6.34,74.92,93.38,0,5.37,0,-0.21,-0.65,2309.51,115,219.16,152.87
글로벌텍스프리(주),204620,2014/12,,,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2015/12,,,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2016/12,,,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2017/12,0,-7.19,-3.12,-3.7,0,97.55,0.43,-3.58,0,-0.98,-2.93,344.78,-27,21.69,8.46
글로벌텍스프리(주),204620,2018/12,0,20.14,8.89,12.13,0,98.32,0.61,9.33,0,0.97,1.64,2155.45,226,30.52,36.12
글로벌텍스프리(주),204620,2019/12,0,9.72,4.87,7.91,0,88.41,0.44,6.26,0,2.96,3.62,1605.26,163,250.42,186.07
글로벌텍스프리(주),204620,2020/12,0,-53.74,-4.7,-7.67,0,212.23,0.84,-3.07,5.73,5.92,4.8,262.51,-151,105.04,-294.61
글로벌텍스프리(주),204620,2021/12,0,-66.11,-21.33,-35.31,0,136.1,16.08,-21.19,2.27,0.23,0.48,802.17,-556,-177.13,-289.57
글로벌텍스프리(주),204620,2022/12,0,-28.87,-10.35,-13.76,0,105.5,8.69,-10.24,1.71,0.22,0.37,968.29,-219,-196.93,-53.3
글로본(주),019660,2011/03,,,,,,,,,,,,,,,
글로본(주),019660,2012/03,,,,,,,,,,,,,,,
글로본(주),019660,2013/03,,,,,,,,,,,,,,,
글로본(주),019660,2014/03,,,,,,,,,,,,,,,
글로본(주),019660,2015/03,,,,,,,,,,,,,,,
글로본(주),019660,2016/03,,,,,,,,,,,,,,,
글로본(주),019660,2017/12,,,,,,,,,,,,,,,
글로본(주),019660,2018/12,,,,,,,,,,,,,,,
글로본(주),019660,2019/12,,,,,,,,,,,,,,,
글로본(주),019660,2020/12,,,,,,,,,,,,,,,
글로본(주),019660,2021/12,9.21,-255.35,-20.98,-70.41,90.79,242.02,5.05,-19.57,0,5.84,1.97,157.35,-378,-45.92,-223.48
글로본(주),019660,2022/12,,,,,,,,,,,,,,,
금강제강(주),105070,2011/12,0.35,-6.67,-6.03,-16.87,99.65,105.87,0,-4.09,0,1.98,3.02,24849,-1672,353.34,-1388.5
금강철강(주),053260,2011/12,5.36,3.06,7.7,11.25,94.64,96.41,0.01,7.52,0,-0.07,-0.57,15476.64,526,375.8,625.06
금강철강(주),053260,2012/12,5.41,3.3,6.66,9.87,94.59,96.44,0.01,6.24,0,-0.21,-1.31,13698.09,487,520.95,487.78
금강철강(주),053260,2013/12,5.12,3.12,5.94,8.3,94.88,97.26,0.01,5.34,0,-0.33,-2.16,13182.27,443,659.62,361.56
금강철강(주),053260,2014/12,5.23,2.92,4.53,6,94.77,97.78,0.01,3.72,0,-0.53,-3.33,10714.26,336,908.56,237.36
금강철강(주),053260,2015/12,6.69,4.25,5.21,6.69,93.31,97.33,0,4.14,0,-0.89,-5.08,8520.2,392,287.75,227.29
금강철강(주),053260,2016/12,6.46,3.47,4.23,5.34,93.54,97.48,0.01,3.59,0,-0.54,-3.25,8691.79,326,436.52,218.65
금강철강(주),053260,2017/12,5.36,1.51,2.25,2.79,94.64,98.16,0.01,1.54,0,-0.47,-3.84,10534.68,173,-391.11,193.66
금강철강(주),053260,2018/12,4.97,2.69,3.99,4.86,95.03,99.23,0.01,2.9,0,-0.74,-6.13,10419.25,313,813.6,80.02
금강철강(주),053260,2019/12,5.64,2.56,3.25,4,94.36,98.74,0,1.72,0,-1.22,-8.12,9152.68,265,264.43,115.3
금강철강(주),053260,2020/12,6.19,1.62,2.07,2.53,93.81,98.2,0.01,0.91,0,-0.91,-5.85,9357.98,172,165.87,168.31
금강철강(주),053260,2021/12,7.31,4.32,7.04,8.84,92.69,96.16,0.01,5.96,0,-0.68,-5.26,12618.58,631,728.07,484.46
금강철강(주),053260,2022/12,5.89,2.21,3.47,4.46,94.11,98,0,2.23,0,-0.8,-5.82,13045.99,332,229.8,261.3
금양그린파워(주),282720,2011/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2012/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2013/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2014/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2015/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2016/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2017/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2018/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2019/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2020/12,,,,,,,,,,,,,,,
금양그린파워(주),282720,2021/12,11.37,4.88,8.54,15.54,88.63,93.18,0.19,9.98,0.28,0.87,3.21,19177.86,986,64.54,1307.16
금양그린파워(주),282720,2022/12,8.5,3.27,6.95,13.14,91.5,95.36,0.08,7.71,0.21,0.36,1.6,25559.68,842,826.17,1187.04
나노씨엠에스(주),247660,2011/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2012/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2013/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2014/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2015/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2016/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2017/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2018/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2019/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2020/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2021/12,,,,,,,,,,,,,,,
나노씨엠에스(주),247660,2022/12,,,,,,,,,,,,,,,
나노캠텍(주),091970,2011/12,12.41,1.58,1.91,2.63,87.59,98.54,0.01,2.34,0,0.36,1.53,6691.18,105,285.21,148.73
나노캠텍(주),091970,2012/12,13.76,2.04,2.37,3.6,86.24,97.45,0.01,2.79,0,0.37,1.27,7553.52,159,-115.02,192.38
나노캠텍(주),091970,2013/12,17.15,4.32,5.14,8.27,82.85,94.81,0.03,6.04,0,0.78,2.44,8759.87,388,499.56,454.72
나노캠텍(주),091970,2014/12,17.51,2.26,2.09,3.62,82.49,97.02,0,2.81,0,0.79,1.86,7426.97,179,602.14,221.07
나노캠텍(주),091970,2015/12,12.93,-15.46,-12.62,-19.97,87.07,111.78,0,-11.84,0,0.82,1.96,6147.75,-918,45.51,-724.2
나노캠텍(주),091970,2016/12,15.7,-8.62,-5.97,-8.08,84.3,106.41,0.01,-5.55,0,0.54,1.3,4740.58,-358,161.02,-303.78
나노캠텍(주),091970,2017/12,9.85,-12.56,-10.22,-13.76,90.15,109.62,0.01,-10.5,0,-0.29,-1.09,3236.97,-416,-277.55,-311.29
나노캠텍(주),091970,2018/12,21.35,1.85,1.23,1.8,78.65,90.44,0.18,1.82,0,0.94,1.76,3037.43,57,112.61,290.25
나노캠텍(주),091970,2019/12,34.58,-34.25,-17.96,-26.27,65.42,82.6,0.37,-17.43,0,0.77,1.7,2073.34,-760,428.38,360.66
나노캠텍(주),091970,2020/12,22.4,-8.1,-4.85,-6.1,77.6,97.88,0.01,-4.97,0,-0.19,-0.67,1684.94,-140,61.24,35.71
나노캠텍(주),091970,2021/12,23.74,-29.22,-18,-26.89,76.26,122.28,0.05,-18.1,0,-0.1,-0.33,1676.11,-517,134.39,-373.41
나노캠텍(주),091970,2022/12,16.67,-34.19,-26.84,-45.67,83.33,104.87,0.05,-26.3,0,0.44,1.26,1786.43,-620,-310.09,-87.06
나노팀(주),417010,2021/12,,,,,,,,,,,,,,,
나노팀(주),417010,2022/12,,,,,,,,,,,,,,,
나라엠앤디(주),051490,2011/12,16.39,7.76,8.17,15.27,83.61,92.67,0.01,8.73,0.02,0.56,1.15,9323.37,709,1350.6,683.01
나라엠앤디(주),051490,2012/12,16.53,4.66,4.53,8.75,83.47,93.09,0.01,5.27,2.39,0.79,1.5,9309.19,443,-175.03,643.62
나라엠앤디(주),051490,2013/12,15.02,3.91,3.54,6.98,84.98,94.21,0.03,4.19,2.48,0.74,1.34,8813.45,357,837.2,510.19
나라엠앤디(주),051490,2014/12,13.77,3.15,2.93,6.25,86.23,94.57,0.02,3.66,2.83,0.82,1.47,9613.27,328,64.77,522.33
나라엠앤디(주),051490,2015/12,12.79,2.87,2.35,5.24,87.21,96.32,0.02,3.05,3,0.87,1.33,9133.36,278,251.03,336.48
나라엠앤디(주),051490,2016/12,10.4,1.61,1.28,3.34,89.6,98.21,0.02,2.01,3.05,0.91,1.37,9226.5,183,1295.06,165.46
나라엠앤디(주),051490,2017/12,14.35,1.34,1.06,2.8,85.65,95.23,0.01,1.7,3,0.82,1.15,9920.14,155,600.43,473
나라엠앤디(주),051490,2018/12,12.69,2.64,1.99,4.74,87.31,96.67,0.01,2.81,2.56,1.11,1.43,9986.28,267,63.04,332.97
나라엠앤디(주),051490,2019/12,9.87,0.72,0.55,1.37,90.13,98.64,0.01,1.45,2.18,1.17,1.48,10988.47,78,471.77,149.05
나라엠앤디(주),051490,2020/12,8.53,0.84,0.69,1.81,91.47,99.07,0,1.39,1.65,0.84,1.11,12521.57,104,739.47,116.95
나라엠앤디(주),051490,2021/12,11.44,1.9,1.66,4.42,88.56,96.99,0,2.22,0,0.65,0.9,13714.57,262,864.38,412.18
나라엠앤디(주),051490,2022/12,13.05,4.37,4.1,11.06,86.95,95.17,0,4.9,0,0.85,1.32,15367.78,704,826.92,742.27
나무기술(주),167380,2011/12,,,,,,,,,,,,,,,
나무기술(주),167380,2012/12,,,,,,,,,,,,,,,
나무기술(주),167380,2013/12,,,,,,,,,,,,,,,
나무기술(주),167380,2014/12,,,,,,,,,,,,,,,
나무기술(주),167380,2015/12,,,,,,,,,,,,,,,
나무기술(주),242040,2016/12,,,,,,,,,,,,,,,
나무기술(주),167380,2016/12,,,,,,,,,,,,,,,
나무기술(주),167380,2017/12,13.98,1.45,3.13,13.91,86.02,97.55,0.11,3.55,1.22,0.2,0.58,25949.07,384,-264.58,636
나무기술(주),242040,2017/12,,,,,,,,,,,,,,,
나무기술(주),242040,2018/12,7.51,-11.11,-20.79,-52.34,92.49,106.17,0.18,-20.25,2.22,0.26,0.88,2411.35,-317,-234.22,-148.7
나무기술(주),242040,2019/12,17.05,4.54,8.38,23.65,82.95,95.19,0.13,10.77,1.28,1.34,3.65,2906.35,131,-56.02,139.92
나무기술(주),242040,2020/12,12.82,-6.32,-9.29,-19.57,87.18,102.52,0.1,-7.02,2.92,1.44,3.48,3201.36,-152,117.12,-80.82
나무기술(주),242040,2021/12,16.63,-1.05,-1.2,-2.01,83.37,98.86,0.16,-0.57,3.48,0.55,1.1,2758.79,-21,109.56,31.46
나무기술(주),242040,2022/12,19.78,0.59,0.67,0.87,80.22,97.95,0.22,0.9,2.59,0.2,0.42,3102.02,10,-101.54,63.62
나이스정보통신(주),036800,2011/12,,,,,,,,,,,,,,,
나이스정보통신(주),036800,2012/12,,,,,,,,,,,,,,,
나이스정보통신(주),036800,2013/12,,,,,,,,,,,,,,,
나이스정보통신(주),036800,2014/12,,,,,,,,,,,,,,,
나이스정보통신(주),036800,2015/12,,,,,,,,,,,,,,,
나이스정보통신(주),036800,2016/12,33.45,9.56,8.04,19.98,66.55,85.11,0.36,7.94,0,-0.14,-0.18,31706.65,3152,6747.78,4720.98
나이스정보통신(주),036800,2017/12,31.78,9.98,8.4,22.14,68.22,88.23,0.34,8.24,0,-0.2,-0.25,36643.69,3849,4964.05,4312.45
나이스정보통신(주),036800,2018/12,27.52,7.24,5.78,15.94,72.48,91.5,0.09,5.43,0,-0.48,-0.56,41499.75,3220,8811.79,3527.97
나이스정보통신(주),036800,2019/12,25.49,6.51,4.97,13.88,74.51,92.26,0.1,4.44,0,-0.74,-0.83,45292.28,3212,8802.9,3504.63
나이스정보통신(주),036800,2020/12,22.02,2.5,1.91,5.74,77.98,92.93,0.24,1.49,0,-0.58,-0.64,51932.58,1441,8151.06,3672.4
나이스정보통신(주),036800,2021/12,18.21,5.91,5.16,15.37,81.79,93.02,0.19,4.93,0,-0.28,-0.34,67045.52,4245,6017.56,4682.25
나이스정보통신(주),036800,2022/12,16.98,5,4.34,13.83,83.02,94.03,0.4,3.99,0,-0.43,-0.54,80486.14,4358,3936.39,4808.17
나이스평가정보(주),030190,2011/12,0,6.64,12.39,17.74,0,91.61,1.14,11.93,0,-0.27,-1.51,38148.91,2523,3008.18,3411.84
나이스평가정보(주),030190,2012/12,0,6.05,8.12,11.96,0,89.49,2.41,7.65,0,-0.39,-1.54,6078.6,374,876.15,638.62
나이스평가정보(주),030190,2013/12,0,6.97,10.56,15.09,0,90.06,1.14,9.7,0,-0.62,-2.88,3659.46,256,433.6,363.59
나이스평가정보(주),030190,2014/12,0,6.39,11.3,15.83,0,91.83,0,10.6,0,-0.43,-2.45,4599.14,294,421.71,375.78
나이스평가정보(주),030190,2015/12,0,6.57,12.42,17.69,0,91.68,0,11.83,0,-0.34,-1.99,5569.26,366,513.98,463.09
나이스평가정보(주),030190,2016/12,0,8.19,13.85,19.6,0,88.65,0.9,13.39,0,-0.3,-1.56,5691.31,466,606.11,645.76
나이스평가정보(주),030190,2017/12,0,8.51,13.53,18.77,0,88.17,2.13,13.1,0,-0.3,-1.55,5936.02,512,719.86,702.03
나이스평가정보(주),030190,2018/12,0,9.98,15.24,20.71,0,87.33,3.23,14.66,0,-0.43,-2.17,6320.93,641,813.33,800.55
나이스평가정보(주),030190,2019/12,0,9.92,13.89,19.3,0,87.51,4.57,13.48,0,-0.34,-1.47,6767.95,682,1014.45,845.61
나이스평가정보(주),030190,2020/12,0,10.58,13.72,19.54,0,85.94,4.82,13.46,0,-0.22,-0.84,7345.91,789,1231.5,1033
나이스평가정보(주),030190,2021/12,0,11.28,13.62,19.52,0,85.02,4.64,13.34,0,-0.27,-0.91,7984.83,915,1313.06,1195.83
나이스평가정보(주),030190,2022/12,0,10.98,11.51,16.39,0,85.08,4.28,10.95,0,-0.62,-1.88,7903.65,882,1182.36,1179.56
남화산업(주),111710,2011/12,,,,,,,,,,,,,,,
남화산업(주),111710,2012/12,,,,,,,,,,,,,,,
남화산업(주),111710,2013/12,,,,,,,,,,,,,,,
남화산업(주),111710,2014/12,,,,,,,,,,,,,,,
남화산업(주),111710,2015/12,,,,,,,,,,,,,,,
남화산업(주),111710,2016/12,,,,,,,,,,,,,,,
남화산업(주),111710,2017/12,,,,,,,,,,,,,,,
남화산업(주),111710,2018/12,,,,,,,,,,,,,,,
남화산업(주),111710,2019/12,,,,,,,,,,,,,,,
남화산업(주),111710,2020/12,,,,,,,,,,,,,,,
남화산업(주),111710,2021/12,,,,,,,,,,,,,,,
남화산업(주),111710,2022/12,,,,,,,,,,,,,,,
남화토건(주),091590,2011/12,15.32,9.58,7.06,8.47,84.68,94.41,0.02,6.07,0,-1.42,-6.08,9871.04,904,-153.54,670.07
남화토건(주),091590,2012/12,10.92,8.29,5.72,6.82,89.08,94.14,0.02,4.56,0,-1.79,-7.39,7565.37,599,593.29,443.36
남화토건(주),091590,2013/12,8.27,6.79,4.5,5.34,91.73,96.54,0.04,3.9,0,-0.93,-3.78,7641.82,496,-424.05,264.54
남화토건(주),091590,2014/12,7.53,6.23,4.29,5.1,92.47,96.7,0.01,3.69,0,-0.9,-4.24,8108.88,493,855.35,267.8
남화토건(주),091590,2015/12,5.37,4.44,1.61,1.79,94.63,102.99,0.06,1.07,0,-1.44,-4.38,4293.67,178,622.6,-128.46
남화토건(주),091590,2016/12,11.73,9.22,4.11,4.77,88.27,94.69,0.02,3.68,0,-1.01,-3.08,5499.22,485,542.92,292.24
남화토건(주),091590,2017/12,13.59,12.29,5.3,6.21,86.41,91.97,0.01,4.85,0,-1.13,-3.02,5651.83,662,-355.5,454.05
남화토건(주),091590,2018/12,8.96,0.87,0.29,0.46,91.04,97.71,0.01,-0.18,0,-1.5,-3.28,4403.78,50,57.85,100.88
남화토건(주),091590,2019/12,9.3,9.54,3.22,3.81,90.7,96.87,0,2.59,0,-1.88,-4.34,4574.5,424,-222.15,143.27
남화토건(주),091590,2020/12,10.05,8.66,3.91,4.79,89.95,93.91,0,3.52,0,-0.93,-2.54,6419.39,552,1303.26,391.26
남화토건(주),091590,2021/12,11.01,12.01,7.38,8.83,88.99,91.91,0,6.99,0,-0.69,-2.41,9296.39,1080,-283.53,751.77
남화토건(주),091590,2022/12,8.74,22.85,10.66,12.72,91.26,95.08,0,9.96,0,-1.57,-4.53,7733.52,1719,22.64,380.64
넥스콘테크놀러지(주),038990,2011/12,9.9,0.98,1.45,7.39,90.1,96.45,0.01,3.47,0,1.36,2.62,21512.72,0,1260.76,762.81
넥슨지티(주),041140,2011/12,72.01,5.24,2.7,3.77,27.99,115.11,4.95,3.02,0.46,0.53,1.13,1210.63,63,678.84,94.67
넥슨지티(주),041140,2012/12,75.84,29.05,17.02,21.12,24.16,45.78,1.78,15.36,0,-4.65,-8.58,1556.42,452,572.72,843.94
넥슨지티(주),041140,2013/12,,,,,,,,,,,,,,,
넥슨지티(주),041140,2014/12,,,,,,,,,,,,,,,
넥슨지티(주),041140,2015/12,,,,,,,,,,,,,,,
넥슨지티(주),041140,2016/12,70.91,25.9,10.44,11.39,29.09,70.92,0.54,9.3,0,-3.78,-13.89,1729.45,453,614.38,502.86
넥슨지티(주),041140,2017/12,52.16,-26.87,-8.13,-10.06,47.84,104.71,0.87,-8.58,0,-1.08,-2.34,1392.95,-386,-10.93,-65.55
넥슨지티(주),041140,2018/12,21.79,-77.43,-14.63,-22.17,78.21,177.61,1.25,-14.85,0,-0.62,-0.64,917.63,-732,-443.57,-712.22
넥슨지티(주),041140,2019/12,29.65,9.69,1.86,2.78,70.35,195.04,0.43,2.05,0,0.48,0.57,854.17,85,-587.26,-811.77
넥슨지티(주),041140,2020/12,61.89,14.2,2.71,3.61,38.11,88.8,0.05,2.35,0,-2.11,-1.49,786.97,115,84,88.15
넥슨지티(주),041140,2021/12,74.96,48.3,17.83,21.55,25.04,51.32,0.03,17.48,0,-1.81,-2.03,1585.41,789,682.66,771.8
노을(주),376930,2020/12,,,,,,,,,,,,,,,
노을(주),376930,2021/12,25.82,-834.61,-61.69,-663.06,74.18,875.29,6.7,-58.33,0,4.03,3.7,1661.37,-1571,-11881.07,-12880.45
노을(주),376930,2022/12,1.01,-2524.55,-59.72,-206.45,98.99,2984.82,21.24,-59.13,0,0.82,0.84,48.42,-1243,-1296.9,-1396.85
농업회사법인(주)농우바이오,054050,2011/10,64.87,19.44,10.63,12.2,35.13,80.34,1.64,10.39,0,-0.55,-1.93,5097.54,1027,735.58,1002.4
농업회사법인(주)농우바이오,054050,2013/09,58.23,14.04,6.56,7.41,41.77,85.37,1.49,6.37,0,-0.46,-1.68,5710.84,0,611.01,835.22
농업회사법인(주)농우바이오,054050,2014/09,57.23,15.96,7.88,8.94,42.77,82.94,1.21,7.76,0,-0.29,-1.07,6245.88,0,923.95,1065.79
농업회사법인(주)농우바이오,054050,2015/09,58.56,16.7,8.02,9.36,41.44,87.06,1.29,8.07,0,0.12,0.36,6772.13,1130,338.65,876.25
농업회사법인(주)농우바이오,054050,2016/12,54.22,-7.32,-3.45,-4.39,45.78,86.93,1.05,-3.38,0,0.16,0.31,7208.99,-528,538.81,941.85
농업회사법인(주)농우바이오,054050,2017/12,53.69,8.84,4,5.45,46.31,90.47,1.16,4.35,0,0.81,1.35,7304.62,651,-1195.35,695.97
농업회사법인(주)농우바이오,054050,2018/12,52.73,27.54,11.37,14.28,47.27,95.01,0.98,11.49,0,0.31,0.64,6717.81,1850,1730.98,334.99
농업회사법인(주)농우바이오,054050,2019/12,48.29,5.76,2.52,3.05,51.71,96.76,0.87,2.72,0,0.46,1.18,7564.74,436,18.98,245.23
농업회사법인(주)농우바이오,054050,2020/12,45.94,7.27,3.2,4.03,54.06,96.77,1.3,3.46,0,0.6,1.28,8111.4,586,373.63,261.69
농업회사법인(주)농우바이오,054050,2021/12,47.58,5.23,2.27,2.89,52.42,94.86,0.78,2.52,0,0.58,1.15,8286.84,432,240.62,425.66
농업회사법인(주)농우바이오,054050,2022/12,47.16,6.71,3.08,4.01,52.84,92.47,0.33,3.41,0,0.73,1.46,9126.4,616,604.85,686.93
뉴지랩파마(주),214870,2011/12,,,,,,,,,,,,,,,
뉴지랩파마(주),214870,2012/12,,,,,,,,,,,,,,,
뉴지랩파마(주),214870,2013/12,,,,,,,,,,,,,,,
뉴지랩파마(주),214870,2014/12,,,,,,,,,,,,,,,
뉴지랩파마(주),214870,2015/12,,,,,,,,,,,,,,,
뉴지랩파마(주),214870,2016/12,,,,,,,,,,,,,,,
뉴지랩파마(주),214870,2017/12,0.74,-29.79,-12.43,-24.09,99.26,119.59,0.53,-12.48,0,-0.1,-0.11,4346.95,-1483,-484.73,-851.59
뉴지랩파마(주),214870,2018/12,-0.01,-39.5,-11.15,-21.15,100.01,129.8,2.81,-9.52,7.18,3.91,3.44,1282.09,-506,-336.2,-382.08
뉴지랩파마(주),214870,2019/12,27.71,-2.81,-3.04,-5.44,72.29,100.11,0.01,-1.13,2.01,1.67,4.31,4061.11,-127,-1401.45,-4.41
뉴지랩파마(주),214870,2020/12,16.99,-41.55,-18.42,-34.66,83.01,132.03,0,-15.71,14.33,4.19,5.79,2072.92,-834,-1012.88,-663.91
뉴지랩파마(주),214870,2021/12,11.41,-176.89,-45.63,-174.66,88.59,195.57,0,-42.86,38.47,3.51,3.72,964.56,-1662,-1.37,-921.87
뉴지랩파마(주),214870,2022/12,16.38,-331.43,-100.13,-1464.69,83.62,234.06,0,-95.19,50.66,3.08,5.2,674.04,-2201,-307.48,-903.65
닉스테크(주),063840,2011/12,,,,,,,,,,,,,,,
닉스테크(주),063840,2012/12,,,,,,,,,,,,,,,
닉스테크(주),063840,2013/12,,,,,,,,,,,,,,,
닉스테크(주),063840,2014/12,,,,,,,,,,,,,,,
닉스테크(주),063840,2015/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2011/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2012/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2013/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2014/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2015/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2016/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2017/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2018/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2019/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2020/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2021/12,,,,,,,,,,,,,,,
다믈멀티미디어(주),093640,2022/12,,,,,,,,,,,,,,,
다이노나(주),086080,2011/12,,,,,,,,,,,,,,,
다이노나(주),086080,2012/12,,,,,,,,,,,,,,,
다이노나(주),086080,2013/12,,,,,,,,,,,,,,,
다이노나(주),086080,2014/12,,,,,,,,,,,,,,,
다이노나(주),086080,2015/12,,,,,,,,,,,,,,,
다이노나(주),086080,2016/12,,,,,,,,,,,,,,,
다이노나(주),086080,2017/12,,,,,,,,,,,,,,,
다이노나(주),086080,2018/12,,,,,,,,,,,,,,,
다이노나(주),086080,2019/12,,,,,,,,,,,,,,,
다이노나(주),086080,2020/12,47.39,-729.72,-12.99,-17.76,52.61,600.29,0.59,-11.62,503.64,24.32,5.1,50.96,-546,-233.98,-254.96
대동금속(주),020400,2011/12,,,,,,,,,,,,,,,
대동금속(주),020400,2012/12,,,,,,,,,,,,,,,
대동금속(주),020400,2013/12,,,,,,,,,,,,,,,
대동금속(주),020400,2014/12,,,,,,,,,,,,,,,
대동금속(주),020400,2015/12,,,,,,,,,,,,,,,
대동금속(주),020400,2016/12,,,,,,,,,,,,,,,
대동금속(주),020400,2017/12,,,,,,,,,,,,,,,
대동금속(주),020400,2018/12,,,,,,,,,,,,,,,
대동금속(주),020400,2019/12,,,,,,,,,,,,,,,
대동금속(주),020400,2020/12,,,,,,,,,,,,,,,
대동금속(주),020400,2021/12,,,,,,,,,,,,,,,
대동금속(주),020400,2022/12,,,,,,,,,,,,,,,
대동기어(주),008830,2011/12,,,,,,,,,,,,,,,
대동기어(주),008830,2012/12,,,,,,,,,,,,,,,
대동기어(주),008830,2013/12,,,,,,,,,,,,,,,
대동기어(주),008830,2014/12,,,,,,,,,,,,,,,
대동기어(주),008830,2015/12,,,,,,,,,,,,,,,
대동기어(주),008830,2016/12,,,,,,,,,,,,,,,
대동기어(주),008830,2017/12,,,,,,,,,,,,,,,
