회사명,거래소코드,회계년도,총자본회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS)
한국쉘석유(주),002960,2017/12,1.66,2.14,7.37,17.52,1.94,2.44,9.46,7.32,15.31,1.54
한국쉘석유(주),002960,2018/12,1.6,2.21,5.74,16.64,1.9,2.42,8.76,7.48,12.81,1.43
한국쉘석유(주),002960,2019/12,1.48,2.15,4.8,18.78,1.84,2.31,8.99,7.49,9.47,1.33
한국쉘석유(주),002960,2020/12,1.38,2.04,4.28,20.41,1.74,2.09,10.24,7.39,8.21,1.25
한국쉘석유(주),002960,2021/12,1.54,2.32,4.53,18.32,1.86,2.25,10.84,8.6,10.52,1.34
한국쉘석유(주),002960,2022/12,1.78,2.71,5.22,19.89,2.13,2.77,9.22,9.11,13.77,1.53
한국앤컴퍼니(주),000240,2011/12,0.92,1.48,2.43,13.19,1.86,2.36,8.75,4.49,2.78,1.1
한국앤컴퍼니(주),000240,2012/12,0.01,0.02,0.04,0.25,0.03,0.03,0.16,0.08,0.05,0.02
한국앤컴퍼니(주),000240,2013/12,0.09,0.1,1.33,0,0.32,0.32,0,3.85,4.9,0.29
한국앤컴퍼니(주),000240,2014/12,0.09,0.1,2.65,0,0.52,0.52,0,9.32,7.45,0.5
한국앤컴퍼니(주),000240,2015/12,0.09,0.09,2.33,0,0.49,0.49,0,8.41,7.52,0.47
한국앤컴퍼니(주),000240,2016/12,0.04,0.04,0.99,0,0.19,0.19,0,3.18,3.13,0.18
한국앤컴퍼니(주),000240,2017/12,0.04,0.04,1.06,0,0.24,0.24,0,3.14,3.09,0.23
한국앤컴퍼니(주),000240,2018/12,0.03,0.03,0.91,0,0.36,0.36,0,3.28,2.94,0.33
한국앤컴퍼니(주),000240,2019/12,0.04,0.04,1.21,0,0.38,0.38,0,4.59,3.66,0.35
한국앤컴퍼니(주),000240,2020/12,0.03,0.03,1.13,0,0.3,0.3,0,3.79,2.84,0.28
한국앤컴퍼니(주),000240,2021/12,0.23,0.24,3.67,26.06,1.39,1.58,12.05,5.66,7.27,1.1
한국앤컴퍼니(주),000240,2022/12,0.28,0.31,3.04,20.19,1.4,1.71,7.72,3.92,5.36,1.05
한국유나이티드제약(주),033270,2011/12,0.93,1.41,2.72,32.46,1.82,2.42,7.35,3.42,2.92,1.23
한국유나이티드제약(주),033270,2012/12,0.75,1.09,2.44,26.34,1.49,2.1,5.15,3.54,2.39,1.06
한국유나이티드제약(주),033270,2013/12,0.72,1,2.59,22.88,1.48,2.13,4.82,3.84,2.19,1.11
한국유나이티드제약(주),033270,2014/12,0.75,1.01,2.84,25.92,1.48,2.02,5.6,4.01,2.29,1.17
한국유나이티드제약(주),033270,2015/12,0.73,0.98,2.86,27.53,1.45,1.9,6.15,3.97,2.26,1.12
한국유나이티드제약(주),033270,2016/12,0.76,1.01,3.07,27.48,1.56,2.03,6.64,4.18,2.3,1.16
한국유나이티드제약(주),033270,2017/12,0.79,1.04,3.26,30.48,1.62,2.17,6.41,4.33,2.28,1.18
한국유나이티드제약(주),033270,2018/12,0.75,0.99,3.08,30.28,1.51,2.05,5.78,4.34,2.09,1.09
한국유나이티드제약(주),033270,2019/12,0.7,0.92,2.96,30.41,1.4,1.86,5.56,4.68,1.96,1.02
한국유나이티드제약(주),033270,2020/12,0.63,0.81,2.83,32.55,1.25,1.67,5.01,5.1,1.79,0.93
한국유나이티드제약(주),033270,2021/12,0.6,0.77,2.84,36.13,1.15,1.49,5,5.89,1.83,0.87
한국유나이티드제약(주),033270,2022/12,0.66,0.82,3.29,35.68,1.22,1.52,6.29,7.01,2.06,0.95
한국유리공업(주),002000,2011/12,0.54,0.67,2.81,9.19,1.52,2.08,5.6,8.08,1.61,1.07
한국유리공업(주),002000,2012/12,0.43,0.53,2.45,7.52,1.33,2.02,3.91,7.92,1.21,0.93
한국유리공업(주),002000,2013/12,0.43,0.52,2.56,10.05,1.68,2.68,4.49,8.58,1.15,1.11
한국유리공업(주),002000,2014/12,0.42,0.5,2.68,9.9,1.67,2.67,4.5,10.61,1.24,1.12
한국유리공업(주),002000,2015/12,0.37,0.43,2.75,10.4,1.46,2.23,4.19,14.31,1.16,1.03
한국유리공업(주),002000,2016/12,0.37,0.44,2.49,13.21,1.25,1.69,4.87,14.41,1.32,0.88
한국유리공업(주),002000,2017/12,0.36,0.42,2.37,10.07,0.86,1.03,5.36,12.95,1.69,0.66
한국전력공사(주),015760,2011/12,0.46,0.93,0.91,12.13,7.06,7.13,661.46,7.78,0.81,2.41
한국전력공사(주),015760,2012/12,0.52,1.15,0.94,13.03,7.2,7.27,721.6,7.9,0.9,2.42
한국전력공사(주),015760,2013/12,0.55,1.29,0.96,15.47,7.17,7.24,695.68,8.12,0.95,2.42
한국전력공사(주),015760,2014/12,0.58,1.35,1.02,15.67,6.49,6.57,533.37,8.41,1,2.24
한국전력공사(주),015760,2015/12,0.57,1.21,1.07,15.01,4.91,4.97,388.1,8.69,0.99,1.91
한국전력공사(주),015760,2016/12,0.57,1.11,1.17,14.56,5.04,5.12,328.79,8.9,0.98,1.94
한국전력공사(주),015760,2017/12,0.57,1.08,1.19,13.54,6.21,6.37,255.43,8.55,0.95,2.1
한국전력공사(주),015760,2018/12,0.56,1.1,1.16,13.43,6.6,6.81,219.71,8.66,0.92,2.18
한국전력공사(주),015760,2019/12,0.54,1.12,1.05,12.7,6.68,6.86,248.83,8.74,0.87,2.18
한국전력공사(주),015760,2020/12,0.52,1.11,0.98,12.73,6.43,6.58,285.2,8.67,0.82,2.1
한국전력공사(주),015760,2021/12,0.52,1.19,0.93,10.99,6.41,6.55,292.13,8.68,0.82,1.93
한국전력공사(주),015760,2022/12,0.56,2,0.78,8.54,5.97,6.08,320.75,8.64,0.92,1.65
한국전력기술(주),052690,2011/12,1.01,1.84,2.24,14.64,1.33,1.33,835.81,11.16,9.68,0.87
한국전력기술(주),052690,2012/12,0.98,1.95,1.97,8.21,1.33,1.33,31250.83,11.67,8.72,0.83
한국전력기술(주),052690,2013/12,0.93,1.87,1.86,6.49,1.35,1.36,648.49,12.15,6.05,0.82
한국전력기술(주),052690,2014/12,1.09,2.13,2.25,7.73,2.02,2.02,737.48,17.08,3.82,1.13
한국전력기술(주),052690,2015/12,0.81,1.63,1.63,6.11,1.95,1.95,822286.77,16.07,2.09,0.99
한국전력기술(주),052690,2016/12,0.63,1.25,1.26,7.23,1.76,1.76,0,16.04,1.52,0.84
한국전력기술(주),052690,2017/12,0.64,1.13,1.46,12.85,1.91,1.91,0,16.81,1.53,0.96
한국전력기술(주),052690,2018/12,0.57,0.94,1.41,17.91,1.61,1.61,0,14.8,1.41,0.86
한국전력기술(주),052690,2019/12,0.6,0.94,1.62,17.74,1.66,1.66,0,14.39,1.52,0.89
한국전력기술(주),052690,2020/12,0.6,0.87,1.95,16.62,1.75,1.75,0,13.72,1.51,0.96
한국전력기술(주),052690,2021/12,0.62,0.86,2.21,14.73,1.77,1.77,0,21.46,1.57,1.01
한국전력기술(주),052690,2022/12,0.66,0.96,2.18,9.45,1.61,1.61,0,22.32,1.92,0.96
한국제지(주),002300,2011/12,0.99,1.37,3.59,31.81,2.53,3.21,12.09,4.42,1.83,1.65
한국제지(주),002300,2012/12,1.01,1.36,3.98,31.34,2.61,3.32,12.14,5.11,1.86,1.77
한국제지(주),002300,2013/12,1.03,1.37,4.26,24.32,2.75,3.8,10.03,5.19,1.93,1.87
한국제지(주),002300,2014/12,0.92,1.21,3.89,18.58,2.54,3.69,8.14,4.55,1.77,1.7
한국제지(주),002300,2015/12,0.85,1.1,3.64,19.33,2.31,3.45,6.96,3.93,1.67,1.55
한국제지(주),002300,2016/12,0.82,1.09,3.3,17.78,2.07,3.2,5.81,3.58,1.7,1.37
한국제지(주),002300,2017/12,0.82,1.12,3.04,16.03,1.94,3.12,5.16,3.63,1.76,1.27
한국제지(주),002300,2018/12,0.85,1.23,2.81,16.14,1.91,3.28,4.55,3.77,1.93,1.2
한국제지(주),002300,2019/12,0.87,1.27,2.75,16.29,1.98,3.47,4.61,3.84,2.01,1.23
한국조선해양(주),009540,2011/12,0.86,1.8,1.63,13.6,2.16,2.8,9.52,8.18,3.13,0.97
한국조선해양(주),009540,2012/12,0.83,1.68,1.63,14.77,2.02,2.62,8.76,7.99,3.08,0.98
한국조선해양(주),009540,2013/12,0.77,1.58,1.52,13.61,1.73,2.15,8.88,7.4,3,0.9
한국조선해양(주),009540,2014/12,0.73,1.6,1.35,11.05,1.59,1.96,8.24,7.94,2.88,0.83
한국조선해양(주),009540,2015/12,0.79,1.87,1.36,11.33,1.74,2.18,8.54,8.38,3,0.91
한국조선해양(주),009540,2016/12,0.65,1.49,1.16,11.38,1.52,1.83,8.97,6.69,2.28,0.79
한국조선해양(주),009540,2017/12,0.41,0.83,0.8,8.22,0.97,1.09,8.67,5.46,1.22,0.5
한국조선해양(주),009540,2018/12,0.41,0.74,0.91,8.38,0.95,1.02,12.93,7.27,1.12,0.52
한국조선해양(주),009540,2019/12,0.22,0.3,0.77,7.32,0.68,0.72,10.3,5.88,0.9,0.4
한국조선해양(주),009540,2020/12,0.02,0.02,0.45,15.25,0.12,0.12,148.85,5.05,0.27,0.1
한국조선해양(주),009540,2021/12,0.02,0.02,0.58,17.35,0.12,0.12,287.15,8.28,0.3,0.11
한국조선해양(주),009540,2022/12,0.02,0.02,0.57,12.24,0.09,0.09,119.92,6.52,0.29,0.08
한국주강(주),025890,2011/12,0.5,0.57,3.98,111.49,0.96,1.13,6.4,7.94,4.56,0.87
한국주강(주),025890,2012/12,0.59,0.65,6.46,137.82,1.02,1.2,6.73,9.88,4.87,0.95
한국주강(주),025890,2013/12,0.46,0.49,6.93,107.26,0.79,0.92,5.67,5.04,3.97,0.75
한국주강(주),025890,2014/12,0.49,0.54,5.17,108.8,0.91,1.1,5.22,4.29,4.7,0.8
한국주강(주),025890,2015/12,0.49,0.54,5.24,147.03,0.96,1.18,5.18,4.49,4.6,0.83
한국주강(주),025890,2016/12,0.39,0.41,8.21,120.84,0.72,0.83,5.16,4.14,3.55,0.66
한국주강(주),025890,2017/12,0.4,0.5,1.95,31.49,0.82,0.97,5.07,4.66,1.16,0.58
한국주강(주),025890,2018/12,0.54,0.77,1.79,43.33,1.65,2.17,6.85,5.63,0.92,0.89
한국주강(주),025890,2019/12,0.67,0.94,2.3,174.78,2.75,4.38,7.39,7.13,1.04,1.42
한국주강(주),025890,2020/12,0.71,1.09,2.07,217.97,2.53,4.06,6.74,6.64,1.21,1.28
한국주강(주),025890,2021/12,0.94,1.56,2.35,266.49,2.7,4.09,7.93,5.82,1.72,1.33
한국주강(주),025890,2022/12,1.11,1.88,2.69,145.34,2.75,4.48,7.15,6.35,2.35,1.5
한국주철관공업(주),000970,2011/03,0.47,0.6,2.18,8.82,0.94,1.95,1.8,7.65,1.27,0.68
한국주철관공업(주),000970,2012/03,0.55,0.72,2.43,9.43,1.2,2.54,2.26,7.22,1.46,0.82
한국주철관공업(주),000970,2013/03,0.55,0.7,2.52,8.49,1.18,2.52,2.21,6.32,1.45,0.81
한국주철관공업(주),000970,2014/03,0.52,0.64,2.66,9.1,1.14,2.29,2.28,5.89,1.35,0.81
한국주철관공업(주),000970,2015/03,0.44,0.52,2.73,11.99,1.02,1.85,2.25,4.95,1.1,0.75
한국주철관공업(주),000970,2016/03,0.47,0.56,2.97,12.96,1.17,2,2.8,5.51,1.2,0.86
한국주철관공업(주),000970,2017/03,0.49,0.58,3.05,11.01,1.27,1.94,3.64,4.43,1.29,0.91
한국주철관공업(주),000970,2018/03,0.51,0.6,3.6,10.52,1.35,2.01,4.12,3.77,1.4,0.99
한국주철관공업(주),000970,2019/03,0.49,0.58,3.22,9.73,1.32,2.24,3.21,4.26,1.4,0.94
한국주철관공업(주),000970,2020/03,0.45,0.55,2.65,9.33,1.24,2.57,2.4,5.09,1.32,0.86
한국주철관공업(주),000970,2021/12,0.4,0.46,2.85,8.37,1.03,1.43,3.62,6.05,1.37,0.8
한국주철관공업(주),000970,2022/12,0.38,0.45,2.69,7.65,0.92,1.29,3.25,6.16,1.37,0.73
한국지역난방공사,071320,2011/12,0.49,1.41,0.76,8.12,3.81,4.19,42.42,5.61,0.59,1.69
한국지역난방공사,071320,2012/12,0.6,1.76,0.9,8.44,4.56,5.06,46.06,5.94,0.72,2.03
한국지역난방공사,071320,2013/12,0.58,1.67,0.89,8.2,4.43,4.88,49.03,5.57,0.7,1.94
한국지역난방공사,071320,2014/12,0.5,1.45,0.77,6.67,3.94,4.3,47.78,5.1,0.6,1.75
한국지역난방공사,071320,2015/12,0.42,1.19,0.64,6.63,3.64,3.97,43.68,4.57,0.49,1.44
한국지역난방공사,071320,2016/12,0.34,0.98,0.53,8.2,3.76,4.11,43.75,4.48,0.39,1.32
한국지역난방공사,071320,2017/12,0.34,1.01,0.51,7.38,3.45,3.78,39.24,4.4,0.39,1.31
한국지역난방공사,071320,2018/12,0.44,1.47,0.62,7.4,3.95,4.25,55.64,5.17,0.51,1.56
한국지역난방공사,071320,2019/12,0.41,1.53,0.56,7.39,3.85,4.08,69.81,4.86,0.49,1.53
한국지역난방공사,071320,2020/12,0.35,1.26,0.49,8.33,3.59,3.83,57.03,4.6,0.42,1.4
한국지역난방공사,071320,2021/12,0.4,1.4,0.57,6.86,3.94,4.19,65.05,5.18,0.49,1.36
한국지역난방공사,071320,2022/12,0.6,2.39,0.79,5.52,4.6,4.87,84.17,5.98,0.75,1.57
한국철강(주),104700,2011/12,1.02,1.46,3.42,5.37,2.2,3.13,7.41,5.46,2.06,1.37
한국철강(주),104700,2012/12,1.01,1.46,3.31,5.25,2.05,2.89,7,5.24,2.15,1.3
한국철강(주),104700,2013/12,0.89,1.2,3.45,5.03,1.85,2.63,6.21,4.73,1.87,1.25
한국철강(주),104700,2014/12,0.83,1.08,3.46,5.14,1.75,2.48,5.93,4.68,1.74,1.21
한국철강(주),104700,2015/12,0.76,0.96,3.61,6.35,1.59,2.04,7.15,4.4,1.61,1.16
한국철강(주),104700,2016/12,0.72,0.89,3.9,7.43,1.43,1.71,8.68,4.39,1.59,1.11
한국철강(주),104700,2017/12,0.81,0.99,4.34,7,1.37,1.61,9.27,4.99,2.16,1.09
한국철강(주),104700,2018/12,0.87,1.08,4.33,6.55,1.3,1.51,9.42,5.42,2.83,1.02
한국철강(주),104700,2019/12,0.81,1,4.23,7.24,1.21,1.41,8.76,5.61,2.6,0.96
한국철강(주),104700,2020/12,0.73,0.89,3.96,8.95,1.1,1.25,9.62,6.22,2.29,0.88
한국철강(주),104700,2021/12,1,1.25,4.95,9.78,1.49,1.68,13.59,8.66,3.25,1.17
한국철강(주),104700,2022/12,1.15,1.41,6.37,13.32,1.7,1.93,14.4,9.01,3.95,1.38
한국콜마(주),161890,2013/03,,,,,,,,,,
한국콜마(주),161890,2014/12,1.38,2.5,3.07,7.92,2.21,2.67,12.95,5.09,3.93,1.33
한국콜마(주),161890,2015/12,1.59,2.6,4.09,8.45,2.72,3.41,13.51,5.86,4.21,1.68
한국콜마(주),161890,2016/12,1.74,2.61,5.23,8.58,3.35,4.56,12.64,6.23,4.44,2.07
한국콜마(주),161890,2017/12,1.46,2.44,3.61,8.67,2.75,3.71,10.61,5.31,4.14,1.78
한국콜마(주),161890,2018/12,1.25,2.42,2.6,11.76,3.21,4.44,11.55,6.22,4.94,1.89
한국콜마(주),161890,2019/12,0.91,1.85,1.77,10.88,3.04,4.13,11.5,5.58,4.74,1.46
한국콜마(주),161890,2020/12,0.58,1.13,1.21,8.51,1.58,1.83,11.78,5.19,4.23,0.88
한국콜마(주),161890,2021/12,0.61,1.03,1.49,9.46,1.59,1.8,13.57,7.78,6.93,0.92
한국콜마(주),161890,2022/12,0.67,1.17,1.58,10.26,2.65,3.36,12.49,8.5,9.93,1.33
한국콜마홀딩스(주),024720,2011/03,1.37,2.4,3.18,8.1,2.85,3.97,10.1,7.03,4.54,1.62
한국콜마홀딩스(주),024720,2012/03,1.33,2.49,2.83,7.21,2.79,4.05,9,5.94,4.88,1.55
한국콜마홀딩스(주),024720,2013/03,0.02,0.03,0.06,0.2,0.07,0.1,0.26,0.15,0.13,0.04
한국콜마홀딩스(주),024720,2014/12,0.06,0.09,0.19,0,0.25,0.25,0,16.22,3.73,0.18
한국콜마홀딩스(주),024720,2015/12,0.06,0.1,0.13,0,0.17,0.17,0,17.39,6.91,0.15
한국콜마홀딩스(주),024720,2016/12,0.05,0.11,0.11,0,0.17,0.17,0,17.62,40.16,0.09
한국콜마홀딩스(주),024720,2017/12,0.06,0.14,0.12,0,0.26,0.26,0,21.76,66.48,0.09
한국콜마홀딩스(주),024720,2018/12,0.06,0.14,0.12,0,0.52,0.52,0,26.52,4.05,0.16
한국콜마홀딩스(주),024720,2019/12,0.06,0.13,0.1,0,2.01,2.01,0,41.67,2.13,0.17
한국콜마홀딩스(주),024720,2020/12,0.06,0.12,0.13,0,0.75,0.75,0,51.7,2.2,0.14
한국콜마홀딩스(주),024720,2021/12,0.06,0.09,0.17,0,0.7,0.7,0,29,1.15,0.15
한국콜마홀딩스(주),024720,2022/12,0.07,0.1,0.2,0,0.7,0.7,0,12.35,1.06,0.16
한국타이어앤테크놀로지(주),161390,2012/12,,,,,,,,,,
한국타이어앤테크놀로지(주),161390,2013/12,0.84,1.28,2.46,14.56,1.71,2.13,8.6,4.95,2.84,1.09
한국타이어앤테크놀로지(주),161390,2014/12,0.75,1.14,2.22,13.6,1.54,1.88,8.57,4.5,2.65,0.98
한국타이어앤테크놀로지(주),161390,2015/12,0.61,0.95,1.7,14.1,1.61,1.98,8.62,4.22,2.32,0.94
한국타이어앤테크놀로지(주),161390,2016/12,0.56,0.86,1.6,15.12,1.85,2.32,9.1,4.2,2.17,1.03
한국타이어앤테크놀로지(주),161390,2017/12,0.55,0.78,1.8,15.22,1.75,2.15,9.44,4.04,2.12,1
한국타이어앤테크놀로지(주),161390,2018/12,0.52,0.73,1.83,15.17,1.65,2,9.36,3.88,2.1,0.99
한국타이어앤테크놀로지(주),161390,2019/12,0.51,0.69,1.99,16.22,1.66,2.03,9.09,4.07,2.12,1.06
한국타이어앤테크놀로지(주),161390,2020/12,0.46,0.61,1.81,16.8,1.5,1.86,7.94,4,1.88,1.01
한국타이어앤테크놀로지(주),161390,2021/12,0.45,0.62,1.59,21.33,1.53,1.87,8.23,3.98,1.87,1.04
한국타이어앤테크놀로지(주),161390,2022/12,0.52,0.72,1.86,24.09,1.86,2.4,8.15,4.57,2.25,1.12
한국프랜지공업(주),010100,2011/12,1.39,3.09,2.53,4.76,2.28,3.82,5.64,4.26,5.53,1.24
한국프랜지공업(주),010100,2012/12,1.38,3.41,2.32,4.66,2.24,3.88,5.31,4.35,5.47,1.22
한국프랜지공업(주),010100,2013/12,1.53,3.88,2.53,5.33,2.56,4.35,6.2,4.81,5.62,1.39
한국프랜지공업(주),010100,2014/12,1.51,3.75,2.53,5.4,2.62,4.43,6.44,4.84,5.21,1.35
한국프랜지공업(주),010100,2015/12,1.73,4.39,2.86,5.73,3.04,5.02,7.68,5.32,5.83,1.51
한국프랜지공업(주),010100,2016/12,1.8,4.44,3.04,5.51,3.18,5.15,8.31,5.45,6,1.59
한국프랜지공업(주),010100,2017/12,1.7,4.05,2.93,5.39,3.12,5.27,7.64,5.8,5.43,1.54
한국프랜지공업(주),010100,2018/12,1.25,3.02,2.13,3.65,2.26,3.83,5.54,4.29,3.99,1.12
한국프랜지공업(주),010100,2019/12,1.41,3.34,2.44,3.79,2.39,3.77,6.56,4.38,4.64,1.24
한국프랜지공업(주),010100,2020/12,1.29,3,2.27,3.45,2.16,3.11,7.05,3.95,4.26,1.14
한국프랜지공업(주),010100,2021/12,1.41,3.18,2.54,3.8,2.37,3.27,8.65,4.14,4.75,1.26
한국프랜지공업(주),010100,2022/12,1.64,3.52,3.06,4.41,2.83,3.77,11.3,4.44,5.66,1.5
한국항공우주산업(주),047810,2011/12,0.8,1.77,1.47,14.34,1.36,1.9,4.75,17.45,3.45,0.87
한국항공우주산업(주),047810,2012/12,0.84,1.77,1.6,11.29,1.36,1.89,4.83,10.07,3.95,0.92
한국항공우주산업(주),047810,2013/12,1.04,2.18,2,15.57,1.73,2.49,5.69,12.53,4.5,1.11
한국항공우주산업(주),047810,2014/12,1.14,2.37,2.19,17.51,1.94,2.91,5.88,18.49,4.71,1.26
한국항공우주산업(주),047810,2015/12,1.24,2.74,2.25,16.15,1.92,2.69,6.76,17.13,6.07,1.3
한국항공우주산업(주),047810,2016/12,1.02,2.22,1.88,11.5,1.5,1.99,6.06,7.87,5.73,1.02
한국항공우주산업(주),047810,2017/12,0.67,1.6,1.16,10,1.04,1.37,4.27,4.26,3.88,0.67
한국항공우주산업(주),047810,2018/12,0.81,2.55,1.18,13.17,1.29,2.18,3.18,8.9,5.14,0.78
한국항공우주산업(주),047810,2019/12,0.77,2.78,1.07,12.17,1.26,2.54,2.5,11.39,5.14,0.71
한국항공우주산업(주),047810,2020/12,0.6,2.31,0.8,12.95,0.99,1.69,2.36,9.64,3.78,0.54
한국항공우주산업(주),047810,2021/12,0.47,2.01,0.61,12.5,0.75,1.2,2.03,10.49,3.18,0.42
한국항공우주산업(주),047810,2022/12,0.41,2.02,0.52,12.54,0.61,0.91,1.91,12.11,3.63,0.33
한국화장품(주),123690,2011/12,0.39,0.66,0.94,8.63,1.54,1.95,7.37,6.17,2.09,0.6
한국화장품(주),123690,2012/12,0.3,0.54,0.67,6.61,1.06,1.27,6.33,5.36,1.63,0.42
한국화장품(주),123690,2013/12,0.31,0.76,0.52,4.18,1.1,1.33,6.26,5.33,1.5,0.36
한국화장품(주),123690,2014/12,0.38,0.88,0.67,3.42,0.93,1.1,6.07,5.45,2,0.39
한국화장품(주),123690,2015/12,0.43,0.57,1.76,4.4,0.74,0.87,4.93,5.6,3.63,0.53
한국화장품(주),123690,2016/12,0.36,0.42,2.59,3.94,0.7,0.89,3.36,4.77,3.55,0.56
한국화장품(주),123690,2017/12,0.3,0.35,2.38,3.53,0.68,0.88,2.89,4.91,3.2,0.54
한국화장품(주),123690,2018/12,0.47,0.55,3.27,4.71,1.28,1.83,4.23,7.28,5.09,0.94
한국화장품(주),123690,2019/12,0.43,0.57,1.83,3.51,1.06,1.43,4.18,6.44,6.06,0.72
한국화장품(주),123690,2020/12,0.37,0.53,1.23,2.95,0.66,0.79,4.19,5.56,7.2,0.47
한국화장품(주),123690,2021/12,0.39,0.51,1.57,3.63,0.69,0.8,4.72,5.91,7.05,0.52
한국화장품(주),123690,2022/12,0.34,0.43,1.61,3.78,0.75,0.91,4.27,5.86,9.55,0.55
한미반도체(주),042700,2011/12,0.62,0.79,2.89,6.74,1.17,1.66,3.97,2.69,3.09,0.87
한미반도체(주),042700,2012/12,0.68,0.81,4.05,13.02,1.3,1.88,4.16,3.31,3.01,1.03
한미반도체(주),042700,2013/12,0.5,0.62,2.53,11.24,0.96,1.38,3.16,3.22,2.23,0.78
한미반도체(주),042700,2014/12,0.8,0.99,4.16,21.82,1.53,2.24,4.86,4.42,3.7,1.24
한미반도체(주),042700,2015/12,0.48,0.57,3.15,15.74,0.96,1.42,2.93,2.55,2.33,0.76
한미반도체(주),042700,2016/12,0.63,0.8,3.09,23.53,1.26,1.8,4.14,4.63,3.22,0.99
한미반도체(주),042700,2017/12,0.68,0.94,2.54,19.08,1.25,1.6,5.77,4.08,3.58,0.94
한미반도체(주),042700,2018/12,0.81,1.01,3.93,20.12,1.59,2.16,5.96,4.34,3.23,1.19
한미반도체(주),042700,2019/12,0.48,0.56,3.45,11.3,0.99,1.49,2.93,2.95,1.44,0.79
한미반도체(주),042700,2020/12,0.89,1.09,4.69,14.17,1.51,2.04,5.87,4.37,2.84,1.17
한미반도체(주),042700,2021/12,1,1.27,4.79,13.22,1.63,2.3,5.55,4.01,3.75,1.22
한미반도체(주),042700,2022/12,0.75,0.91,4.3,14.38,1.34,2.05,3.91,3.46,2.94,1.03
한미사이언스(주),008930,2011/12,0.04,0.04,0.56,0,0.76,0.76,0,2.57,1.19,0.44
한미사이언스(주),008930,2012/12,0.04,0.05,0.51,0,1.06,1.06,0,3.54,1.3,0.46
한미사이언스(주),008930,2013/12,0.05,0.06,0.56,0,1.3,1.3,0,3.43,1.51,0.55
한미사이언스(주),008930,2014/12,0.05,0.06,0.34,0,0.91,0.91,0,2.89,1.37,0.28
한미사이언스(주),008930,2015/12,0.31,0.38,1.65,0,1.49,1.49,0,2.62,9.01,0.82
한미사이언스(주),008930,2016/12,0.06,0.07,0.33,0,0.24,0.24,0,0.54,1.66,0.15
한미사이언스(주),008930,2017/12,0.05,0.05,0.36,0,0.47,0.47,0,5.14,1.32,0.24
한미사이언스(주),008930,2018/12,0.05,0.05,0.51,0,1.13,1.13,0,6.22,1.38,0.46
한미사이언스(주),008930,2019/12,0.06,0.06,0.55,0,2.38,2.38,0,5.45,1.69,0.6
한미사이언스(주),008930,2020/12,0.06,0.07,0.46,0,3.68,3.68,0,5.29,1.82,0.6
한미사이언스(주),008930,2021/12,0.06,0.07,0.44,0,4.03,4.03,0,5.68,1.91,0.57
한미사이언스(주),008930,2022/12,0.09,0.11,0.35,13.51,2.07,2.68,9.18,3.26,1.15,0.35
한미약품(주),128940,2011/12,0.77,1.7,1.42,13.93,1.84,2.55,6.62,2.94,2.78,1.11
한미약품(주),128940,2012/12,0.8,1.77,1.46,15.2,1.84,2.5,6.97,3.2,3.05,1.06
한미약품(주),128940,2013/12,0.79,1.71,1.48,16.19,1.76,2.28,7.73,3.3,3.26,1.03
한미약품(주),128940,2014/12,0.75,1.49,1.51,14.76,1.61,2.03,7.68,2.82,2.94,1.08
한미약품(주),128940,2015/12,0.96,2.21,1.69,24.04,1.6,1.85,11.65,2.29,4.45,1.02
한미약품(주),128940,2016/12,0.49,1.25,0.8,13.96,0.83,0.96,5.97,1.46,1.84,0.49
한미약품(주),128940,2017/12,0.51,1.27,0.86,15.08,1.24,1.69,4.73,3.4,1.22,0.62
한미약품(주),128940,2018/12,0.57,1.41,0.96,17.2,1.95,3.45,4.48,4.75,1.08,0.88
한미약품(주),128940,2019/12,0.59,1.57,0.94,18.99,2.24,5.01,4.04,6.47,1.05,1.1
한미약품(주),128940,2020/12,0.57,1.6,0.89,24.53,2.27,6.01,3.66,7.66,1.03,1.07
한미약품(주),128940,2021/12,0.62,1.68,0.98,25,2.62,6.28,4.5,7.57,1.11,1.06
한미약품(주),128940,2022/12,0.69,1.73,1.14,22.44,3,6.49,5.58,7.56,1.26,1.08
한성기업(주),003680,2011/12,1.74,4.56,2.82,9.68,3.03,4.34,9.98,10.55,6.26,1.66
한성기업(주),003680,2012/12,1.68,4.48,2.7,10.18,3.03,4.65,8.66,10.2,5.92,1.67
한성기업(주),003680,2013/12,1.59,4.52,2.45,9.85,3.08,4.93,8.21,11.19,5.1,1.67
한성기업(주),003680,2014/12,1.47,5.03,2.08,8.35,3.09,4.77,8.77,10.5,4.46,1.52
한성기업(주),003680,2015/12,1.42,5.62,1.9,8.61,2.9,4.22,9.24,7.97,4.4,1.29
한성기업(주),003680,2016/12,1.44,6.02,1.89,8.99,2.69,3.49,11.82,6.19,4.89,1.22
한성기업(주),003680,2017/12,1.45,5.91,1.92,7.79,2.57,3.06,15.98,5.81,5.06,1.19
한성기업(주),003680,2018/12,1.31,5.21,1.75,6.88,2.4,2.9,13.93,5.8,4.59,1.1
한성기업(주),003680,2019/12,1.19,5.2,1.53,6.1,2.33,2.99,10.56,6.44,3.89,1
