회사명,거래소코드,회계년도,매출액총이익률(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),광고선전비 대 매출액비율(IFRS),기업순이익률(IFRS),R & D 투자효율(IFRS),금융비용 대 총비용비율(IFRS),이자부담률(IFRS),1주당매출액(IFRS),1주당순이익(IFRS),1주당 CASH FLOW(IFRS),1주당정상영업이익(IFRS)
에이피위성(주),211270,2014/12,42.89,20.37,20.62,27.53,57.11,75.19,0,20.4,9.98,-0.28,-0.87,3682.88,750,1136.13,913.64
에이피위성(주),211270,2015/12,48.38,24.15,22.42,26.51,51.62,75.33,0,22.1,12.14,-0.45,-2.08,3743.34,904,472.03,923.58
에이피위성(주),211270,2016/12,34.95,23.92,9.3,10.07,65.05,93.49,0,8.72,14.51,-1.56,-7.53,1979.64,473,-108.29,128.96
에이피위성(주),211270,2017/12,26.08,0.22,0.07,0.08,73.92,90.94,0,-0.55,4.47,-1.89,-4.32,2001.19,5,473.04,181.25
에이피위성(주),211270,2018/12,13.67,-1.55,-0.65,-0.81,86.33,97.94,0,-1.32,2.64,-1.5,-3.39,2853.43,-47,-70.56,58.68
에이피위성(주),211270,2019/12,29.45,1.56,0.71,0.87,70.55,84.4,0,-0.11,4.34,-1.84,-4.27,3040.54,51,474.2,474.46
에이피위성(주),211270,2020/12,24.09,-3,-1.26,-1.68,75.91,90.36,0,-1.73,5.84,-1.07,-1.88,3022.3,-97,1032.81,291.48
에이피위성(주),211270,2021/12,22.62,3.49,1.25,1.74,77.38,97.91,0,0.88,11.53,-1,-1.32,2667.47,99,-99.88,55.88
에이피위성(주),211270,2022/12,28.66,7.61,3.7,4.9,71.34,91.62,0,2.56,9.48,-2.45,-4.63,3554.11,287,506.46,297.98
에이피티씨(주),089970,2011/12,,,,,,,,,,,,,,,
에이피티씨(주),089970,2012/12,,,,,,,,,,,,,,,
에이피티씨(주),089970,2013/12,,,,,,,,,,,,,,,
에이피티씨(주),089970,2014/12,,,,,,,,,,,,,,,
에이피티씨(주),089970,2017/12,42.65,26.38,36.64,45.31,57.35,69.14,0,36.38,0.24,-0.27,-1.36,10721.22,508,1616.44,3308.61
에이피티씨(주),089970,2018/12,44.87,28.63,37.07,45.18,55.13,65.48,0,36.17,0.34,-1.06,-5.01,2852.98,799,1027.02,984.79
에이피티씨(주),089970,2019/12,44.12,23.87,21.76,25.1,55.88,72.82,0,20.63,2.09,-1.69,-8.57,2553.35,656,508.43,693.96
에이피티씨(주),089970,2020/12,43.77,26.58,26.54,32.62,56.23,66.56,0,26.37,0.69,-0.26,-0.95,4003.96,1177,611.6,1338.92
에이피티씨(주),089970,2021/12,43.45,25.65,34.27,44.27,56.55,68.49,0,34.13,1.95,-0.15,-0.62,7543,2120,2377.54,2377
에이피티씨(주),089970,2022/12,42.33,21.16,19.77,25.72,57.67,76.61,0,19.15,2.63,-0.85,-2.69,5936.27,1392,-263.32,1388.32
에코바이오홀딩스(주),038870,2011/12,25.59,-110.5,-11.75,-24.63,74.41,169.13,0.08,-6.91,0,19.85,9.27,308.18,-341,-54.23,-201.48
에코바이오홀딩스(주),038870,2012/12,31.56,34.77,6.66,15.22,68.44,81.56,0,9.46,0,12.78,4.99,574.52,200,213.23,105.94
에코바이오홀딩스(주),038870,2013/12,6.1,1.75,0.33,0.77,93.9,113.22,0,-4.51,6.97,-18.06,-8.5,621.47,11,118.84,-82.15
에코바이오홀딩스(주),038870,2014/12,13.41,13.31,2.92,6.91,86.59,97.23,0,-2.86,0.73,-20.47,-10,1904.2,254,470.32,52.68
에코바이오홀딩스(주),038870,2015/12,20.04,23.66,10.64,20.35,79.96,85.06,0,-4.6,0.59,-29.51,-31.95,3628.33,859,2311.07,542.22
에코바이오홀딩스(주),038870,2016/12,18.53,-77.31,-16.18,-22.61,81.47,121.12,0,-16.72,0.94,-1.41,-1.89,1459.34,-1128,-613.26,-308.16
에코바이오홀딩스(주),038870,2017/12,30.91,-25.59,-10.79,-16.24,69.09,83.19,0,-10.44,0.63,0.64,1.05,3035.27,-777,-1048.43,510.16
에코바이오홀딩스(주),038870,2018/12,34.54,3.78,0.78,1.33,65.46,80.91,0,-1.36,0.54,-8.33,-5.17,1593.79,61,45.99,304.21
에코바이오홀딩스(주),038870,2019/12,40.99,45.16,7.77,10.51,59.01,77.67,0,6.8,0.13,-6.01,-3.72,1210.26,547,909.91,270.26
에코바이오홀딩스(주),038870,2020/12,30.28,23.9,5.43,6.1,69.72,83.03,0,3.52,0.09,-9.6,-17.5,1401.39,335,-60.03,237.81
에코바이오홀딩스(주),038870,2021/12,20.04,43.18,8.36,10.38,79.96,94.89,0,2.4,0.33,-26.23,-30.78,1388.02,599,699.05,70.93
에코바이오홀딩스(주),038870,2022/12,17.03,-21.5,-3.8,-5.18,82.97,100.87,0,-8.38,0.9,-17.72,-17.18,1421.86,-308,664.36,-12.43
에코캡(주),128540,2018/12,,,,,,,,,,,,,,,
에코캡(주),128540,2019/12,15.36,0.89,0.52,0.9,84.64,99.76,0,0.8,0,0.47,0.66,4587.29,43,-3.13,10.9
에코캡(주),128540,2020/12,13.74,-11.29,-6.7,-11.93,86.26,104.13,0,-6.75,0,-0.06,-0.1,4525.62,-540,-447.02,-186.99
에코캡(주),128540,2021/12,13.63,-24.14,-17.69,-34.99,86.37,116.92,0,-17.32,0,0.4,0.74,5069.6,-1278,-746.69,-857.98
에코캡(주),128540,2022/12,13.43,-3.83,-3.7,-6.56,86.57,102.54,0,-2.92,0,0.74,1.79,4511.22,-177,-433.04,-114.37
에코플라스틱(주),038110,2011/12,3.47,1.13,2.77,6.37,96.53,99,0,2.41,0,-0.15,-0.63,27898.45,321,2174.14,280.26
에코플라스틱(주),038110,2012/12,3.31,0.59,1.39,3.25,96.69,99.23,0,1.2,0,-0.08,-0.33,27739.24,168,877.13,213.34
에코플라스틱(주),038110,2013/12,3.23,0.65,1.46,3.52,96.77,99.28,0,1.54,0,0.03,0.13,28382.4,187,758.77,203.06
에코플라스틱(주),038110,2014/12,2.7,0.56,1.27,3.28,97.3,99.53,0,1.37,0,0.04,0.16,28405.56,175,665.06,132.22
에코플라스틱(주),038110,2015/12,2.75,0.22,0.49,1.38,97.25,99.47,0,0.87,0,0.17,0.59,30697.56,70,2020.21,161.34
에코플라스틱(주),038110,2016/12,2.64,0.55,1.11,3.25,97.36,99.7,0,1.23,0,0.06,0.18,28866.21,162,1255.63,87.51
에코플라스틱(주),038110,2017/12,2.37,-0.04,-0.09,-0.24,97.63,100.05,0,0.39,0,0.24,0.74,28445.27,-12,1269.17,-12.86
에코플라스틱(주),038110,2018/12,2.05,-0.78,-1.54,-4.33,97.95,100.61,0,-0.98,0,0.28,0.87,25012.39,-204,1025.59,-151.68
에코플라스틱(주),038110,2019/12,3.2,0.39,0.78,2.36,96.8,99.21,0,1.27,0,0.24,0.73,27457.11,107,-7.05,216.2
에코플라스틱(주),038110,2020/12,2.84,0.68,1.6,4.86,97.16,99.14,0,1.91,0,0.13,0.46,33140.35,231,2635.06,286.2
에코플라스틱(주),038110,2021/12,3.64,1.21,2.91,8.09,96.36,98.63,0,3.23,0,0.13,0.49,36319.63,438,-715.12,497.09
에코플라스틱(주),038110,2022/12,3.64,1.01,2.45,6.58,96.36,98.52,0,2.82,0,0.15,0.59,31211.38,323,1735.84,461.31
에프엔에스테크(주),083500,2011/12,21.67,16.09,17.68,46.33,78.33,87.52,0,18.54,0,0.88,1.4,14900.7,0,1595.71,2924.96
에프엔에스테크(주),083500,2012/12,15.08,3.32,2.77,6,84.92,96.08,0.04,1.88,0,-1.06,-1.65,12548.03,0,1619.56,492.08
에프엔에스테크(주),083500,2013/12,9.91,0.9,1.32,2.74,90.09,98.15,0,2.65,0,0.9,2.56,23757.11,0,1336.88,440.13
에프엔에스테크(주),083500,2014/12,16.17,-28.29,-20.23,-43.25,83.83,109.03,0,-19.43,0,0.86,1.5,4711.28,-1408,-25.55,-425.63
에프엔에스테크(주),083500,2015/12,13.86,6.27,8.71,20.35,86.14,93.12,0,9.65,0,0.71,1.63,8748.47,0,-45.74,602.29
에프엔에스테크(주),083500,2016/12,19.91,12.81,18.75,43.07,80.09,86.08,0,19.37,0,0.48,1.1,12673.92,0,3074.45,1764.61
에프엔에스테크(주),083500,2017/12,3.56,-14.69,-18.48,-33.16,96.44,103.64,0.08,-18.3,0,0.13,0.42,10719.73,-1614,-841.27,-390.07
에프엔에스테크(주),083500,2018/12,14.18,6.92,5.06,7.96,85.82,94.2,0,6.05,0,1.4,2.72,6700.75,471,424.9,388.5
에프엔에스테크(주),083500,2019/12,19.87,4.23,1.97,3.27,80.13,93.67,0,2.93,0,2.15,2.42,4592.07,202,530.92,290.82
에프엔에스테크(주),083500,2020/12,21.77,8.81,8.84,15.73,78.23,88.03,0,9.21,0,0.41,0.84,11597.14,1049,2687.82,1388.06
에프엔에스테크(주),083500,2021/12,16.81,2.29,1.51,2.6,83.19,94.34,0,1.86,0,0.55,0.85,7771.14,186,-736.58,439.57
에프엔에스테크(주),083500,2022/12,19.24,7.56,5.49,8.23,80.76,87.84,0,6.12,0,0.94,1.89,7667.03,617,2046.4,932.69
엑스큐어(주),070300,2011/12,52.57,18.92,22.85,28.57,47.43,81.03,0.34,20.78,0,-2.11,-10.34,4219.59,838,909.23,859.39
엑스큐어(주),070300,2012/12,50.05,-4.04,-2.09,-2.41,49.95,114.68,1.41,-4.24,0,-3.55,-15.87,2112.25,-85,-159.31,-310.11
엑스큐어(주),070300,2013/12,59.3,11.05,8.36,9.24,40.7,93.03,0,7.41,0,-1.35,-10.1,3060,338,308.97,213.14
엑스큐어(주),070300,2014/12,50.21,-27.38,-11.65,-13.06,49.79,137.65,0.53,-11.93,0,-0.47,-2.56,1713.23,-469,-7.13,-645.06
엑스큐어(주),070300,2015/12,54,12.85,8.37,9.84,46,96.81,0.08,8.19,0,-0.3,-1.27,2658.66,342,-121.16,84.75
엑스큐어(주),070300,2016/12,37.1,-48,-35.33,-43.21,62.9,118.97,0.1,-35.29,0,0.07,0.23,2649.64,-1272,-539,-502.61
엑스큐어(주),070300,2017/12,44.89,35.73,22.51,26.07,55.11,112.4,1.08,22.05,0,-0.65,-3.4,2115.31,756,209.5,-262.24
엑스큐어(주),070300,2018/12,50.3,-36.65,-18.09,-19.99,49.7,111.1,0.03,-19.26,0,-1.94,-12.37,1822.43,-668,-193.78,-202.33
엑스큐어(주),070300,2019/12,52.4,9.7,5.18,5.68,47.6,96.35,0,3.92,0,-2.44,-14.47,1799.97,175,71.98,65.72
엑스큐어(주),070300,2020/12,50.51,-8.3,-3.37,-3.68,49.49,105.36,0.12,-3.44,0,-0.14,-0.83,1373.63,-114,76.19,-73.57
엑스큐어(주),070300,2021/12,50.54,10.22,4.48,4.91,49.46,95.83,0,3.94,0,-1.25,-6.23,1494.23,153,59.4,62.3
엑스큐어(주),070300,2022/12,49.35,8.67,3.45,3.71,50.65,96.84,0.41,2.01,0,-3.4,-20.71,1395,121,117.8,44.08
엔브이에이치코리아(주),067570,2011/12,8,4.55,7.64,22.1,92,98.22,0,7.84,1.9,0.12,0.3,37835.44,706,-1556.06,671.94
엔브이에이치코리아(주),067570,2012/12,9.01,4.99,8.28,21.92,90.99,97.38,0,8.48,2.19,0.12,0.31,15762.03,786,1181.32,412.78
엔브이에이치코리아(주),067570,2013/12,8.33,4.9,6.7,14.02,91.67,98.04,0,2.75,0,-2.9,-7.58,14600.85,711,893.11,285.94
엔브이에이치코리아(주),067570,2014/12,5.37,0.46,0.61,1.08,94.63,100.25,0,0.37,0,-0.18,-0.56,11154.1,52,-575.17,-28.02
엔브이에이치코리아(주),067570,2015/12,8.3,5.69,7.37,13.21,91.7,97.12,0,7.44,0,0.06,0.17,12324.01,726,1567.34,354.98
엔브이에이치코리아(주),067570,2016/12,7.27,6.49,8.08,14.38,92.73,97.87,0,8.17,0,0.08,0.22,12826.4,855,1648.67,273.37
엔브이에이치코리아(주),067570,2017/12,5.23,2.87,3.69,6.3,94.77,99.79,0,3.6,0,-0.07,-0.22,13023.21,380,458.64,27.71
엔브이에이치코리아(주),067570,2018/12,3.96,-2.73,-3.11,-6.5,96.04,99.87,0,-2.84,0,0.24,0.52,12744.99,-375,1172.05,16.01
엔브이에이치코리아(주),067570,2019/12,5.77,1.52,1.48,3.79,94.23,98.56,0,2.62,0,1.17,1.87,12198.74,199,504.65,175.98
엔브이에이치코리아(주),067570,2020/12,4.9,0.29,0.27,0.7,95.1,99.29,0,1.48,0,1.25,1.98,12188.25,36,742.54,86.51
엔브이에이치코리아(주),067570,2021/12,7.09,4.54,4.53,11.35,92.91,96.61,0,5.39,0,0.87,1.44,13005.68,600,1273.1,440.61
엔브이에이치코리아(주),067570,2022/12,8.12,3.2,2.96,7.42,91.88,96.55,0,4.13,0,1.24,1.95,13412.71,429,1044.97,463.33
엔시트론(주),101400,2011/12,28.96,5.31,6.62,11.66,71.04,93.93,0.07,7.08,0,0.39,1.07,5637.43,403,1053.97,350.86
엔시트론(주),101400,2012/12,24.66,3.07,3.43,5.78,75.34,97.75,0.05,3.77,0,0.3,0.82,5836.21,182,482.35,131.43
엔시트론(주),101400,2013/12,15.32,-26.47,-21.97,-41.77,84.68,118.42,0.01,-21.26,0,0.66,1.5,4159.69,-1118,0.9,-766.32
엔시트론(주),101400,2014/12,12.18,-5.41,-7.03,-17.53,87.82,106.97,0,-5.39,0,1.15,2.75,6231.73,-342,-363.93,-434.28
엔시트론(주),101400,2015/12,11.46,-24.76,-33.21,-89.01,88.54,106.28,0,-30.29,0,1.75,4.65,4142.6,-1261,-53.56,-260.1
엔시트론(주),101400,2016/12,21.81,0.87,0.94,2.43,78.19,97.67,0.02,2.88,2,1.73,3.15,2768.87,24,-41.91,64.63
엔시트론(주),101400,2017/12,13.44,-32.73,-18.98,-46.47,86.56,120.91,0.16,-15.65,1.24,4.26,5.64,1655.69,-105,-422.02,-346.27
엔시트론(주),101400,2018/12,12.33,-136.58,-58.32,-165.96,87.67,158.96,0.66,-52.41,3.88,5.51,9.12,152.03,-219,-16.29,-89.63
엔시트론(주),101400,2019/12,8.68,-95.4,-32.05,-81.58,91.32,154.19,0.62,-24.87,5.45,10.67,11.83,87.37,-83,-41.06,-47.35
엔시트론(주),101400,2020/12,21.25,-66.94,-22.69,-40.14,78.75,129.13,0.3,-19.09,1.47,4.97,8.29,375.48,-249,-58.01,-109.39
엔시트론(주),101400,2021/12,19.96,4.64,2.16,3.62,80.04,86.97,0.16,5.37,0.02,6.76,7.97,466.27,22,-20.35,60.74
엔시트론(주),101400,2022/12,13.47,-6.64,-3.94,-5.7,86.53,98.64,0.04,-2.37,0,2.26,5.1,458.65,-32,-28.16,6.25
엔에이치엔한국사이버결제(주),060250,2011/12,14.91,7.33,14.55,40.95,85.09,94.76,0.09,12.67,0,-1,-2.92,9989.62,720,612.35,559.75
엔에이치엔한국사이버결제(주),060250,2012/12,13.61,3.65,7.45,17.91,86.39,95.49,0.13,6.21,0,-0.63,-2.12,11134.02,417,383.29,502.23
엔에이치엔한국사이버결제(주),060250,2013/12,16.3,5.44,10.01,22.38,83.7,93.64,0.11,8.85,0,-0.67,-2.11,10973.85,583,445.3,697.86
엔에이치엔한국사이버결제(주),060250,2014/12,16.42,5.9,7.94,15.07,83.58,93.81,0.19,7.11,0,-0.65,-1.75,11420.96,514,2200.32,706.88
엔에이치엔한국사이버결제(주),060250,2015/12,15.61,5.31,6.69,11.76,84.39,93.8,0.05,5.45,0,-1.04,-2.87,10762.07,583,-150.29,667
엔에이치엔한국사이버결제(주),060250,2016/12,11.92,4,6.29,11.44,88.08,95.49,0.02,5.65,0,-0.42,-1.42,14964.54,614,1338.22,674.46
엔에이치엔한국사이버결제(주),060250,2017/12,13.12,2.91,4.85,9.67,86.88,94.18,0.01,4.54,0,-0.19,-0.63,17294.62,518,1049.48,1006.3
엔에이치엔한국사이버결제(주),060250,2018/12,11.88,4.11,6.95,15.48,88.12,94.45,0,6.84,0,-0.07,-0.19,19663.16,820,1450.43,1090.97
엔에이치엔한국사이버결제(주),060250,2019/12,14.23,5.07,7.95,19.09,85.77,92.78,0.05,7.66,0,-0.19,-0.49,20221.12,1065,3238.91,1459.86
엔에이치엔한국사이버결제(주),060250,2020/12,12.31,4.82,8.74,21.2,87.69,93.39,0.02,8.51,0,-0.13,-0.39,27083.68,1375,2656.37,1789.7
엔에이치엔한국사이버결제(주),060250,2021/12,11.08,3.87,7.35,18.1,88.92,94.07,0.03,7.08,0,-0.15,-0.45,30235.75,822,2769.06,1792.14
엔에이치엔한국사이버결제(주),060250,2022/12,10.81,4.17,7.82,18.94,89.19,94.48,0.01,7.34,0,-0.27,-0.82,20278.05,878,1180.35,1119.62
엔젯(주),419080,2021/12,,,,,,,,,,,,,,,
엔젯(주),419080,2022/12,61.52,18.99,7.65,8.68,38.48,75.55,0,7.3,0,-1.13,-2.97,2592.27,476,419.32,633.71
엘비세미콘(주),061970,2011/12,15.67,-3.24,-2.12,-4.71,84.33,91.12,0.05,0.49,0,3.65,4.73,2022.79,0,49.37,179.54
엘비세미콘(주),061970,2012/12,20.42,8.97,6.46,13.92,79.58,84.09,0.03,8.7,0,3.64,4.19,3092.55,277,496.4,492.13
엘비세미콘(주),061970,2013/12,7.88,0.14,0.06,0.16,92.12,97.65,0.03,1.49,0,2.95,2.34,2570.66,3,459.98,60.49
엘비세미콘(주),061970,2014/12,3.99,-3.49,-1.42,-3.84,96.01,101.97,0.02,0.65,0,4.7,3.28,2289.9,-80,545.08,-45.12
엘비세미콘(주),061970,2015/12,15.16,-7.64,-3.6,-9.55,84.84,90.52,0.02,-1.82,0,3.74,2.85,2441.66,-187,683.76,231.35
엘비세미콘(주),061970,2016/12,17.54,9.96,6.18,15.36,82.46,88.42,0.03,7.77,0,2.77,2.67,3098.56,309,1127.03,358.7
엘비세미콘(주),061970,2017/12,15.03,6.05,3.55,8.19,84.97,92.22,0.03,4.97,3.26,2.46,2.49,3010.72,182,637.29,234.32
엘비세미콘(주),061970,2018/12,16.89,6.04,3.51,8.99,83.11,89.48,0.02,5.47,0,3.58,3.21,3588.55,217,1177.54,377.48
엘비세미콘(주),061970,2019/12,22.4,11.59,7.58,20.86,77.6,83.63,0.03,9.33,0,3.03,2.75,5091.59,590,1523.84,833.56
엘비세미콘(주),061970,2020/12,18.31,8.27,4.91,13.31,81.69,89.04,0.13,6.37,0,2.64,2.31,5347.18,442,1062.01,585.9
엘비세미콘(주),061970,2021/12,17.85,15.01,8.62,22.96,82.15,88.01,0.04,9.85,0,2.31,1.97,6043.28,907,1704.11,724.79
엘비세미콘(주),061970,2022/12,21.48,11.66,6.91,17.88,78.52,85.04,0.08,8.58,0,3.1,2.73,7387.45,861,2072.31,1105.14
엘컴텍(주),037950,2011/12,3.54,-9.08,-7.02,-22.82,96.46,109.62,0.01,-4.09,0,3.32,4.24,8755.81,-676,56.78,-648.01
엘컴텍(주),037950,2012/12,-8.91,-85.2,-51.78,0,108.91,129.03,0.03,-45.26,0,5.62,7.42,3531.79,-2982,-533.07,-1025.39
엘컴텍(주),037950,2013/12,-31.25,-39.64,-15.9,0,131.25,147.67,0.02,-5.06,0,10.58,13.39,985.16,-740,-61.46,-469.61
엘컴텍(주),037950,2014/12,19.36,2.21,0.86,1.23,80.64,93.58,0.05,0.98,0,0.28,0.39,377.31,9,63.29,24.22
엘컴텍(주),037950,2015/12,24.96,16.02,11.27,14.85,75.04,85.11,0,11.61,3.05,0.55,1.41,693.47,112,66.54,103.22
엘컴텍(주),037950,2016/12,23.54,12.9,9.87,11.53,76.46,86.82,0,9.83,2.52,-0.06,-0.31,764.81,0,182.71,100.79
엘컴텍(주),037950,2017/12,24.59,14.93,8.79,9.51,75.41,87.97,0,8.63,2.93,-0.3,-2.16,591.08,88,72.47,71.12
엘컴텍(주),037950,2018/12,20.75,5.27,2.44,2.59,79.25,93.98,0,2.28,2.79,-0.37,-2.99,459.35,24,65.23,27.65
엘컴텍(주),037950,2019/12,25.87,2.68,1.44,1.54,74.13,87.77,0,1.19,2.41,-0.52,-3.98,518.94,14,99.86,63.48
엘컴텍(주),037950,2020/12,11.12,-43.25,-21.87,-24.16,88.88,107.83,0,-22.19,3.45,-0.46,-3.33,428.24,-185,16.78,-33.55
엘컴텍(주),037950,2021/12,20.62,10.74,7.54,8.37,79.38,89.43,0,7.13,1.17,-0.65,-4.16,535.39,58,49.05,56.61
엘컴텍(주),037950,2022/12,24.06,19.56,11.55,12.53,75.94,87.76,0,10.8,1.02,-1.44,-9.55,492.65,96,127.68,60.28
엘티씨(주),170920,2011/12,,,,,,,,,,,,,,,
엘티씨(주),170920,2012/12,22.81,10.21,21.5,39.2,77.19,87.65,0,22.91,2.5,0.75,3.13,17703.76,2077,2778.59,2185.57
엘티씨(주),170920,2013/12,29.66,17.36,27.4,35.49,70.34,80.26,0,27.29,0,-0.09,-0.5,17737.65,3222,3440.56,3501.58
엘티씨(주),170920,2014/12,25.78,11.87,11.54,12.84,74.22,87.21,0,10.59,0,-1.11,-9.45,12440.84,1480,1707.07,1591.18
엘티씨(주),170920,2015/12,27.82,12.08,8.91,10.48,72.18,87.39,0,8.56,0,-0.53,-2.31,10539.38,1301,1876.84,1329.49
엘티씨(주),170920,2016/12,18.31,0.51,0.27,0.35,81.69,100.18,0,0.43,0,0.31,0.67,9056.92,48,-164.93,-16.23
엘티씨(주),170920,2017/12,22.87,-0.07,-0.03,-0.04,77.13,94.08,0,0.53,0,1.27,1.85,7472.22,-5,597.14,442.07
엘티씨(주),170920,2018/12,19.68,0.65,0.28,0.41,80.32,97.78,0,0.77,0,1.1,1.59,7638.99,51,540.1,169.73
엘티씨(주),170920,2019/12,24.98,-0.51,-0.22,-0.32,75.02,95.14,0,0.4,0,1.36,1.9,7560.4,-40,1485.6,367.11
엘티씨(주),170920,2020/12,25.28,-5.3,-2.35,-3.56,74.72,91.65,0,-1.85,0,1.03,1.49,7931.55,-438,1545.11,661.99
엘티씨(주),170920,2021/12,9.27,-31.91,-9.23,-13.89,90.73,121.41,0,-8.87,0,0.86,1.09,4539.25,-1521,-908.75,-971.76
엘티씨(주),170920,2022/12,23.88,3.29,1.17,1.88,76.12,97.37,0,3.06,0,4.79,4.98,5765.47,199,1116.91,151.61
엠에프엠코리아(주),251960,2011/12,,,,,,,,,,,,,,,
엠에프엠코리아(주),251960,2012/12,,,,,,,,,,,,,,,
엠에프엠코리아(주),251960,2013/12,,,,,,,,,,,,,,,
엠에프엠코리아(주),251960,2014/12,,,,,,,,,,,,,,,
엠에프엠코리아(주),251960,2015/12,,,,,,,,,,,,,,,
엠에프엠코리아(주),251960,2016/12,,,,,,,,,,,,,,,
엠에프엠코리아(주),251960,2017/12,,,,,,,,,,,,,,,
엠에프엠코리아(주),251960,2018/12,,,,,,,,,,,,,,,
엠에프엠코리아(주),251960,2019/12,8.77,1.38,2.34,5.55,91.23,97.15,0,4.64,0,1.35,3.97,8508.38,118,-6.29,242.21
엠에프엠코리아(주),323230,2019/12,,,,,,,,,,,,,,,
엠에프엠코리아(주),323230,2020/12,6.74,-7.19,-8.12,-16.81,93.26,102.49,0,-6.14,0,1.53,3.82,3421.93,-324,-276.99,-85.06
엠에프엠코리아(주),323230,2021/12,7.44,-5.88,-7.28,-15.16,92.56,101.91,0,-5.21,0,1.51,3.99,4403.78,-279,-1445.06,-84.25
엠에프엠코리아(주),323230,2022/12,7.8,1.2,1.06,2.16,92.2,100.9,0,2.84,0,1.84,3.49,2586.74,32,179.08,-23.22
엠케이전자(주),033160,2011/12,3.58,1.07,3.11,8.02,96.42,98.01,0.01,4.37,0,0.43,2.07,36494.73,404,1167.14,737.67
엠케이전자(주),033160,2012/12,4.25,0.98,2.58,6.11,95.75,97.59,0.01,3.75,0,0.44,2.02,28926.23,308,1223.75,696.21
엠케이전자(주),033160,2013/12,4.58,1.78,3.78,7.7,95.42,98,0,4.26,0,0.23,0.95,21759.18,397,1311.96,434.66
엠케이전자(주),033160,2014/12,5.73,1.63,2.83,5.5,94.27,97.52,0,3.28,0,0.26,0.93,17511.28,293,902.1,434.45
엠케이전자(주),033160,2015/12,5.97,1.72,2.49,4.94,94.03,97.48,0,2.91,0,0.29,0.85,14852.29,269,701.05,374.5
엠케이전자(주),033160,2016/12,5.43,0.94,1.31,2.9,94.57,98.1,0.01,1.95,0,0.45,1.17,15483.22,155,520.73,294.16
엠케이전자(주),033160,2017/12,4.58,0.57,0.76,1.68,95.42,98.52,0,1.63,0,0.64,1.59,15513.04,94,276.76,229.34
엠케이전자(주),033160,2018/12,4.11,-3.08,-3.91,-9.23,95.89,98.97,0,-3.93,0,-0.01,-0.02,15407.35,-480,164.15,159.04
엠케이전자(주),033160,2019/12,3.63,0.33,0.42,1.15,96.37,99.37,0,0.59,0,0.13,0.27,16051.67,55,107.49,101.53
엠케이전자(주),033160,2020/12,4.6,1.75,2.76,8.04,95.4,97.71,0,3.21,0,0.28,0.69,21851.49,399,-476.21,501.04
엠케이전자(주),033160,2021/12,4.74,1.66,2.67,7.62,95.26,97.42,0,3.27,0,0.37,0.92,25158.09,435,283.71,648.36
엠케이전자(주),033160,2022/12,5.62,0.6,0.92,2.48,94.38,96.67,0,1.83,0,0.57,1.44,25664.75,152,1088.95,855.19
엠텍비젼(주),074000,2011/12,-15.81,-181.51,-35.94,-167.21,115.81,287.65,0.15,-32.34,0,5.63,4.58,918.75,-2480,-121.46,-1408.09
엠텍비젼(주),074000,2012/12,37.55,-119.75,-12.54,-117.46,62.45,152.43,0.7,-7.76,0,14.95,5.35,409.02,-491,-214.19,-214.45
엠텍비젼(주),074000,2013/12,58.32,-26.76,-2.8,-60.02,41.68,128.72,0,0.65,0,19.31,3.62,477.94,-481,11.41,-137.28
영신금속공업(주),007530,2011/12,13.6,0.64,0.82,2.34,86.4,99.04,0,2.45,0,1.27,2.5,16467,108,-203.75,355.12
영신금속공업(주),007530,2012/12,13.9,0.44,0.52,1.73,86.1,98.13,0,2.45,0,1.61,2.76,17632.17,80,7.58,330.31
영신금속공업(주),007530,2013/12,17.83,2.31,2.62,8.48,82.17,95.95,0,4.38,0,1.58,2.55,17633.92,417,393.12,714
영신금속공업(주),007530,2014/12,17.89,2.03,2.23,6.83,82.11,96.81,0.04,3.86,0,1.51,2.43,17438.09,362,547.27,556.92
영신금속공업(주),007530,2015/12,20.84,2.48,2.61,7.97,79.16,96.59,0.05,3.9,0,1.25,1.92,17706.47,449,1003.24,603.34
영신금속공업(주),007530,2016/12,20.57,2.44,2.44,7.72,79.43,97.77,0.04,3.68,0,1.24,1.81,18586.38,464,427.98,415
영신금속공업(주),007530,2017/12,17.5,-17.17,-17.16,-69.33,82.5,101.68,0,-15.6,0,1.32,2.07,18566.99,-3265,-707.67,-312.72
영신금속공업(주),007530,2018/12,21.31,-0.32,-0.32,-1.42,78.69,95.65,0,1.58,0,1.83,2.47,11061.39,-36,885.03,480.96
영신금속공업(주),007530,2019/12,17.56,5.4,5.28,17.75,82.44,95.13,0,7.13,0,1.93,2.63,9145.77,494,391.86,445.39
영신금속공업(주),007530,2020/12,15.22,-2.18,-1.93,-6.27,84.78,98.8,0,-0.42,0,1.65,2.18,8439.96,-187,910.06,101.43
영신금속공업(주),007530,2021/12,13.64,0.31,0.29,1.02,86.36,100.23,0,1.69,0,1.47,1.97,6215.72,20,-251.94,-14.13
영신금속공업(주),007530,2022/12,13.59,1.43,1.5,5.27,86.41,97.74,0,3.25,0,1.66,2.45,7333.71,106,379.19,166.02
영창케미칼(주),112290,2011/12,,,,,,,,,,,,,,,
영창케미칼(주),112290,2012/12,,,,,,,,,,,,,,,
영창케미칼(주),112290,2013/12,,,,,,,,,,,,,,,
