회사명,거래소코드,회계년도,총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결)
(주)셀트리온,068270,2013/12,0.12,0.21,0.29,29.18,0.4,0.5,2.11,0.7,0.31,0.22
(주)셀트리온,068270,2014/12,0.22,0.39,0.5,52.82,0.7,0.96,2.61,1.45,0.58,0.4
(주)셀트리온,068270,2015/12,0.24,0.38,0.63,126.58,0.64,0.84,2.64,1.16,0.67,0.4
(주)셀트리온,068270,2016/12,0.24,0.35,0.76,50.96,0.57,0.69,3.31,0.94,0.76,0.37
(주)셀트리온,068270,2017/12,0.31,0.42,1.11,44.98,0.67,0.76,5.12,1.2,1.11,0.47
(주)셀트리온,068270,2018/12,0.29,0.39,1.1,47.07,0.6,0.67,5.42,1.2,1.14,0.43
(주)셀트리온,068270,2019/12,0.31,0.41,1.19,35.6,0.65,0.76,4.81,1.39,1.25,0.47
(주)셀트리온,068270,2020/12,0.42,0.59,1.43,48.24,0.86,1.02,5.35,1.79,1.98,0.61
(주)셀트리온,068270,2021/12,0.36,0.51,1.19,33.34,0.68,0.83,3.97,1.62,2.02,0.49
(주)셀트리온,068270,2022/12,0.39,0.55,1.41,34.87,0.76,0.95,3.82,1.68,2.33,0.54
(주)솔루엠,248070,2016/12,,,,,,,,,,
(주)솔루엠,248070,2017/12,1.9,13.03,2.23,7.55,3.12,4.88,8.66,8.76,7.39,1.44
(주)솔루엠,248070,2018/12,2.24,21.09,2.5,7.55,3.45,5.82,8.44,10.25,9.68,1.69
(주)솔루엠,248070,2019/12,2.65,20.65,3.05,8.99,3.89,6.56,9.57,11.93,12.73,1.91
(주)솔루엠,248070,2020/12,2.7,11.97,3.49,8.92,3.78,6.18,9.72,11.25,14.51,1.87
(주)솔루엠,248070,2021/12,1.98,5.99,2.96,7.67,2.61,5.48,4.98,9.23,11.75,1.44
(주)솔루엠,248070,2022/12,1.94,6.07,2.86,8.48,2.42,6.67,3.79,12.43,13.4,1.36
(주)수산인더스트리,126720,2011/12,,,,,,,,,,
(주)수산인더스트리,126720,2012/12,,,,,,,,,,
(주)수산인더스트리,126720,2013/12,,,,,,,,,,
(주)수산인더스트리,126720,2014/12,,,,,,,,,,
(주)수산인더스트리,126720,2015/12,0.55,0.98,1.26,9.36,1.83,1.91,47.94,10.04,7.45,1.13
(주)수산인더스트리,126720,2016/12,1.03,1.75,2.52,21.92,3.08,3.14,159.2,19.02,13.45,2.01
(주)수산인더스트리,126720,2017/12,1.12,1.74,3.15,39.81,2.85,2.88,304.66,20.16,14.57,1.98
(주)수산인더스트리,126720,2018/12,0.96,1.5,2.66,64.21,2.46,2.48,302.28,19.65,5.59,1.74
(주)수산인더스트리,126720,2019/12,0.86,1.44,2.15,82.26,2.38,2.41,235.26,18.9,3.17,1.67
(주)수산인더스트리,126720,2020/12,0.78,1.28,1.97,64.18,2.09,2.11,191.94,17.92,2.78,1.33
(주)수산인더스트리,126720,2021/12,0.79,1.2,2.33,81.56,1.85,1.86,421.82,22.43,3.15,1.26
(주)수산인더스트리,126720,2022/12,0.62,0.82,2.56,76.7,1.15,1.16,668.3,16.79,3.22,0.94
(주)수산중공업,017550,2011/12,1.19,1.95,3.03,11.85,1.98,3.8,4.13,6.49,4.02,1.22
(주)수산중공업,017550,2012/12,1.11,1.83,2.83,12.5,1.86,3.52,3.93,5.65,3.8,1.17
(주)수산중공업,017550,2013/12,1,1.64,2.59,12.69,1.7,3.43,3.37,5.11,3.3,1.1
(주)수산중공업,017550,2014/12,0.85,1.33,2.38,12.79,1.43,3.02,2.73,4.72,2.92,0.93
(주)수산중공업,017550,2015/12,0.81,1.14,2.76,14.5,1.37,2.59,2.9,4.11,2.65,0.93
(주)수산중공업,017550,2016/12,0.78,0.98,3.75,12.71,1.38,2.56,3,4.4,2.33,1.03
(주)수산중공업,017550,2017/12,0.93,1.11,5.76,13.42,1.63,3.04,3.52,5.81,2.81,1.3
(주)수산중공업,017550,2018/12,0.54,0.88,1.36,9.39,1.02,2.1,1.99,3.43,1.64,0.73
(주)수산중공업,017550,2019/12,0.81,1.58,1.67,17.09,1.69,3.75,3.09,5.4,2.33,1.09
(주)수산중공업,017550,2020/12,0.66,1.35,1.28,10.71,1.23,2.09,2.97,5.03,2.1,0.7
(주)수산중공업,017550,2021/12,1.07,2.24,2.05,12.6,1.83,3.15,4.34,8.79,3.76,1.01
(주)수산중공업,017550,2022/12,1.15,2.2,2.41,13.77,1.95,4.14,3.67,9.01,3.92,1.11
(주)시디즈,134790,2011/12,1.08,1.49,3.95,14.53,1.29,1.43,13.86,7.76,14.87,1.07
(주)시디즈,134790,2012/12,,,,,,,,,,
(주)시디즈,134790,2013/12,,,,,,,,,,
(주)시디즈,134790,2014/12,,,,,,,,,,
(주)시디즈,134790,2015/12,,,,,,,,,,
(주)시디즈,134790,2016/12,,,,,,,,,,
(주)시디즈,134790,2017/12,,,,,,,,,,
(주)시디즈,134790,2018/12,,,,,,,,,,
(주)시디즈,134790,2019/12,,,,,,,,,,
(주)시디즈,134790,2020/12,,,,,,,,,,
(주)시디즈,134790,2021/12,,,,,,,,,,
(주)시디즈,134790,2022/12,2.86,3.84,11.25,34.33,5.13,11.33,9.36,29.23,8.93,3.63
(주)신도리코,029530,2011/12,0.79,0.92,5.86,14.56,1.01,1.2,6.29,8.37,4.38,0.9
(주)신도리코,029530,2012/12,0.78,0.9,5.88,14.89,1.01,1.17,7.55,8.61,4.14,0.9
(주)신도리코,029530,2013/12,0.56,0.63,4.98,16.73,0.73,0.82,6.82,6.61,2.89,0.66
(주)신도리코,029530,2014/12,0.52,0.58,5.01,13.35,0.68,0.77,6.15,6.28,2.74,0.62
(주)신도리코,029530,2015/12,0.54,0.61,4.89,11.25,0.72,0.81,6.19,5.68,2.77,0.64
(주)신도리코,029530,2016/12,0.55,0.61,5.07,11.14,0.7,0.79,6.22,6.05,2.96,0.63
(주)신도리코,029530,2017/12,0.6,0.66,6.36,11.61,0.76,0.84,7.45,8.44,3.8,0.69
(주)신도리코,029530,2018/12,0.59,0.65,6.83,12.77,0.74,0.81,8.24,9.4,4.12,0.67
(주)신도리코,029530,2019/12,0.45,0.49,5.49,11.5,0.55,0.6,7.15,8.84,3.36,0.51
(주)신도리코,029530,2020/12,0.36,0.39,4.65,9.92,0.44,0.48,5.83,7.31,2.81,0.41
(주)신도리코,029530,2021/12,0.31,0.34,4.35,18.78,0.37,0.4,4.8,9.22,3.36,0.34
(주)신도리코,029530,2022/12,0.37,0.4,4.77,15.88,0.46,0.51,5.09,10.77,4.41,0.43
(주)신성에프에이,104120,2011/12,,,,,,,,,,
(주)신성에프에이,104120,2012/12,,,,,,,,,,
(주)신성에프에이,104120,2013/12,,,,,,,,,,
(주)신성에프에이,104120,2014/12,,,,,,,,,,
(주)신성에프에이,104120,2015/12,,,,,,,,,,
(주)신성이엔지,011930,2011/12,,,,,,,,,,
(주)신성이엔지,104110,2011/12,1.92,5.2,3.03,6.52,2.82,2.86,208.14,4.93,10.4,1.6
(주)신성이엔지,104110,2012/12,1.34,3.41,2.21,5.12,2.16,2.19,145.46,4.32,6.12,1.23
(주)신성이엔지,011930,2012/12,,,,,,,,,,
(주)신성이엔지,104110,2013/12,2.36,5.93,3.93,8.45,3.72,3.92,73.36,7.69,11.14,2.13
(주)신성이엔지,011930,2013/12,,,,,,,,,,
(주)신성이엔지,104110,2014/12,1.7,4.26,2.83,6.03,2.63,2.88,30.59,5.27,8.26,1.45
(주)신성이엔지,011930,2014/12,,,,,,,,,,
(주)신성이엔지,011930,2015/12,,,,,,,,,,
(주)신성이엔지,104110,2015/12,1.48,3.79,2.43,5.74,2.36,2.6,25.88,5.27,6.87,1.27
(주)신성이엔지,011930,2016/12,0.31,1.78,0.38,0.85,0.58,0.64,6.2,0,0.92,0.26
(주)신성이엔지,011930,2017/12,1.44,9.71,1.69,3.88,2.67,2.89,35.3,0,4.22,1.18
(주)신성이엔지,011930,2018/12,0.77,4.34,0.94,2.66,1.62,1.78,18.14,0,2.23,0.66
(주)신성이엔지,011930,2019/12,1.09,3.82,1.52,7.02,2.68,3.15,17.9,0,3.03,1.02
(주)신성이엔지,011930,2020/12,1.15,3.08,1.83,14.92,2.66,3.03,22.03,0,3.83,1.14
(주)신성이엔지,011930,2021/12,1.01,2.28,1.82,0,2.08,2.38,16.63,10.88,4.15,1.05
(주)신성이엔지,011930,2022/12,1.26,3.17,2.09,18.97,2.65,3.03,20.95,0,3.95,1.35
(주)신세계,004170,2011/12,0.24,0.45,0.49,5.18,2.55,4.74,5.52,12.67,0.38,0.61
(주)신세계,004170,2012/12,0.41,0.87,0.79,39.98,4.24,6.87,11.09,19,0.71,1.18
(주)신세계,004170,2013/12,0.34,0.76,0.61,42.11,4.58,8.15,10.48,20.42,0.55,1.25
(주)신세계,004170,2014/12,0.32,0.72,0.59,41.98,3.86,6.6,9.3,21.03,0.55,1.17
(주)신세계,004170,2015/12,0.32,0.67,0.62,38.95,3.69,6.32,8.84,19.35,0.52,1.04
(주)신세계,004170,2016/12,0.33,0.67,0.65,33.41,3.74,6.58,8.66,17.15,0.5,1
(주)신세계,004170,2017/12,0.39,0.81,0.74,40.43,3.43,5.53,9.04,17.03,0.58,1.02
(주)신세계,004170,2018/12,0.49,1.05,0.92,42.95,3.34,6.01,7.51,19.99,0.77,1.12
(주)신세계,004170,2019/12,0.53,1.22,0.94,40.8,3.49,7.64,6.41,24.98,0.96,1.27
(주)신세계,004170,2020/12,0.37,0.9,0.63,41.36,2.73,6.14,4.92,20.78,0.73,0.93
(주)신세계,004170,2021/12,0.48,1.17,0.81,77.09,3.53,6.46,7.8,25.79,0.93,1.17
(주)신세계,004170,2022/12,0.56,1.3,0.98,66.58,3.42,5.31,9.64,26.83,1.12,1.2
(주)신세계아이앤씨,035510,2011/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2012/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2013/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2014/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2015/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2016/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2017/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2018/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2019/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2020/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2021/12,,,,,,,,,,
(주)신세계아이앤씨,035510,2022/12,1.24,1.64,5.02,11.68,2.13,2.46,15.42,5.75,5.09,1.53
(주)신세계인터내셔날,031430,2011/12,,,,,,,,,,
(주)신세계인터내셔날,031430,2012/12,1.27,1.93,3.72,20.48,3.16,9.43,4.76,12.44,4.48,1.84
(주)신세계인터내셔날,031430,2013/12,1.17,1.9,3.02,19.93,3.08,9.37,4.59,12.41,3.88,1.66
(주)신세계인터내셔날,031430,2014/12,1.11,2.06,2.41,20.14,2.98,8.81,4.51,11.94,3.17,1.49
(주)신세계인터내셔날,031430,2015/12,1.12,2.2,2.27,21.2,3,8.22,4.72,11.25,2.84,1.5
(주)신세계인터내셔날,031430,2016/12,1.09,2.16,2.18,20.19,2.94,7.7,4.76,11.14,2.83,1.52
(주)신세계인터내셔날,031430,2017/12,1.15,2.26,2.34,23.27,3.01,7.6,4.98,11.06,3.23,1.62
(주)신세계인터내셔날,031430,2018/12,1.31,2.43,2.83,30.62,3.27,7.94,5.56,12.03,3.82,1.91
(주)신세계인터내셔날,031430,2019/12,1.35,2.49,2.95,32.47,3.39,8.36,5.71,13.71,4.34,2.07
(주)신세계인터내셔날,031430,2020/12,1.16,2.14,2.56,31.97,3.07,7.66,5.13,13.27,4.15,1.82
(주)신세계인터내셔날,031430,2021/12,1.25,2.02,3.3,40.21,3.16,6.94,5.79,12.78,5.06,2.19
(주)신세계인터내셔날,031430,2022/12,1.27,2,3.51,45.09,3.09,6.66,5.76,13.39,5.47,2.08
(주)신세계푸드,031440,2011/12,,,,,,,,,,
(주)신세계푸드,031440,2012/12,,,,,,,,,,
(주)신세계푸드,031440,2013/12,,,,,,,,,,
(주)신세계푸드,031440,2014/12,,,,,,,,,,
(주)신세계푸드,031440,2015/12,1.8,3.16,4.19,31.78,6.44,9.69,19.17,13.47,3.78,3.88
(주)신세계푸드,031440,2016/12,2.02,3.66,4.5,31.06,6.73,11.41,16.43,14.37,4.31,3.9
(주)신세계푸드,031440,2017/12,2.1,3.94,4.48,28.96,6,9.81,15.43,13.85,4.65,3
(주)신세계푸드,031440,2018/12,2.1,4.05,4.35,28.49,5.8,9.49,14.94,13.26,4.45,2.87
(주)신세계푸드,031440,2019/12,1.94,4.18,3.64,27.75,5.3,9.46,12.04,12.48,4.27,2.79
(주)신세계푸드,031440,2020/12,1.53,4.15,2.43,27.31,4.67,7.65,12.01,11.07,4.18,2.39
(주)신세계푸드,031440,2021/12,1.51,4.69,2.22,27.75,5.14,7.75,15.25,11.69,4.72,2.83
(주)신세계푸드,031440,2022/12,1.58,4.89,2.34,26.61,4.63,6.95,13.85,11.77,5.2,2.56
(주)신영와코루,005800,2011/09,0.7,0.79,6.16,31.74,2.13,3.19,6.4,14.42,1.74,1.76
(주)신영와코루,005800,2012/09,0.71,0.81,6.28,36.88,1.94,2.96,5.6,16.11,2.95,1.64
(주)신영와코루,005800,2013/09,0.66,0.75,5.72,37.1,1.68,2.58,4.79,15.02,2.95,1.44
(주)신영와코루,005800,2014/09,0.62,0.69,5.59,38.02,1.53,2.42,4.14,14.43,2.85,1.33
(주)신영와코루,005800,2015/12,0.56,0.63,5.29,36.08,1.26,1.82,4.09,16.35,3.08,1.1
(주)신영와코루,005800,2016/12,0.55,0.61,5.27,32.71,1.2,1.75,3.88,16.5,3.15,1.05
(주)신영와코루,005800,2017/12,0.55,0.6,5.97,34.15,1.2,1.78,3.71,16.63,3.33,1.06
(주)신영와코루,005800,2018/12,0.51,0.56,6.32,38.21,1.16,1.75,3.43,16.06,3.18,1.04
(주)신영와코루,005800,2019/12,0.52,0.57,5.8,36.66,1.2,1.86,3.36,16.28,3.7,1.04
(주)신영와코루,005800,2020/12,0.5,0.57,4.15,33.88,1.09,1.64,3.28,15.57,4.3,0.91
(주)신영와코루,005800,2021/12,0.5,0.59,3.1,46.88,1.09,1.6,3.39,17.37,5.41,0.85
(주)신영와코루,005800,2022/12,0.49,0.59,3.13,47.8,1.15,1.75,3.35,18.08,5.02,0.88
(주)신원,009270,2011/12,1.37,2.71,2.77,12.35,2.61,5.86,4.71,9.32,3.8,1.52
(주)신원,009270,2012/12,1.37,3.07,2.49,15.15,2.51,5.61,4.55,9.67,4.02,1.46
(주)신원,009270,2013/12,1.37,3.31,2.35,17.48,2.4,5.36,4.36,8.4,4.29,1.41
(주)신원,009270,2014/12,1.42,3.46,2.4,16.79,2.42,5.99,4.05,8.98,4.57,1.36
(주)신원,009270,2015/12,1.49,3.51,2.58,18.35,2.52,6.7,4.05,10.79,4.84,1.45
(주)신원,009270,2016/12,1.48,3.48,2.58,17.22,2.43,6.48,3.88,10.84,5.23,1.46
(주)신원,009270,2017/12,1.5,3.66,2.54,16.88,2.35,6.23,3.78,10.43,5.82,1.41
(주)신원,009270,2018/12,1.49,3.53,2.58,17.63,2.29,6.24,3.61,10.3,6,1.35
(주)신원,009270,2019/12,1.65,3.51,3.13,18.91,2.47,7.01,3.81,13.03,6.63,1.52
(주)신원,009270,2020/12,1.72,3.59,3.29,17.67,2.54,7.3,3.91,13.91,6.86,1.69
(주)신원,009270,2021/12,1.93,4.43,3.43,16.06,2.83,7.79,4.44,12.06,8.02,1.85
(주)신원,009270,2022/12,1.96,4.56,3.45,19.16,2.92,7.51,4.79,11.85,7.64,1.84
(주)신일건업,014350,2011/12,0.54,1.58,0.82,3.47,0.74,1.06,2.52,3.68,8.9,0.42
(주)신일건업,014350,2012/12,0.24,0,0.31,1.36,0.33,0.49,1.01,1.39,2.81,0.19
(주)신일건업,014350,2013/12,,,,,,,,,,
(주)신일건업,014350,2014/12,,,,,,,,,,
(주)신한,005450,2011/12,0.22,0.44,0.43,2.5,0.42,0.5,2.78,1.42,1.13,0.23
(주)신한,005450,2012/12,0.12,0.26,0.21,1.39,0.21,0.24,1.75,0.68,1.02,0.12
(주)신한,005450,2013/12,0.1,0.24,0.17,1.18,0.18,0.2,1.5,0.51,1.83,0.09
(주)신한,005450,2014/12,0.18,0.43,0.31,3.65,0.32,0.36,2.91,0.77,3.17,0.17
(주)신한,005450,2015/12,0.04,0.1,0.08,4.54,0.08,0.09,0.74,0.16,0.71,0.04
(주)신한,005450,2016/12,0.03,0.09,0.06,0.85,0.06,0.07,0.35,0.11,0.72,0.03
(주)신한,005450,2017/12,0.29,0.93,0.41,3.64,0.6,0.84,2.16,1.49,16.8,0.31
(주)신한,005450,2018/12,0.37,1.31,0.51,3.79,1.12,1.8,2.93,31.74,216.25,0.4
(주)신한,005450,2019/12,0.27,1.12,0.36,2.59,0.78,1.43,1.7,69.43,69.05,0.26
(주)신화다이나믹스,001770,2011/12,,,,,,,,,,
(주)신화다이나믹스,001770,2012/12,,,,,,,,,,
(주)신화다이나믹스,001770,2013/12,,,,,,,,,,
(주)신화다이나믹스,001770,2014/12,,,,,,,,,,
(주)신화다이나믹스,001770,2015/12,,,,,,,,,,
(주)신화다이나믹스,001770,2016/12,,,,,,,,,,
(주)신화다이나믹스,001770,2017/12,,,,,,,,,,
(주)신화다이나믹스,001770,2018/12,,,,,,,,,,
(주)신화다이나믹스,001770,2019/12,,,,,,,,,,
(주)신화다이나믹스,001770,2020/12,,,,,,,,,,
(주)신화다이나믹스,001770,2021/12,,,,,,,,,,
(주)신화다이나믹스,001770,2022/12,,,,,,,,,,
(주)신흥,004080,2011/12,1.19,2.18,2.64,12.63,2.87,7.89,4.52,9.67,3.9,1.54
(주)신흥,004080,2012/12,1.09,1.98,2.4,12.62,2.42,6.16,4,7.18,3.83,1.34
(주)신흥,004080,2013/12,0.91,1.59,2.15,12.42,2.08,5.34,3.42,6.28,3.3,1.18
(주)신흥,004080,2014/12,0.98,1.54,2.7,14.66,2.3,5.72,3.86,6.56,3.61,1.38
(주)신흥,004080,2015/12,0.96,1.49,2.71,13.83,2.36,5.51,4.13,6.16,3.02,1.36
(주)신흥,004080,2016/12,0.93,1.47,2.51,14.05,2.36,5.45,4.18,6.21,2.59,1.28
(주)신흥,004080,2017/12,0.92,1.42,2.64,14.18,2.34,5.21,4.26,5.94,2.63,1.31
(주)신흥,004080,2018/12,0.92,1.4,2.69,13.69,2.24,4.55,4.39,5.57,2.54,1.28
(주)신흥,004080,2019/12,0.88,1.4,2.36,13.8,2.15,4.44,4.17,5.92,2.15,1.24
(주)신흥,004080,2020/12,0.8,1.3,2.06,15.14,1.96,3.48,4.47,7.02,1.81,1.09
(주)신흥,004080,2021/12,0.89,1.31,2.77,16.62,2.2,3.42,6.15,7.73,1.97,1.25
(주)신흥,004080,2022/12,0.85,1.13,3.33,13.44,2.17,3.97,4.79,7.04,1.84,1.33
(주)쌍방울,102280,2011/12,1.27,2.26,2.92,18.47,1.94,4.38,3.48,6.42,4.31,1.25
(주)쌍방울,102280,2012/12,1.29,2.12,3.28,16.66,1.95,4.95,3.21,6.45,4.53,1.29
(주)쌍방울,102280,2013/12,1.07,1.8,2.63,17.08,1.61,4.06,2.66,5.96,4.06,1.1
(주)쌍방울,102280,2014/12,1.02,1.83,2.3,17.6,1.49,3.49,2.6,6.02,4.22,1.02
(주)쌍방울,102280,2015/12,0.8,1.12,2.79,33.04,1.06,1.73,2.77,4.72,4.37,0.82
(주)쌍방울,102280,2016/12,0.52,0.65,2.54,21.19,0.71,1.07,2.07,3.56,3.6,0.58
(주)쌍방울,102280,2017/12,0.26,0.46,0.59,13.34,0.32,0.38,1.99,5.32,4.01,0.22
(주)쌍방울,102280,2018/12,0.2,0.4,0.41,14.81,0.32,0.38,2.17,6.78,4.38,0.19
(주)쌍방울,102280,2019/12,0.27,0.52,0.55,13.89,1.12,2.17,2.3,6.04,4.4,0.41
(주)쌍방울,102280,2020/12,0.28,0.51,0.63,16,1.09,1.87,2.6,7.48,4.23,0.45
(주)쌍방울,102280,2021/12,0.26,0.44,0.64,19.4,0.53,0.66,2.6,8.46,4.57,0.31
(주)쌍방울,102280,2022/12,0.37,0.56,1.05,22.53,0.57,0.74,2.36,8.65,6.04,0.39
(주)쎌마테라퓨틱스,015540,2011/12,8.51,11.03,37.22,0,16.26,20.96,72.61,952.16,59.42,11.7
(주)쎌마테라퓨틱스,015540,2012/12,6.53,7.96,36.13,0,12.09,14.84,65.32,1011.57,42.39,9.29
(주)쎌마테라퓨틱스,015540,2013/12,6.69,7.54,59.68,410.21,14.1,22.48,37.82,1596.02,39.49,11.7
(주)쎌마테라퓨틱스,015540,2014/12,8.17,9.75,50.38,146.5,19.98,41.08,38.89,321.72,71.48,14.82
(주)쎌마테라퓨틱스,015540,2015/12,5.06,13.21,8.2,206.31,10.51,11.7,103.47,74.05,183.36,5.71
(주)쎌마테라퓨틱스,015540,2016/12,3.35,11.64,4.7,2369.09,6.34,6.67,128.86,62.76,228.25,3.4
(주)쎌마테라퓨틱스,015540,2017/12,4.38,10.07,7.73,134.7,8.45,9.34,88.45,63.22,124.28,4.36
(주)쎌마테라퓨틱스,015540,2018/12,2.05,6.86,2.92,15.14,4.01,5.43,15.33,33.22,36.34,1.72
(주)쎌마테라퓨틱스,015540,2019/12,0.44,2.27,0.55,2.51,0.72,1.11,2.04,39.55,8.91,0.32
(주)쎌마테라퓨틱스,015540,2020/12,0.4,4.04,0.44,8.89,0.5,0.56,5.15,86.98,12.85,0.24
(주)쎌마테라퓨틱스,015540,2021/12,0.31,1.16,0.43,2178.64,0.56,0.57,36.97,2196.78,16.15,0.25
(주)쎌마테라퓨틱스,015540,2022/12,0.34,0.89,0.56,80921.18,0.72,0.73,33.99,28775.39,28.44,0.32
(주)쏘카,403550,2013/12,,,,,,,,,,
(주)쏘카,403550,2014/12,,,,,,,,,,
(주)쏘카,403550,2015/12,,,,,,,,,,
(주)쏘카,403550,2016/12,,,,,,,,,,
(주)쏘카,403550,2017/12,,,,,,,,,,
(주)쏘카,403550,2018/12,,,,,,,,,,
(주)쏘카,403550,2019/12,,,,,,,,,,
(주)쏘카,403550,2020/12,,,,,,,,,,
(주)쏘카,403550,2021/12,0.67,1.92,1.02,0,2.95,2.95,0,33.78,1.22,1.18
(주)쏘카,403550,2022/12,0.78,2,1.28,0,2.96,2.96,0,40.06,1.44,1.29
(주)씨아이테크,004920,2011/12,,,,,,,,,,
(주)씨아이테크,004920,2012/12,,,,,,,,,,
(주)씨아이테크,004920,2013/12,0.28,0.38,1.06,7.89,1.27,1.56,6.72,4.21,0.53,1.01
(주)씨아이테크,004920,2014/12,0.48,0.73,1.39,21.73,1.39,1.56,13,7.23,1.08,0.75
(주)씨아이테크,004920,2015/12,0.62,0.89,2.06,17.33,1.69,1.86,18.85,4.27,1.73,0.99
(주)씨아이테크,004920,2016/12,0.46,0.58,2.27,12.92,1.29,1.43,13.13,3.23,1.54,0.92
(주)씨아이테크,004920,2017/12,0.56,0.77,2.01,25.87,1.67,1.92,12.96,6.82,1.43,1.21
(주)씨아이테크,004920,2018/12,0.79,1.39,1.85,15.62,1.96,2.47,9.58,7.89,1.79,1.19
(주)씨아이테크,004920,2019/12,0.82,1.47,1.87,11.41,2.13,3.23,6.26,8.59,2.93,1.2
(주)씨아이테크,004920,2020/12,0.8,1.63,1.56,14.68,2.58,4.03,7.17,8.79,4.79,1.17
(주)씨아이테크,004920,2021/12,0.61,1.17,1.27,15.16,1.89,2.73,6.17,7.06,3.95,0.9
(주)씨아이테크,004920,2022/12,0.65,1.12,1.55,18.15,1.69,2.98,3.91,10.78,4.37,0.97
(주)아모레퍼시픽,090430,2011/12,0.96,1.28,3.94,32.36,3.41,4.8,11.77,17.57,1.57,2.22
(주)아모레퍼시픽,090430,2012/12,0.98,1.27,4.19,31.95,3.66,5.35,11.55,17.66,1.67,2.37
(주)아모레퍼시픽,090430,2013/12,0.96,1.26,4.09,28.74,3.5,5.08,11.27,16.87,1.67,2.27
(주)아모레퍼시픽,090430,2014/12,1.07,1.42,4.28,28.5,3.24,4.29,13.19,19.66,2.11,2.16
(주)아모레퍼시픽,090430,2015/12,1.15,1.53,4.66,30.27,2.92,3.62,15.16,20.01,2.64,1.99
(주)아모레퍼시픽,090430,2016/12,1.17,1.55,4.79,34.82,2.86,3.51,15.39,19.66,2.67,1.88
(주)아모레퍼시픽,090430,2017/12,0.97,1.27,4.12,34.39,2.7,3.41,13.06,16.55,2.06,1.7
(주)아모레퍼시픽,090430,2018/12,0.98,1.22,4.97,43.28,3.25,4.28,13.57,17.27,1.98,2.09
(주)아모레퍼시픽,090430,2019/12,0.98,1.25,4.62,39.26,3.31,4.44,13.04,17.1,2.08,2.15
(주)아모레퍼시픽,090430,2020/12,0.76,0.99,3.25,30.56,2.44,3.21,10.22,13.64,1.7,1.57
(주)아모레퍼시픽,090430,2021/12,0.8,1.03,3.54,39.41,2.41,3.19,9.86,16.44,1.91,1.53
(주)아모레퍼시픽,090430,2022/12,0.69,0.87,3.45,40.52,2.2,2.9,9.17,14.24,1.65,1.44
(주)아모레퍼시픽그룹,002790,2011/12,0.76,0.96,3.63,26.19,2.35,2.95,11.46,14.89,1.6,1.69
(주)아모레퍼시픽그룹,002790,2012/12,0.78,0.98,3.86,28.7,2.52,3.27,11.11,15.88,1.69,1.81
(주)아모레퍼시픽그룹,002790,2013/12,0.83,1.03,4.11,34.28,2.66,3.46,11.52,16.76,1.77,1.9
(주)아모레퍼시픽그룹,002790,2014/12,0.9,1.14,4.3,35.57,2.58,3.21,13.19,19.14,2.16,1.86
(주)아모레퍼시픽그룹,002790,2015/12,0.97,1.23,4.65,39.3,2.44,2.93,14.79,20.02,2.64,1.77
(주)아모레퍼시픽그룹,002790,2016/12,1.01,1.28,4.82,49.71,2.44,2.91,15.37,20.26,2.69,1.72
(주)아모레퍼시픽그룹,002790,2017/12,0.84,1.05,4.12,51.07,2.2,2.66,12.89,17,2,1.51
(주)아모레퍼시픽그룹,002790,2018/12,0.83,1,4.77,64.19,2.42,2.99,12.72,18.05,1.85,1.72
(주)아모레퍼시픽그룹,002790,2019/12,0.8,0.99,4.27,64.93,2.33,2.87,12.29,17.86,1.93,1.67
(주)아모레퍼시픽그룹,002790,2020/12,0.61,0.77,2.97,55.06,1.71,2.07,9.83,14.06,1.57,1.21
(주)아모레퍼시픽그룹,002790,2021/12,0.66,0.82,3.41,55.78,1.77,2.15,9.81,17.07,1.82,1.24
(주)아모레퍼시픽그룹,002790,2022/12,0.57,0.69,3.35,58.72,1.61,1.96,8.97,14.67,1.57,1.17
(주)아센디오,012170,2011/12,,,,,,,,,,
(주)아센디오,012170,2012/12,1.21,1.93,3.24,876.51,2.28,2.28,0,8.82,151.2,1.35
(주)아센디오,012170,2013/12,0.16,0.39,0.26,16.35,1.44,1.44,0,16.2,0.34,0.52
(주)아센디오,012170,2014/12,0.08,0.19,0.14,13.76,0.57,0.68,3.75,13.32,0.28,0.24
(주)아센디오,012170,2015/12,0.08,0.14,0.18,0,0.39,0.46,2.52,40.41,20.88,0.22
(주)아센디오,012170,2016/12,,,,,,,,,,
(주)아센디오,012170,2017/12,0.29,0.7,0.49,0,0.46,0.47,90.3,0.95,32.36,0.25
(주)아센디오,012170,2018/12,0.15,0.35,0.25,0,0.23,0.24,4.69,0.9,17.3,0.12
